base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta1_objective,beta1_x_rel_to_direct,beta1_objective_improvement,beta1_x_rel_improvement,best_objective_beta,best_objective,best_objective_x_rel_to_direct,best_x_rel_beta,best_x_rel_to_direct,best_x_rel_objective,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio,exact_step_norm,approx_step_norm
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,20,20,1427296706206.2122,2.040491665301742,-1427293356037.8013,-0.8092208420105418,0.1,15824292846.666126,1.242782014611592,0.1,1.242782014611592,15824292846.666126,3825246113765.885,1.7612275182050188,1427296706206.2122,2483000.6339411917,2483000.154237723,699.3488142897845,1167.5461923263433
