actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
10,173695.06897408966,5,300,1500,0.02,223384.4749333481,49689.40595925844,223276.55587277407,False,364190712839.8668,53219361827.894714,8.265697269117199,1214874.1307053445,187.94243565966985,3.2851532777059402,3.2851543602179873
10,173695.06897408966,5,200,1000,0.005,227888.62647300342,54193.55749891375,227780.7074124294,False,795521241200.5466,73878714368.14958,9.030150572926726,1214874.1307053445,187.94243565966985,1.6689980790584367,1.6689987192499574
10,173695.06897408966,5,300,1500,0.01,234040.07920737573,60345.01023328607,233932.1601468017,False,364190712839.8668,53219361827.894714,8.265697269117199,1214874.1307053445,187.94243565966985,3.2851532777059402,3.2851543602179873
10,173695.06897408966,2,200,400,0.002,237196.80222347143,63501.73324938177,237088.8831628974,False,4898226578.087667,167257945788.49768,13.368296348041714,1214874.1307053445,187.94243565966985,0.33416323615931115,0.3341632549829735
10,173695.06897408966,3,100,300,0.001,249658.20833714557,75963.1393630559,249550.28927657154,False,11015086053.476963,394663260266.9177,20.57453432407268,1214874.1307053445,187.94243565966985,0.8231959924130972,0.823196131063021
10,173695.06897408966,5,200,1000,0.02,255104.77705179245,81409.70807770279,254996.85799121842,False,795521241200.5466,73878714368.14958,9.030150572926726,1214874.1307053445,187.94243565966985,1.6689980790584367,1.6689987192499574
10,173695.06897408966,5,100,500,0.001,255628.6393231224,81933.57034903273,255520.72026254836,False,1587397044210.4824,427615218464.78394,16.001442538836933,1214874.1307053445,187.94243565966985,1.8044639501974853,1.804464332202931
10,173695.06897408966,3,200,600,0.01,259074.6073806983,85379.53840660863,258966.68832012426,False,175477363573.82455,65797605085.895515,10.95432707728203,1214874.1307053445,187.94243565966985,0.39338990446324307,0.39339001071493734
10,173695.06897408966,3,200,600,0.02,265233.28924000077,91538.2202659111,265125.37017942674,False,175477363573.82455,65797605085.895515,10.95432707728203,1214874.1307053445,187.94243565966985,0.39338990446324307,0.39339001071493734
10,173695.06897408966,5,200,1000,0.01,266034.67420221114,92339.60522812148,265926.7551416371,False,795521241200.5466,73878714368.14958,9.030150572926726,1214874.1307053445,187.94243565966985,1.6689980790584367,1.6689987192499574
10,173695.06897408966,2,100,200,0.001,269955.48449190456,96260.4155178149,269847.5654313305,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,3,50,150,0.001,273075.61838596896,99380.5494118793,272967.69932539493,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,2,50,100,0.001,276625.82842748385,102930.75945339419,276517.9093669098,False,962149300923.1283,542692588367.1863,54.810907512358966,1214874.1307053445,187.94243565966985,0.0633332756798975,0.0633332684917389
10,173695.06897408966,1,200,200,0.001,278805.24320728966,105110.1742332,278697.32414671563,False,175707871059.72705,500527641188.4961,19.800949587636076,1214874.1307053445,187.94243565966985,595.1964799427963,595.1965374916382
