outer,nonlinear_objective,linear_step_norm,linear_residual_norm,relative_objective_improvement
0,3350168.410825497,,,
1,902153322.0538718,699.3488142897845,0.001431575703154367,268.2859616068008
2,4712688.29331331,34.980999709860846,0.00022406731799749422,0.9947761780862435
3,109.13274693353951,1.4030420782813426,1.732033833613413e-06,0.9999768427826876
4,107.91906069978756,0.020180951686789912,1.6908898794281618e-08,0.01112119201481351
5,107.91906057435813,0.000341844482073432,5.965024478422204e-10,1.162254718394625e-09
6,107.9190605740833,2.1687027192468303e-05,9.834437491229019e-11,2.5465725690591347e-12
7,107.91906057406523,1.2346972288624102e-05,5.230404705640949e-11,1.6749781828695735e-13
