outer,nonlinear_objective,mean_pose_log_error,rms_translation_error,rms_angle_error,linear_step_norm,linear_residual_norm
0,812.7548653692855,28.864061942407687,35.21772553446426,0.4957170624640948,,
1,85.69850470281511,19.805362150910305,22.060058744388854,0.15855123317306835,160.9546229766807,1.520187911534838e-12
2,26.776354143093155,21.686200338133077,24.30116300536892,0.15869925697564552,22.715443354487732,1.456479381195399e-13
3,26.770034335761316,21.693415994474776,24.311858098432186,0.1589614083353863,0.1978334347689551,2.769319301564417e-15
4,26.770030027892545,21.693645368781286,24.312190910397494,0.15897229587486433,0.005741528331745744,7.021006341962717e-17
5,26.770030023123468,21.693652192000282,24.31218768457049,0.1589717607195256,0.0010494731617962448,7.150976172363104e-18
