inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,outer,inner_cycles,pre_sweeps,basis_source
1,0.9029854949188002,899229501.5480088,899229023.5876228,90850.3164209129,28867.981064839914,-1506164.8792427876,12.552264764698315,14.269510583691126,16.8624410024478,16.862441002447795,16.862441002447795,1.0,3,5,100,message_conditioned_information
2,0.7976257944749957,264207820.3296829,264207863.35531774,64993.14611813996,30368.177705897684,-1504664.6826017299,21.921598739543203,32.96257660352361,16.247940706354303,16.247940706354303,16.247940706354303,1.0,3,5,100,message_conditioned_information
3,0.7155216993061231,645978364.7228329,645978445.1155643,109550.10827108238,323398.5001553666,-1211634.3601522609,30.250505726951165,24.110376241050258,28.633432795576287,28.633432795576283,28.633432795576283,1.0,3,5,100,message_conditioned_information
4,0.6313339844185386,777084555.2491584,777084674.4812672,278254.6486657039,53329.429080244015,-1481703.4312273837,38.542567082628864,65.43366435657715,34.712498121427465,34.712498121427465,34.712498121427465,1.0,3,5,100,message_conditioned_information
5,0.5563936866910318,895660827.1903868,895660962.8149282,119023.24599015365,689163.3472682785,-845869.5130393491,46.5423218141988,43.98386292923858,55.43017992271974,55.43017992271973,55.43017992271973,1.0,3,5,100,message_conditioned_information
1,0.8718886306592735,511482070.08874404,511482050.58914566,24568.057005546776,23695.386859096492,23313.282558335257,7.4808535245817165,3.02353615967952,7.978560596208499,7.9785605962085,7.9785605962085,1.0,4,5,100,message_conditioned_information
2,0.7552807362708105,141372149.7764288,141372174.92936808,1210.7564565790865,1741.1275188671893,1359.0232181059525,14.18227973381673,18.700884265028062,6.653178712999164,6.653178712999165,6.653178712999165,1.0,4,5,100,message_conditioned_information
3,0.6587775399343927,131292880.00893807,131292905.09446956,1173.9227311131913,1679.7279731406386,1297.6236723794018,19.503434099738666,12.369145431021531,13.044392954557015,13.044392954557019,13.044392954557019,1.0,4,5,100,message_conditioned_information
4,0.57882715238918,246090633.67810705,246090678.2116663,3190.3495926446435,5504.3406489791905,5122.2363482179535,24.168515616595695,36.18260588917547,15.659548235810666,15.659548235810668,15.659548235810668,1.0,4,5,100,message_conditioned_information
5,0.49417702697076454,220670007.6193757,220670058.7970069,2423.997022197603,3881.368055222334,3499.2637544610975,28.88086115321356,21.38642987443928,25.943387018227785,25.943387018227792,25.943387018227792,1.0,4,5,100,message_conditioned_information
1,0.8965055422988989,427107828.3166715,427107785.07329065,17093.026309938432,16951.252123603645,16834.046499879874,2.9852598061172757,1.6951589511466392,3.792883499047591,3.7928834990475906,3.7928834990475906,1.0,5,5,100,message_conditioned_information
2,0.7837030340431327,100156013.02612053,100156035.18321998,923.5654781030489,989.4077240844032,872.202100360633,6.169837149572675,8.268193069862273,3.0775756989229524,3.077575698922952,3.077575698922952,1.0,5,5,100,message_conditioned_information
3,0.6922105776848861,73679678.95621525,73679688.86553344,581.4790056443453,635.5425650223631,518.3369412985929,8.673472433731394,5.44616654780148,6.056968964802739,6.056968964802739,6.056968964802739,1.0,5,5,100,message_conditioned_information
4,0.6091611464394752,127678192.96948989,127678218.18119833,1319.7499321953392,1552.105130252791,1434.8995065290208,11.061890341235154,16.455657744593935,7.060184655307712,7.0601846553077126,7.0601846553077126,1.0,5,5,100,message_conditioned_information
5,0.5307462341771073,98727960.94872065,98727986.79929952,871.90250208104,993.2402558999738,876.0346321762037,13.21481967790831,9.737943202012335,11.658737733891224,11.658737733891224,11.658737733891224,1.0,5,5,100,message_conditioned_information
1,24.510782381732568,258338826861.5442,258338882431.137,6865626756.877983,5374570994.121291,5374570885.541247,365.3271537228952,892.6330028787484,616.4178256607245,616.4178256607245,616.4178256607245,1.0,6,5,100,message_conditioned_information
2,11.138538353810493,25155183012.836147,25155186743.401493,248208183.93601337,81360909.10236873,81360800.52232464,155.35688873603763,714.1414991536844,595.9603929007275,595.9603929007276,595.9603929007276,1.0,6,5,100,message_conditioned_information
3,5.8394035118739085,14273729032.044329,14273731025.344767,38626033.29200602,15833332.846088119,15833224.266044036,80.2444985072745,776.276063212549,755.5679154759431,755.567915475943,755.567915475943,1.0,6,5,100,message_conditioned_information
4,7.335005464485531,22656570060.029705,22656573659.052647,382491381.98042834,52240321.25491305,52240212.67486896,97.48160595723856,1095.1041333313137,1011.1057023313002,1011.1057023313002,1011.1057023313002,1.0,6,5,100,message_conditioned_information
5,6.3453400030657185,24127940229.765015,24127944631.326797,518301950.0370534,45179611.22799534,45179502.64795126,89.77917594689579,1410.1886665934492,1388.8032273638898,1388.80322736389,1388.80322736389,1.0,6,5,100,message_conditioned_information
1,1.0788658765112153,2314061165.4085374,2314061699.8221655,82068.13699007353,49076.81963147583,-781998.3774901549,95.74417301879922,28.461141520598993,82.31116815779049,82.3111681577905,82.3111681577905,1.0,7,5,100,message_conditioned_information
2,1.2105695059264763,2833444563.3297076,2833444941.1999373,2850671.422231824,1861714.0258586518,1030638.8287370211,119.17810978843536,212.4887469081416,97.10750964495136,97.10750964495134,97.10750964495134,1.0,7,5,100,message_conditioned_information
3,0.9983062081067997,2938409078.761114,2938409527.2200074,966067.7972341608,189079.15523904123,-641996.0418825896,91.51718837321458,48.512010353564655,113.30301595019819,113.30301595019817,113.30301595019817,1.0,7,5,100,message_conditioned_information
4,1.1366582244020587,3570500145.860578,3570500644.950988,8066454.714324849,2863449.169363607,2032373.9722419763,117.38491733962404,250.09246259952957,140.5057955681621,140.5057955681621,140.5057955681621,1.0,7,5,100,message_conditioned_information
5,0.9055659967764237,4151100221.1979084,4151100865.262984,5863242.66750634,660752.6489973029,-170322.5481243279,83.16613223454705,112.68212767273879,172.7137475315767,172.7137475315767,172.7137475315767,1.0,7,5,100,message_conditioned_information
1,1.066801609506904,1893746362.3878458,1893746557.437036,311680.8446991875,319892.4867964959,315951.1850479308,16.58007261155001,9.452542788725088,10.994895729872464,10.994895729872463,10.994895729872463,1.0,8,5,100,message_conditioned_information
2,1.0068937289438546,169955294.89546654,169955328.7002708,5195.233644819125,4783.988259155679,842.6865105905626,16.78760696331622,30.908151982382503,16.710382979010063,16.710382979010067,16.710382979010067,1.0,8,5,100,message_conditioned_information
3,0.8953000736516559,605168868.661849,605168963.689422,34237.41142052426,32466.977607176348,28525.675858611234,15.514366617951673,16.898965417642273,14.999232046435226,14.999232046435228,14.999232046435228,1.0,8,5,100,message_conditioned_information
4,0.8530262412887061,488601204.95754534,488601256.19208974,35301.859789361384,28854.922760972207,24913.621012407093,20.31194731746145,30.808280170132647,21.354850385382978,21.354850385382974,21.354850385382974,1.0,8,5,100,message_conditioned_information
5,0.7518251207602009,700782707.4449584,700782817.6123418,58285.37125929094,47642.43752276659,43701.13577420147,24.090138555101415,35.20296412564881,22.089024245849735,22.089024245849735,22.089024245849735,1.0,8,5,100,message_conditioned_information
1,0.909660967942966,1576414088.6662948,1576414231.1710305,229698.73670993856,228621.30017952583,228384.21762527837,7.342424420135952,4.89881906078308,4.735619737971845,4.735619737971844,4.735619737971844,1.0,9,5,100,message_conditioned_information
2,0.7998263752599534,263644292.79276416,263644339.5227901,5520.682457507366,5298.896813453141,5061.814259205671,13.450173866972953,12.807960057907815,3.497986626189155,3.4979866261891552,3.4979866261891552,1.0,9,5,100,message_conditioned_information
3,0.6981120266152426,94309222.75361727,94309239.71832475,688.5813877719885,772.7129530776746,535.6303988302054,19.839278393839866,15.869272978942513,5.69572976589717,5.69572976589717,5.69572976589717,1.0,9,5,100,message_conditioned_information
4,0.6264537623447445,86059228.1325527,86059243.63954334,554.3386249927012,439.05243864539307,201.96988439792398,24.485501684626573,26.393125160267214,5.696310714332469,5.696310714332469,5.696310714332469,1.0,9,5,100,message_conditioned_information
5,0.5389369202411308,3044959.8025917476,3044960.985467791,171.14543471764773,115.63266794843574,-121.44988629903335,30.15036072501653,24.393452819403386,10.780070353257896,10.780070353257896,10.780070353257896,1.0,9,5,100,message_conditioned_information
1,0.8702923046431059,380750725.3799769,380750735.7281739,13385.321037509008,13214.26361472261,13091.612216858775,4.742447910746029,2.562648059328166,4.853068474145848,4.853068474145848,4.853068474145848,1.0,10,5,100,message_conditioned_information
2,0.7761692620902059,69685489.30876419,69685505.46430342,471.4299718288155,486.92011616819474,364.2687183043605,7.875572820919461,11.193171497150631,5.560543516631268,5.560543516631268,5.560543516631268,1.0,10,5,100,message_conditioned_information
3,0.6633486787255355,17899736.565214034,17899726.983337525,146.06976608775457,146.64608742208804,23.99468955825384,11.838807650116356,9.469764182561702,10.174685203793612,10.17468520379361,10.17468520379361,1.0,10,5,100,message_conditioned_information
4,0.6109707273142327,86025298.58069026,86025326.95296036,471.50555546598406,577.1552146779007,454.50381681406657,13.684715590853266,23.965457795648344,13.708123938535039,13.708123938535039,13.708123938535039,1.0,10,5,100,message_conditioned_information
5,0.49921273134009436,114078349.87929294,114078377.89938292,1201.362039646536,994.7160699360128,872.0646720721786,17.620325691550867,18.298273195742702,22.232813683676543,22.232813683676547,22.232813683676547,1.0,10,5,100,message_conditioned_information
1,0.9253222992766988,1373651091.6950285,1373651219.5470693,176311.20491302048,175688.54575652996,175560.46481567126,6.77942299938858,13.01781736666703,6.99868358080591,6.99868358080591,6.99868358080591,1.0,11,5,100,message_conditioned_information
2,0.7252359738568347,250360174.08964357,250360219.50847286,5994.412953086319,5960.859406853208,5832.77846599452,4.906916241736838,5.854302670532227,3.4621836885814954,3.462183688581496,3.462183688581496,1.0,11,5,100,message_conditioned_information
3,0.6805997808914737,9937679.598030297,9937679.454075387,108.91195694482633,108.68184827765015,-19.399092581038616,5.640432987445198,6.955641487939419,4.1024498568077785,4.102449856807778,4.102449856807778,1.0,11,5,100,message_conditioned_information
4,0.552883244915757,129904008.46750973,129904019.78352258,1694.3139897229821,1593.6068877170983,1465.5259468584095,7.849888114937487,8.309042890074075,5.350585295355766,5.350585295355767,5.350585295355767,1.0,11,5,100,message_conditioned_information
5,0.5474572206179765,65185277.27366511,65185276.28646686,747.6543543264135,676.6739324729089,548.5929916142201,7.941466862988766,12.064788836193976,7.204574037265225,7.204574037265226,7.204574037265226,1.0,11,5,100,message_conditioned_information
1,0.5698941261828867,291236848.21416026,291236885.806389,8278.246326149248,8291.736448785596,8177.080273088001,4.173936840526934,3.1360907920812755,3.9630294949364258,3.9630294949364258,3.9630294949364258,1.0,12,5,100,message_conditioned_information
2,0.4954498838368225,89569372.71567582,89569389.83541104,884.711002329118,923.867698919354,809.2115232217592,4.871057725702195,9.187602097246858,5.256861472011455,5.256861472011455,5.256861472011455,1.0,12,5,100,message_conditioned_information
3,0.4320646296053593,96932529.96629749,96932549.5058565,911.2920850601497,883.391316002213,768.7351403046182,5.46710484279159,6.213156709405014,8.019028543972567,8.019028543972569,8.019028543972569,1.0,12,5,100,message_conditioned_information
4,0.41069676812295974,139839784.32423094,139839813.50023592,1803.656561471313,1997.1897443843454,1882.5335686867506,5.7206251341876415,15.78330833308102,11.46807421168107,11.468074211681072,11.468074211681072,1.0,12,5,100,message_conditioned_information
5,0.3244000651284403,190404657.23326325,190404696.36749446,3488.6426175425377,3173.947995313253,3059.2918196156584,6.569251168583274,14.343374629237552,17.2034264779772,17.2034264779772,17.2034264779772,1.0,12,5,100,message_conditioned_information
1,0.6654269213744873,71587124.78735654,71587163.98147674,873.2453531282924,845.2642486765072,737.1835332632767,1.2007439905761614,1.3799819203050168,2.237713590725401,2.237713590725402,2.237713590725402,1.0,13,5,100,message_conditioned_information
2,0.5165866479089333,60973677.747361936,60973689.64366398,426.2483695883443,442.4300724600307,334.34935704680015,1.6831907719963546,4.313851755583924,2.755549974269374,2.755549974269374,2.755549974269374,1.0,13,5,100,message_conditioned_information
3,0.5220554481709827,61969977.87227959,61969991.62955265,459.1545418849021,471.9983095298847,363.91759411665413,1.4923111184305096,2.7009643075964047,3.813123879124808,3.8131238791248085,3.8131238791248085,1.0,13,5,100,message_conditioned_information
4,0.42666881096066145,73325075.3821047,73325095.71894875,542.4754718235017,592.723616497756,484.6429010845254,1.9889418475187628,6.894697317912533,5.146130478273277,5.146130478273277,5.146130478273277,1.0,13,5,100,message_conditioned_information
5,0.4193939848540529,102645095.99534896,102645120.5097128,1064.4504035253601,1097.6089851411805,989.5282697279499,1.8145817945475478,6.091478399992988,7.352143392283164,7.352143392283166,7.352143392283166,1.0,13,5,100,message_conditioned_information
1,0.863613052375939,290253807.69568455,290253901.26568407,8039.815390306204,8063.200397260031,7955.280985762887,1.7089314491846985,1.272222822273372,1.8344173614051267,1.8344173614051265,1.8344173614051265,1.0,14,5,100,message_conditioned_information
2,0.2431040128268777,5990692.840234121,5990691.895233173,114.01695313239475,111.86499391842176,3.94558242127799,1.3570102318355497,4.11060845411935,3.134221303630881,3.134221303630882,3.134221303630882,1.0,14,5,100,message_conditioned_information
3,0.12666654916759934,61404769.17929473,61404780.91336811,443.14927071029064,455.0775306623113,347.15811916516753,1.365700036053682,4.004401442233493,4.7145776790791025,4.7145776790791025,4.7145776790791025,1.0,14,5,100,message_conditioned_information
4,0.23717220718332682,53123016.206266366,53123033.50645164,323.2224191192397,365.8046431984726,257.88523170132885,1.2364063654473094,7.909321744960187,7.037482382627437,7.03748238262744,7.03748238262744,1.0,14,5,100,message_conditioned_information
5,0.32056031488981523,94975144.6188119,94975166.7085298,931.6442517993926,932.8690695468396,824.9496580496958,1.4921658242228435,9.729065652051117,10.503782754486933,10.503782754486933,10.503782754486933,1.0,14,5,100,message_conditioned_information
1,39.8145539149604,6415142235.60722,6415138239.771392,4006890.5694184355,4392136.971132345,4392029.051584465,16.40189604936156,14.750119765654459,18.770678694503918,18.770678694503914,18.770678694503914,1.0,15,5,100,message_conditioned_information
2,28.80746401854335,329202933.83685756,329202977.2620957,12170.579654793399,11230.598382684595,11122.678834805844,11.785067700251043,39.32930686421734,32.24119736692933,32.24119736692933,32.24119736692933,1.0,15,5,100,message_conditioned_information
3,37.54663630013684,8029406.381560185,8029246.30319599,349.2972539985801,561.6193902126348,453.69984233388413,15.437080610352094,43.3680128113503,47.8604107730361,47.860410773036094,47.860410773036094,1.0,15,5,100,message_conditioned_information
4,19.760633971235197,261418985.9124018,261419062.91002285,1497.8203038649374,5065.550899871653,4957.631351992903,8.063782639593834,78.15290005697561,72.80657168643256,72.80657168643255,72.80657168643255,1.0,15,5,100,message_conditioned_information
5,37.1696664198666,558926359.0845741,558926478.1696222,48790.69115173416,20293.357431235145,20185.437883356393,15.25018155722151,103.19974770090079,109.01090683242978,109.0109068324298,109.0109068324298,1.0,15,5,100,message_conditioned_information
1,1.0884066093393736,735142007.5317597,735142032.2265724,49450.57374806841,47488.099162154154,46441.03819047716,2.998429003147537,5.421453119609692,6.5653848055108694,6.5653848055108694,6.5653848055108694,1.0,16,5,100,message_conditioned_information
2,0.9783878258486557,171900615.97845033,171900644.6924533,2522.936118817286,3103.907846074472,2056.8468743974763,2.9629037163622263,11.703678776704454,9.850522291296421,9.850522291296421,9.850522291296421,1.0,16,5,100,message_conditioned_information
3,0.8314620302723272,293307769.38249075,293307819.3103113,6790.129459658511,6933.284306144874,5886.223334467878,3.1103581523239767,13.051201648693256,12.173770981605863,12.173770981605863,12.173770981605863,1.0,16,5,100,message_conditioned_information
4,0.7548767101695569,401726616.3121862,401726669.521294,13915.899999956837,17083.221375781937,16036.160404104941,4.79980700789818,17.946842549207712,18.02053444904968,18.02053444904968,18.02053444904968,1.0,16,5,100,message_conditioned_information
5,0.662025614818506,491130795.0150227,491130870.71836907,18733.669516526417,19397.25550131308,18350.194529636086,5.422864002343314,27.59181863429525,24.74939525706822,24.749395257068223,24.749395257068223,1.0,16,5,100,message_conditioned_information
1,3.608623085401117,5353941780.413821,5353942942.243349,2813541.152161201,2639666.956198285,2639556.3562688828,28.276698911783196,29.560487655892775,28.111257102147707,28.111257102147707,28.111257102147707,1.0,17,5,100,message_conditioned_information
2,3.218670332982924,1283016808.239334,1283017044.9823246,107129.04103372096,132820.53675848906,132709.9368290871,23.13401902755378,58.06973479414494,38.16987938184397,38.16987938184397,38.16987938184397,1.0,17,5,100,message_conditioned_information
3,2.698950099765666,589455705.8139575,589455840.1975751,41277.98289165797,36812.77130944971,36702.17138004775,17.50277078021116,41.185822177501464,49.63345068155209,49.63345068155209,49.63345068155209,1.0,17,5,100,message_conditioned_information
4,2.5640832761553134,1393675617.6975582,1393675852.816877,104639.0764065696,175312.3538482279,175201.75391882594,16.677338517075686,84.84334216208198,71.0275257562177,71.0275257562177,71.0275257562177,1.0,17,5,100,message_conditioned_information
5,2.2466060412197058,1431884991.1844766,1431885261.842364,281785.00588622584,190228.2407711188,190117.64084171684,12.932516661602106,92.93410604635146,98.9135250284298,98.9135250284298,98.9135250284298,1.0,17,5,100,message_conditioned_information
1,1.2570942400450649,311900803.3439913,311900875.68430674,8973.897951523046,10461.928647470571,10306.480727340651,7.976518091747964,4.025940267585352,10.264918588298817,10.26491858829882,10.26491858829882,1.0,18,5,100,message_conditioned_information
2,1.1436603411336834,279378380.4139161,279378431.67906874,3549.696287640086,6413.620359736315,6258.172439606394,7.521804345991586,22.731290874124145,16.440364587774795,16.440364587774795,16.440364587774795,1.0,18,5,100,message_conditioned_information
3,0.9948776842104234,492160170.4037808,492160245.5085424,17708.947565759965,23173.493265784935,23018.045345655013,4.13645085019905,18.972130172039975,20.900116717998543,20.900116717998543,20.900116717998543,1.0,18,5,100,message_conditioned_information
4,0.8931506741864289,484153260.12485695,484153365.1636853,8084.690355547745,20069.257981114333,19913.81006098441,7.138665252703852,33.58506864885621,31.459789642387104,31.459789642387104,31.459789642387104,1.0,18,5,100,message_conditioned_information
5,0.8010479816852071,777966765.8705341,777966888.8621573,42025.029239550546,56412.33143594062,56256.8835158107,5.218817176153479,45.555100267358185,43.75782069662086,43.75782069662086,43.75782069662086,1.0,18,5,100,message_conditioned_information
1,1.0627776178998039,584426161.6312401,584426237.4498446,31886.035832936715,31699.14271038266,31579.88294443749,1.9505475990082126,2.445299543233995,3.030523678071325,3.030523678071325,3.030523678071325,1.0,19,5,100,message_conditioned_information
2,0.971765515716789,220127270.5591072,220127302.82040295,4231.594761233469,4467.012104517577,4347.752338572404,2.098453566308947,5.719307058245822,4.705937173036318,4.705937173036318,4.705937173036318,1.0,19,5,100,message_conditioned_information
3,0.8633273777989279,81888741.98330839,81888758.17875816,651.4601520319364,745.1245440571568,625.864778111984,2.89462576728502,6.483624952733927,5.281961242771425,5.281961242771425,5.281961242771425,1.0,19,5,100,message_conditioned_information
4,0.7844153389374477,153376848.66538444,153376873.8300813,1816.6674068312057,2227.158661759526,2107.898895814353,4.585216363004983,7.920004445655229,8.40802375783321,8.40802375783321,8.40802375783321,1.0,19,5,100,message_conditioned_information
5,0.6997332948674921,189143714.4840393,189143751.53143415,2987.435122427579,3428.626416579791,3309.3666506346185,5.646177150118593,14.609918032414859,10.929178560743658,10.929178560743658,10.929178560743658,1.0,19,5,100,message_conditioned_information
1,1.0936225822651469,587159095.8038719,587159018.8553239,32603.652129805785,32828.043480135224,32717.61527822706,1.6262711445582523,2.941726361982843,3.2068907281296597,3.2068907281296597,3.2068907281296597,1.0,20,5,100,message_conditioned_information
2,0.9988732502605066,104358324.72148515,104358344.51950844,1077.4412970781814,1112.2417302617637,1001.8135283535986,1.0287647669587117,5.41353812217331,4.802023987657867,4.802023987657867,4.802023987657867,1.0,20,5,100,message_conditioned_information
3,0.8615326059340299,152481888.4959354,152481913.36849737,2231.3253362995697,2232.1307700569378,2121.7025681487726,1.7993748052904872,6.477311101927256,5.295776604924325,5.295776604924325,5.295776604924325,1.0,20,5,100,message_conditioned_information
4,0.8081732788458602,138513749.4959795,138513778.265965,1758.481347679625,1871.1629854311643,1760.7347835229994,2.711021234319258,6.899774256561658,7.684878463249348,7.684878463249347,7.684878463249347,1.0,20,5,100,message_conditioned_information
5,0.6965815856892206,190407734.96730128,190407771.40616998,3446.1667585725454,3411.8632445712124,3301.435042663047,3.941078127584871,12.666985030447263,9.685529693393121,9.685529693393121,9.685529693393121,1.0,20,5,100,message_conditioned_information
