inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
1,2.3571709080042336,655380194.8922276,655380183.8822868,40206.94496958134,40128.38954975887,40020.46886232614,1.3162129280906067,2.5528446460324803,2.527077602370559,2.527077602370559,2.527077602370559,1.0,fixed,11,3,100,message_conditioned_information
2,2.2357978927296545,146042570.42118496,146042583.44365853,2052.1627708480496,2059.01920149524,1951.0985140625107,1.3128744714310234,4.105413489219367,2.9337768525090366,2.9337768525090366,2.9337768525090366,1.0,fixed,11,3,100,message_conditioned_information
3,1.6375689599359218,125900555.3598084,125900567.35993281,1548.4705626803932,1566.6990604100288,1458.7783729772996,0.701846173440726,3.181643195837847,3.635864459164331,3.635864459164331,3.635864459164331,1.0,fixed,11,3,100,message_conditioned_information
1,1.6311941901953995,168948902.218973,168948934.29664585,2794.8843951617027,2776.8514525179357,2668.899315901263,0.9077819059142073,1.7572889291180687,2.2778855252154275,2.2778855252154275,2.2778855252154275,1.0,fixed,12,3,100,message_conditioned_information
2,1.2454612878315157,89142784.03336161,89142798.4729796,795.7640458880624,838.4424825937376,730.4903459770649,0.5355887314647297,4.050379522345915,3.601948547120279,3.601948547120279,3.601948547120279,1.0,fixed,12,3,100,message_conditioned_information
3,0.99828005045027,106708501.02479087,106708518.94920969,1160.7326906738926,1162.408811928408,1054.4566753117354,0.2859286811579917,4.910437068297715,5.0213588587825235,5.0213588587825235,5.0213588587825235,1.0,fixed,12,3,100,message_conditioned_information
1,1.3386736555117533,283108602.3089848,283108611.20930076,7628.1326665685565,7600.632963798419,7492.712047812151,0.6183800418475144,1.0620218759942412,0.9862080829486236,0.9862080829486236,0.9862080829486236,1.0,fixed,13,3,100,message_conditioned_information
2,1.0464672838514615,70659132.07937688,70659143.3213306,564.9372554049947,569.78961702068,461.8687010344119,0.32278688517078036,1.5539950769392163,1.3526280246579436,1.3526280246579432,1.3526280246579432,1.0,fixed,13,3,100,message_conditioned_information
3,0.7529548408781394,47352230.93352247,47352236.96918509,314.5190433431901,315.68331838871285,207.76240240244476,0.3100362038096535,1.8213342992152786,1.6512314297423725,1.6512314297423725,1.6512314297423725,1.0,fixed,13,3,100,message_conditioned_information
1,48.249836800248694,8568010458.483179,8568013658.179062,8686948.477321548,7959145.578718475,7959037.659536306,44.265105357132,76.56473531328479,38.32390740059019,38.323907400590194,38.323907400590194,1.0,fixed,14,3,100,message_conditioned_information
