actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
3,2991037.6370614897,1,100,100,0.1,14377262.53913019,11386224.9020687,14377154.620069616,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,1,100,100,0.05,6534104.249752758,3543066.6126912683,6533996.330692184,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,1,100,100,0.02,3713219.6446142998,722182.00755281,3713111.725553726,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,1,100,100,0.01,3220397.6498807524,229360.0128192627,3220289.7308201785,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,1,100,100,0.005,3071251.2568386183,80213.61977712857,3071143.3377780444,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,1,100,100,0.002,3014652.6386262886,23615.001564798877,3014544.7195657147,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,1,100,100,0.001,3001416.7626900813,10379.125628591515,3001308.8436295073,False,576020833.2019554,126024050378.88179,1.3553483705956142,999034368.3776838,684.7925779937325,195.44555724333156,195.4456005815452
3,2991037.6370614897,2,100,200,1.0,4580600178.67463,4577609141.037569,4580600070.755569,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.7,962634384.4844053,959643346.8473438,962634276.5653447,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.5,197917118.21170488,194926080.5746434,197917010.2926443,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.3,13359359.420497702,10368321.783436213,13359251.501437128,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.2,2312617.0760501986,-678420.5610112911,2312509.1569896247,True,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.1,2813695.3741113236,-177342.26295016613,2813587.4550507497,True,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.05,3051855.5220525516,60817.884991061874,3051747.6029919777,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.02,3007422.618355653,16384.981294163037,3007314.699295079,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.01,2991877.9601351838,840.3230736940168,2991770.04107461,False,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.005,2988944.1135661183,-2093.5234953714535,2988836.1945055444,True,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.002,2989504.8319325238,-1532.8051289659925,2989396.91287195,True,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
3,2991037.6370614897,2,100,200,0.001,2990147.42519687,-890.2118646195158,2990039.5061362963,True,4580600178.67463,41728982568.792435,1.184485691386683,999034368.3776838,684.7925779937325,0.33111915022347355,0.33111919862389283
4,2312617.0760501986,1,100,100,1.0,412902006.3796979,410589389.3036477,412901898.46063733,False,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.7,106474104.50626339,104161487.4302132,106473996.58720282,False,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.5,32306755.84670376,29994138.77065356,32306647.927643187,False,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.3,7952822.600405164,5640205.524354965,7952714.68134459,False,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.2,3946150.151918624,1633533.0758684254,3946042.23285805,False,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.1,2236626.161337808,-75990.91471239086,2236518.242277234,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.05,2020767.7540517761,-291849.3219984225,2020659.834991202,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.02,2125050.3118544533,-187566.76419574535,2124942.3927938794,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.01,2205950.479549552,-106666.59650064679,2205842.560488978,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.005,2255949.876176983,-56667.19987321552,2255841.957116409,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.002,2289134.968421995,-23482.107628203463,2289027.0493614213,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
4,2312617.0760501986,1,100,100,0.001,2300738.8677054434,-11878.208344755229,2300630.9486448695,True,412902006.3796979,17631738946.21087,0.8004943124125757,1217447670.6914299,671.3822821064828,9.413470977350064,9.413471450040168
5,2020767.7540517761,1,100,100,1.0,2903031335.6225185,2901010567.868467,2903031227.703458,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.7,1156977782.8454525,1154957015.0914009,1156977674.926392,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.5,510857191.9983714,508836424.2443196,510857084.07931083,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.3,160305602.24432752,158284834.49027574,160305494.32526693,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.2,68087146.53630555,66066378.78225377,68087038.61724497,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.1,18200909.072152928,16180141.31810115,18200801.153092355,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.05,6400351.88245315,4379584.128401374,6400243.963392576,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.02,2943094.539252013,922326.7852002368,2942986.620191439,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.01,2348625.3118380643,327857.5577862882,2348517.3927774904,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.005,2151827.2071676124,131059.45311583625,2151719.2881070385,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.002,2065361.0784060191,44593.324354243,2065253.159345445,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,1,100,100,0.001,2041764.1747095229,20996.420657746727,2041656.2556489487,False,2903031335.6225185,118700841829.02827,1.1385163174837838,1167360459.867417,655.5509099127236,110.19612939664488,110.1961456589886
5,2020767.7540517761,2,100,200,1.0,350634922.79408395,348614155.04003215,350634814.87502337,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.7,107975398.867709,105954631.11365722,107975290.94864842,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.5,39143550.487101324,37122782.73304955,39143442.56804075,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.3,10655200.166082174,8634432.412030397,10655092.247021599,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.2,5018235.377804443,2997467.623752667,5018127.458743869,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.1,2591361.917434543,570594.1633827668,2591253.998373969,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.05,2142848.9309382234,122081.17688644724,2142741.0118776495,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.02,2037851.7419561574,17083.98790438124,2037743.8228955832,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.01,2024581.260382659,3813.5063308828976,2024473.341322085,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.005,2021542.59821269,774.8441609139554,2021434.679152116,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.002,2020812.330934706,44.576882929774,2020704.4118741318,False,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
5,2020767.7540517761,2,100,200,0.001,2020746.3350874705,-21.418964305659756,2020638.4160268963,True,350634922.79408395,19880279638.94482,1.0265665480972217,1167360459.867417,655.5509099127236,0.16748218287787942,0.1674822127005598
6,2020746.3350874705,1,100,100,1.0,36697475.15082521,34676728.81573774,36697367.23176464,False,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.7,10186190.24230425,8165443.90721678,10186082.323243676,False,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.5,3396482.829316675,1375736.4942292047,3396374.9102561013,False,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.3,1353343.7920650786,-667402.5430223919,1353235.8730045045,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.2,1304303.9905618948,-716442.3445255756,1304196.0715013207,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.1,1582876.1076011506,-437870.22748631984,1582768.1885405765,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.05,1790098.1867150476,-230648.1483724229,1789990.2676544734,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.02,1926508.4060445912,-94237.92904287926,1926400.486984017,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.01,1973357.837333519,-47388.497753951466,1973249.9182729449,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.005,1996989.9212431088,-23756.41384436167,1996882.0021825347,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.002,2011229.4958620784,-9516.83922539209,2011121.5768015042,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
6,2020746.3350874705,1,100,100,0.001,2015985.589433241,-4760.74565422954,2015877.6703726668,True,36697475.15082521,3979261864.9035826,0.7380221188548599,1165881003.8353715,655.2916025313934,3.6306489829345314,3.630650025984037
7,1304303.9905618948,1,100,100,1.0,3671634.7913250835,2367330.800763189,3671526.8722645096,False,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.7,1911321.772112437,607017.7815505422,1911213.853051863,False,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.5,2931796.915464636,1627492.924902741,2931688.996404062,False,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.3,2506895.189953543,1202591.199391648,2506787.270892969,False,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.2,1853240.974360015,548936.9837981202,1853133.0552994409,False,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.1,1293569.8628095177,-10734.127752377186,1293461.9437489435,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.05,1192540.651578343,-111763.33898355183,1192432.7325177689,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.02,1229108.0530423396,-75195.93751955521,1229000.1339817655,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.01,1261192.7543781428,-43111.23618375207,1261084.8353175686,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.005,1281328.7510392973,-22975.23952259752,1281220.8319787232,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.002,1294767.8554908163,-9536.135071078548,1294659.9364302421,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
7,1304303.9905618948,1,100,100,0.001,1299477.803849839,-4826.186712055933,1299369.8847892648,True,3671634.7913250835,23705647594.79528,0.608836000398743,614156700.4509268,583.259754985006,44.336582237981624,44.33657862460791
8,1192540.651578343,1,100,100,1.0,712947279.4423114,711754738.7907331,712947171.5232508,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.7,398164112.34467536,396971571.693097,398164004.4256148,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.5,222903768.16020167,221711227.50862333,222903660.24114108,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.3,89202326.28903091,88009785.63745257,89202218.36997034,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.2,42629682.91862568,41437142.26704734,42629574.99956511,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.1,12480144.056365946,11287603.404787604,12480036.137305371,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.05,4317810.14716065,3125269.495582307,4317702.228100076,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.02,1816836.0671680986,624295.4155897556,1816728.1481075245,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.01,1398572.9138735195,206032.2622951765,1398464.9948129454,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.005,1268856.3623605294,76315.71078218636,1268748.4432999552,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.002,1216636.7956659037,24096.144087560708,1216528.8766053296,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,1,100,100,0.001,1203515.1936456896,10974.542067346629,1203407.2745851155,False,712947279.4423114,108479252677.34703,0.8988813233755755,554389780.9745901,564.5806825508076,176.47260579708282,176.47262803384714
8,1192540.651578343,2,100,200,1.0,12984307.920444598,11791767.268866256,12984200.001384024,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.7,15365394.679511588,14172854.027933246,15365286.760451013,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.5,13816411.634723911,12623870.983145569,13816303.715663336,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.3,8516426.283513041,7323885.631934699,8516318.364452466,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.2,5263002.041253109,4070461.3896747665,5262894.122192536,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.1,2500246.498805821,1307705.847227478,2500138.579745247,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.05,1594953.178216639,402412.52663829597,1594845.2591560648,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.02,1283396.609270718,90855.95769237494,1283288.6902101438,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
