outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
19,100,3,59358518.352792256,72034671.15969463,72034684.89329013,1.2135523789789149,1.2135526103458003,109.57278813537108,444.78418544577477,592.1072261907806,587.6207939734431,478.0480058380721,479.7017333994071,5.427989995755592,5.427989995755594,1.3928057758023302,0.5797173644586013
19,100,4,72034684.89329013,43350838.4773293,43350851.395690046,0.6018050685103689,0.6018052478456538,109.57278813537108,587.6207939734431,248.49957540730048,277.1580324094196,167.58524427404853,169.23897183538358,7.95393063176028,7.953930631760282,1.208671172559903,0.652166247096626
19,100,5,43350851.395690046,73136909.61662616,73136932.41808441,1.687092808144881,1.6870933341197472,109.57278813537108,277.1580324094196,633.2549775153395,594.2215252041335,484.64873706876244,486.30246463009746,12.04411404712179,12.04411404712179,1.9725317230599855,0.40674585263701246
19,100,6,73136932.41808441,152557184.52959552,152557214.4007434,2.0859117204630397,2.085912128890723,109.57278813537108,594.2215252041335,1851.488638588935,2231.431692983864,2121.8589048484932,2123.5126324098283,17.96363683701477,17.96363683701477,1.3755300818788356,0.6481187003246021
19,100,7,152557214.4007434,194438801.85129127,194438853.29051006,1.2745303630186353,1.2745307001984862,109.57278813537108,2231.431692983864,4273.249422654028,3511.093886010943,3401.521097875572,3403.174825436907,27.048701716192994,27.048701716193,2.807843928374874,0.28690992298855084
19,100,8,194438853.29051006,260413275.5132745,260413354.0386713,1.3393067851731897,1.3393071890297004,109.57278813537108,3511.093886010943,3665.288863332148,6325.136572747304,6215.5637846119325,6217.217512173268,40.49659596154768,40.49659596154768,1.5639564117748772,0.8269966424901709
19,100,9,260413354.0386713,387244030.73558617,387244140.1460851,1.4870359938533741,1.4870364139950343,109.57278813537108,6325.136572747304,22754.587282034514,13337.78181304778,13228.20902491241,13229.862752473744,60.839576398098615,60.839576398098615,4.32257420501183,0.595148739202802
19,100,10,387244140.1460851,677625530.0071462,677625698.1883487,1.7498664531153831,1.7498668874181522,109.57278813537108,13337.78181304778,13554.56251536173,42915.23342060668,42805.66063247131,42807.314360032644,91.17028472230474,91.17028472230476,2.8741061288478384,1.395796102484221
19,150,1,3951577.9128119433,201934621.3071144,201934648.12701944,51.102275031043916,51.10228181818202,109.57278813537108,109.57278813537108,3934.3580588939526,3906.0158779768194,3796.4430898414485,3798.0968174027835,2.7142352563641885,2.714235256364188,1.3191367374852248,0.7690326608696803
19,150,2,201934648.12701944,33871874.578315906,33871876.307017036,0.16773681432326595,0.16773682288396194,109.57278813537108,3906.0158779768194,229.1702411785109,218.3854676647854,108.81267952941432,110.46640709074939,3.5850280608330523,3.5850280608330523,1.041150195122183,0.7125436203452128
