outer,nonlinear_objective,accepted,damping,attempts,step_norm,gradient_inf_norm,linear_residual_norm,predicted_reduction,actual_reduction,rho,relative_objective_improvement
70,3589.75768880894,True,0.003654819442038772,1,33.53610741397227,431.72199786990774,7.001851386200799e-11,105.6085332602905,24.593940341264897,0.23287834403162172,0.006804523429018816
71,3557.4984439322175,True,0.004036497367049097,1,33.08076370102951,420.80637918968665,4.857399984235197e-11,121.94381986276811,32.25924487672273,0.2645418596286906,0.00898646863471895
72,3532.455444025823,True,0.004789656258571604,1,31.11634583216289,339.1465868325695,7.636748859086702e-11,116.8668640852804,25.04299990639447,0.21428657389249384,0.007039497079502201
73,3493.546538284985,True,0.00494217300448376,1,27.857632845350825,344.20599495233796,4.0811818086901064e-11,113.92862234664992,38.90890574083778,0.3415200231461581,0.011014691156725416
74,3463.8271987642183,True,0.005107385866449554,1,24.610903110846326,310.0838025895222,5.707729412594572e-11,87.68551685754629,29.71933952076688,0.33893099551490197,0.008506925325047017
75,3431.8921959356853,True,0.0051221630735272024,1,22.142088695652824,325.90645042464485,3.031685975938488e-11,74.48348801934947,31.935002828533015,0.42875278370740205,0.009219571588307406
76,3406.508722167914,True,0.005130603635010177,1,19.98501525561026,305.9450857256863,3.3643974586101834e-11,57.56641967158592,25.383473767771193,0.4409423742623369,0.0073963493951914585
77,3380.916851588565,True,0.005130400840302221,1,18.520684466929403,320.2009270874148,4.1964153327188897e-11,49.49765157550327,25.591870579349234,0.5170320159596183,0.007512639087876011
78,3358.3068222713123,True,0.005124103049860962,1,17.016960196892885,304.8822997120535,4.226811225244165e-11,40.846510324202185,22.61002931725261,0.5535363764932404,0.006687543737323506
79,3335.8779962301414,True,0.005051894488820254,1,16.107794433441562,315.28470508112764,3.4704672065775557e-11,36.13063424244772,22.42882604117085,0.6207703382859681,0.006678611344392183
80,3314.729112873078,True,0.00486338905196206,1,15.179037070322822,302.6562497987543,3.033995713642872e-11,31.703630838013094,21.14888335706337,0.6670807979414637,0.006339825191737711
81,3293.2704542515894,True,0.0044327891771361976,1,15.047006289879173,310.84556066023197,3.2998410550182313e-11,29.686135655197795,21.458658621488667,0.7228511946024013,0.006473729191972836
82,3271.040268471843,True,0.003807749022210644,1,15.50468146511727,303.2576923933253,3.404516946271598e-11,29.24086674487542,22.230185779746535,0.7602437360596523,0.0067501852910524
83,3246.0566705175543,True,0.003063444782191886,1,17.38718406682297,316.8457410964486,3.655829965407449e-11,31.617694768156667,24.983597954288598,0.7901777197068298,0.007637814243711643
84,3216.819214136576,True,0.0024556145728360456,1,20.655914251952186,325.5226201209453,6.803454484928965e-11,36.933384363786075,29.237456380978074,0.7916267865678183,0.00900706899128672
85,3182.214179758196,True,0.0020710235180673815,1,25.202209580694497,446.54198400757434,5.2742532340449586e-11,44.9699262911849,34.60503437837997,0.7695150344323184,0.010757531609580453
86,3145.122725077312,True,0.0019580233571204744,1,29.262163123371884,654.0057417678751,6.376784165092049e-11,53.78363128846871,37.091454680884,0.6896420675268994,0.011655863680332928
