outer,trial,accepted,damping,nonlinear_objective_before,nonlinear_objective_after,actual_reduction,predicted_reduction,rho,step_norm,gradient_inf_norm,linear_residual_norm
11,1,True,0.6529516245354416,785429.390599011,260292.99595202607,525136.3946469849,526340.43641531,0.997712427765335,113.38791432485881,18771304.68675888,4.135154680104143e-09
12,1,True,0.21765054151181387,260292.99595202607,114244.6756856044,146048.32026642168,147698.61171374613,0.9888266285770995,168.24346110609685,5332098.16791907,5.943498333623616e-09
13,1,True,0.07255018050393795,114244.6756856044,49773.97161585936,64470.704069745036,65808.43046718652,0.9796724160119803,225.41688088345498,2496754.0856122,1.7753086257986655e-09
14,1,True,0.02418339350131265,49773.97161585936,28925.103506161846,20848.868109697512,21691.95015844139,0.961133874889723,268.0807140714014,981712.4389838172,5.831776399856756e-10
15,1,True,0.008061131167104215,28925.103506161846,21019.35876452171,7905.744741640137,8903.328683068226,0.8879538230094516,293.790388508557,193601.59844311827,2.340658096552499e-10
16,1,False,0.004295601422571742,21019.35876452171,23879.329167177424,-2859.9704026557156,4655.539873636663,-0.6143155209240334,244.2116869408228,53758.979128180006,4.3448741938738595e-10
16,2,True,0.008591202845143484,21019.35876452171,18422.405604989603,2596.953159532106,3686.8456323265546,0.7043834807624748,158.30816708729648,53758.979128180006,2.5097743028416764e-10
17,1,True,0.008004414696737058,18422.405604989603,15791.402695304618,2631.002909684985,2949.8932374798696,0.8918976715010484,117.65437706619322,38738.425475066826,2.4353934688183025e-10
18,1,True,0.004150184790382926,15791.402695304618,13825.644639528813,1965.7580557758047,2119.4091803913634,0.927502850305109,139.29928188207379,9031.558648117254,8.231677397671763e-10
19,1,True,0.0015561579498707093,13825.644639528813,12034.134073025194,1791.510566503619,2012.7489933182173,0.8900814619462982,194.9881266177706,5728.5897688407085,1.0750732819037742e-09
20,1,True,0.0008172172331295815,12034.134073025194,10551.182913110477,1482.9511599147172,1847.379688239609,0.8027321992090536,209.20314161436727,5583.7643678764025,2.7732912244446694e-09
21,1,True,0.0006358314055547766,10551.182913110477,9323.494125305813,1227.6887878046637,1839.079702086849,0.6675560533953885,198.31072566895523,13824.344357228643,3.280730156941393e-09
22,1,False,0.0006119030788573766,9323.494125305813,9393.330245453837,-69.83612014802384,1946.9735117911302,-0.035869065359691345,217.200810407755,16313.886501308067,2.7933049980052054e-09
22,2,True,0.0012238061577147532,9323.494125305813,9310.664270918549,12.829854387264277,1453.7783711365066,0.008825179024526553,164.72082233873883,16313.886501308067,1.164070253475263e-09
23,1,True,0.0023839475113447304,9310.664270918549,8959.944947934973,350.7193229835757,1804.1204020835348,0.19439906703484894,131.49506800634506,4578.266021724796,3.968593840001707e-10
24,1,True,0.0029282630136296425,8959.944947934973,8716.137098186846,243.8078497481274,1598.1992295271798,0.15255160010323424,109.6733036757953,1943.797125288052,3.724079779877078e-10
25,1,True,0.003910850020329616,8716.137098186846,8296.144853853553,419.99224433329255,1493.3236952790353,0.2812466216541316,97.59562636222046,1555.0305254322006,2.3292609089224803e-10
26,1,True,0.0042383606912623694,8296.144853853553,7991.76496018624,304.3798936673129,1147.9758059219703,0.2651448681210291,86.10600635491127,1350.7757888725941,2.2131564765327188e-10
27,1,True,0.004677586714843918,7991.76496018624,7723.663416609806,268.1015435764348,929.8220996659003,0.2883363857158997,77.88281001262514,1263.559341685038,2.4125454675617537e-10
28,1,True,0.005032441329592249,7723.663416609806,7492.803644637252,230.85977197255397,730.3241151596719,0.3161059140462324,69.47338161644367,1206.5195278568945,2.546560963900446e-10
29,1,True,0.00528280539497088,7492.803644637252,7311.303363078083,181.5002815591688,565.8977444815324,0.3207298197052487,62.195175406850154,1155.769456138035,2.700814312166562e-10
30,1,True,0.005526294069455275,7311.303363078083,7145.237118592811,166.06624448527145,447.72806092350845,0.37090872558386023,55.131185540609344,1122.2446376139876,1.6608996043456093e-10
31,1,True,0.005621401542534738,7145.237118592811,7013.964244293888,131.27287429892294,346.1329451582727,0.3792556476786603,49.12241359325349,1090.063150547955,1.4468784591365625e-10
32,1,True,0.005700566881257798,7013.964244293888,6889.924695037928,124.03954925596008,279.940072061264,0.4430932247128036,43.31913431374031,1066.1692216708889,1.761058789752108e-10
33,1,True,0.005708971150579868,6889.924695037928,6784.114473469068,105.81022156886047,223.85771848834082,0.4726672919002852,38.598198018056884,1043.4536558276518,2.0395723464119113e-10
34,1,True,0.005709903751469356,6784.114473469068,6682.658308362225,101.45616510684249,186.49835814290742,0.5440056744580027,34.02104136413334,1023.3959791338248,1.5677584271997626e-10
35,1,True,0.005706011106283976,6682.658308362225,6590.451584056071,92.20672430615468,155.4394051232162,0.593200445106328,30.231010959683115,1004.1845534462994,2.1795256822374263e-10
36,1,True,0.005669055821020302,6590.451584056071,6501.337610727459,89.11397332861179,133.82026885198255,0.6659228388427466,26.816895961581736,985.5238105025475,1.0530961714881765e-10
37,1,True,0.005461889463949732,6501.337610727459,6415.242393871752,86.0952168557069,119.20826259594598,0.7222252466469116,24.308613850341036,967.8660635692951,1.5353966675256227e-10
38,1,True,0.004982362442870993,6415.242393871752,6325.150643406082,90.09175046566997,114.7467508404876,0.7851355250216089,23.338483914593613,953.4364536700256,1.3785661472502143e-10
39,1,True,0.004058346866276794,6325.150643406082,6221.906264175941,103.24437923014102,125.2738946444782,0.8241491934384576,24.951936639232528,943.6578429180659,2.0053014598878296e-10
40,1,True,0.0029525534846247064,6221.906264175941,6087.296048042231,134.6102161337103,157.13418522824074,0.8566577408867848,30.672150031486282,950.2042433319697,1.6682769731740434e-10
41,1,True,0.0018809287638447453,6087.296048042231,5895.833678344163,191.46236969806796,226.51698572376384,0.845245088735002,45.582794717058555,981.615810950482,2.7553322548015593e-10
42,1,True,0.0012617089240795393,5895.833678344163,5636.655499516438,259.1781788277249,318.35950301844764,0.8141053631834152,64.90451141497778,1126.597243608955,4.811683655688646e-10
43,1,True,0.0009489028214422673,5636.655499516438,5354.237805290884,282.41769422555353,413.6193830918465,0.6827960820270387,95.85095737962281,1283.2804967518507,4.639819016781237e-10
44,1,True,0.0009025354609459546,5354.237805290884,5180.7013623477405,173.5364429431438,497.96206649844845,0.3484932982213104,114.7023987752329,1494.0015000957515,8.891228215073855e-10
45,1,True,0.0009276456390595485,5180.7013623477405,5084.457250178485,96.24411216925546,673.6827819048161,0.14286265695722306,132.00556501412504,1282.544275409793,4.282195308707033e-10
46,1,True,0.0012656932602780019,5084.457250178485,5058.499259391855,25.957990786630035,827.4926799672597,0.0313694506489859,130.73725973732516,1867.041591953805,3.8651726551800856e-10
47,1,True,0.0023077952933130545,5058.499259391855,4865.785111023079,192.71414836877648,884.2641650499635,0.21793730424198246,108.32093765019032,1170.4040646290543,1.33130028768196e-10
48,1,True,0.0027221041593330345,4865.785111023079,4738.3689107791,127.41620024397889,700.9440628192342,0.18177798629394787,90.39922579266006,1089.607704086207,1.6237697020680087e-10
49,1,True,0.0034238589482169326,4738.3689107791,4566.863156626301,171.50575415279854,602.5461708901266,0.2846350411611401,78.8819850178669,619.5335489150223,1.0140831798189112e-10
50,1,True,0.003697468326394587,4566.863156626301,4486.010719548028,80.8524370782734,436.30805574519934,0.18531043837863634,67.14769987830708,533.9728407985002,1.0371555093668596e-10
51,1,True,0.004619278425169744,4486.010719548028,4355.958586875706,130.05213267232193,367.4816365972056,0.35390103809424167,55.52682103474237,725.9623354774384,6.240623581183827e-11
52,1,True,0.004734519026892048,4355.958586875706,4294.780853389342,61.17773348636365,236.62554988646892,0.2585423827465641,45.87077664873971,501.248062127437,6.288951973644424e-11
53,1,True,0.0052677171169446995,4294.780853389342,4217.018210676418,77.76264271292439,190.739138407311,0.4076910662502173,37.35740985321853,483.9851696600176,6.466566914038388e-11
54,1,True,0.005300864071683097,4217.018210676418,4172.155430249869,44.86278042654885,126.3271592855422,0.3551317126125172,31.701736077157193,455.82048809731134,7.199092476349902e-11
55,1,True,0.005429794858448315,4172.155430249869,4123.101951493819,49.053478756050026,104.4292098637396,0.46972948296798905,26.808952717423924,429.65711132557976,6.22219311932711e-11
56,1,True,0.005430999708292258,4123.101951493819,4086.3451374042193,36.75681408959963,78.59696725175903,0.46766198970326045,24.055783217266033,434.53346954059265,6.777078674172408e-11
57,1,True,0.005432469005493742,4086.3451374042193,4048.133187780313,38.211949623906094,69.1901453775557,0.552274452024804,21.62730703430421,413.9645814970804,6.746244457902689e-11
58,1,True,0.005426260948276101,4048.133187780313,4014.7299081331707,33.403279647142426,57.99138963398785,0.5760041250600638,20.20367472582842,416.3962349536939,4.8835451838281474e-11
59,1,True,0.005407201858588016,4014.7299081331707,3980.7804059734626,33.94950215970812,53.2589868170312,0.6374417575073306,19.01354444594454,401.3555081162922,6.155395472263705e-11
60,1,True,0.005294891795909336,3980.7804059734626,3948.702913815118,32.07749215834474,48.04536161141816,0.6676501348409334,18.406951646002685,400.06142915692465,6.01824820747234e-11
61,1,True,0.005095292595270886,3948.702913815118,3915.646608592637,33.05630522248066,46.54890168533919,0.7101414646887771,18.35845472742523,395.0537682952577,3.3264100203117694e-11
62,1,True,0.004717029144503049,3915.646608592637,3881.9996704776463,33.64693811499092,46.11070665485125,0.7296990342578271,19.010134753153707,382.44687568405527,4.574994975829038e-11
63,1,True,0.004259692443830023,3881.9996704776463,3845.5663679749496,36.43330250269673,48.871753693899805,0.7454879301219828,20.612800725998678,393.1066819875567,3.551688311544197e-11
64,1,True,0.0037555437309598956,3845.5663679749496,3806.683029272514,38.883338702435594,53.143187636224425,0.7316711780369611,22.8049935152076,382.7653241563484,5.562386736266737e-11
65,1,True,0.0033819678480447217,3806.683029272514,3764.910138068152,41.77289120436217,59.44514160537919,0.70271329289898,25.475670281760518,402.1367029025197,9.512074583730073e-11
66,1,True,0.00315659263680355,3764.910138068152,3723.909671687256,41.00046638089589,65.32676300238101,0.627621276434614,27.409310039240996,393.4777481614459,9.746494260868025e-11
67,1,True,0.003104102491118311,3723.909671687256,3683.5629127290204,40.34675895823557,73.28327788121213,0.5505588740672229,29.238453724162895,412.3084677094684,5.72040967011504e-11
68,1,True,0.0031008931327060696,3683.5629127290204,3649.194545477795,34.36836725122521,80.77138742639818,0.4255017568262389,30.367420404775235,426.1520620128397,3.644485392346372e-11
69,1,True,0.0031111500033902456,3649.194545477795,3614.351629150205,34.842916327590046,95.24278389045998,0.3658326111893512,32.43678519455665,430.77963635010633,3.549145463777257e-11
70,1,True,0.0031712607110310894,3614.351629150205,3589.75768880894,24.593940341264897,105.6085332602905,0.23287834403162172,33.53610741397227,431.72199786990774,7.001851386200799e-11
71,1,True,0.003654819442038772,3589.75768880894,3557.4984439322175,32.25924487672273,121.94381986276811,0.2645418596286906,33.08076370102951,420.80637918968665,4.857399984235197e-11
72,1,True,0.004036497367049097,3557.4984439322175,3532.455444025823,25.04299990639447,116.8668640852804,0.21428657389249384,31.11634583216289,339.1465868325695,7.636748859086702e-11
73,1,True,0.004789656258571604,3532.455444025823,3493.546538284985,38.90890574083778,113.92862234664992,0.3415200231461581,27.857632845350825,344.20599495233796,4.0811818086901064e-11
74,1,True,0.00494217300448376,3493.546538284985,3463.8271987642183,29.71933952076688,87.68551685754629,0.33893099551490197,24.610903110846326,310.0838025895222,5.707729412594572e-11
75,1,True,0.005107385866449554,3463.8271987642183,3431.8921959356853,31.935002828533015,74.48348801934947,0.42875278370740205,22.142088695652824,325.90645042464485,3.031685975938488e-11
76,1,True,0.0051221630735272024,3431.8921959356853,3406.508722167914,25.383473767771193,57.56641967158592,0.4409423742623369,19.98501525561026,305.9450857256863,3.3643974586101834e-11
77,1,True,0.005130603635010177,3406.508722167914,3380.916851588565,25.591870579349234,49.49765157550327,0.5170320159596183,18.520684466929403,320.2009270874148,4.1964153327188897e-11
78,1,True,0.005130400840302221,3380.916851588565,3358.3068222713123,22.61002931725261,40.846510324202185,0.5535363764932404,17.016960196892885,304.8822997120535,4.226811225244165e-11
79,1,True,0.005124103049860962,3358.3068222713123,3335.8779962301414,22.42882604117085,36.13063424244772,0.6207703382859681,16.107794433441562,315.28470508112764,3.4704672065775557e-11
80,1,True,0.005051894488820254,3335.8779962301414,3314.729112873078,21.14888335706337,31.703630838013094,0.6670807979414637,15.179037070322822,302.6562497987543,3.033995713642872e-11
81,1,True,0.00486338905196206,3314.729112873078,3293.2704542515894,21.458658621488667,29.686135655197795,0.7228511946024013,15.047006289879173,310.84556066023197,3.2998410550182313e-11
82,1,True,0.0044327891771361976,3293.2704542515894,3271.040268471843,22.230185779746535,29.24086674487542,0.7602437360596523,15.50468146511727,303.2576923933253,3.404516946271598e-11
83,1,True,0.003807749022210644,3271.040268471843,3246.0566705175543,24.983597954288598,31.617694768156667,0.7901777197068298,17.38718406682297,316.8457410964486,3.655829965407449e-11
84,1,True,0.003063444782191886,3246.0566705175543,3216.819214136576,29.237456380978074,36.933384363786075,0.7916267865678183,20.655914251952186,325.5226201209453,6.803454484928965e-11
85,1,True,0.0024556145728360456,3216.819214136576,3182.214179758196,34.60503437837997,44.9699262911849,0.7695150344323184,25.202209580694497,446.54198400757434,5.2742532340449586e-11
86,1,True,0.0020710235180673815,3182.214179758196,3145.122725077312,37.091454680884,53.78363128846871,0.6896420675268994,29.262163123371884,654.0057417678751,6.376784165092049e-11
87,1,True,0.0019580233571204744,3145.122725077312,3109.0945433422753,36.028181735036924,62.92301376110058,0.5725755900984797,31.858844735026643,878.0893923341096,8.103541231652467e-11
88,1,True,0.001952035387584147,3109.0945433422753,3081.6315494630726,27.462993879202713,73.74953215900142,0.3723819402676814,33.62584959976351,957.9693656761164,1.0576462255765567e-10
89,1,True,0.0019844928143509994,3081.6315494630726,3057.3112368851866,24.320312577885943,95.15478971136649,0.2555868459344703,36.84466021959015,945.4806399527956,4.211758399864562e-11
90,1,True,0.0022162927142879243,3057.3112368851866,3051.5293034363053,5.781933448881318,114.94237138913522,0.050302889865623986,38.43710620810551,897.4563033662694,7.898357481678215e-11
91,1,True,0.0038287098164028434,3051.5293034363053,3019.076317899735,32.452985536570395,136.5385301321736,0.23768371832591784,33.884217630822455,718.7740513444011,1.556133631838011e-11
92,1,True,0.004381573650876336,3019.076317899735,2991.1364227809922,27.939895118742697,104.81975126531931,0.2665518166325481,27.716483736697434,273.92077102458836,2.2476500737195545e-11
93,1,True,0.004827529227790687,2991.1364227809922,2960.521261822479,30.615160958513115,81.50664901724238,0.37561550287801193,23.059192953457618,259.6971534505637,2.450238603970823e-11
94,1,True,0.004901850590307897,2960.521261822479,2939.7128397595106,20.808422062968475,54.91427872834432,0.3789255280198752,19.230993465159887,244.0679307611286,1.651170083881523e-11
95,1,True,0.004971450360853098,2939.7128397595106,2920.418484898116,19.294354861394822,41.91895827372507,0.4602775368463434,16.546996106402943,252.45763296871797,2.136534292716091e-11
96,1,True,0.004973943127395523,2920.418484898116,2904.5158233647944,15.902661533321407,31.388835680392127,0.5066343235934497,14.291232979943937,243.6878094278336,2.4697300133059215e-11
97,1,True,0.004973931508074405,2904.5158233647944,2889.342880061453,15.172943303341526,25.697854828339835,0.5904361825022322,12.830838919087135,250.30816601398678,2.2681082431377614e-11
98,1,True,0.0049444997332305325,2889.342880061453,2875.2994219758793,14.043458085573548,21.370645659415523,0.6571377537854712,11.480296277117885,243.61398103337112,1.4130896721034272e-11
99,1,True,0.004791018963988161,2875.2994219758793,2861.315675607781,13.98374636809831,19.11379898011269,0.7316047627500927,10.91139286424972,248.03145498378257,1.6160059653445042e-11
100,1,True,0.004314850822643037,2861.315675607781,2846.617226765236,14.698448842545076,18.649833823575868,0.7881276037947471,10.999717949151883,246.05134332188067,2.7328483332635032e-11
