outer,nonlinear_objective,accepted,damping,attempts,step_norm,gradient_inf_norm,linear_residual_norm,predicted_reduction,actual_reduction,rho,relative_objective_improvement
40,6805.62619391199,True,0.006267562971701043,1,32.54944738417187,2896.6112730302434,2.3352949043173686e-10,315.4050274859866,117.41417978653863,0.37226476927909885,0.0169599155065756
41,6686.071204170743,True,0.006316348142012596,1,31.180826700368165,2735.879455703701,1.748477299921406e-10,298.20959452374007,119.55498974124748,0.4009092662903234,0.017567081460953003
42,6579.588152666514,True,0.006375947018721992,1,30.2825893082984,2588.4081432838734,1.7197640309179333e-10,270.0257675865438,106.48305150422857,0.39434403781520794,0.01592610192930714
43,6469.61562978181,True,0.00639451280514053,1,29.116889157204646,2474.9351069776376,2.1627547448746267e-10,256.58492370731926,109.97252288470463,0.4286008752803725,0.016714195529113168
44,6371.820441869341,True,0.006420142193526584,1,28.32019293929402,2365.582511664488,1.820360357475657e-10,232.52630385293384,97.79518791246846,0.42057688223660533,0.015116073891976585
45,6270.582090697337,True,0.006424931380312882,1,27.425440882616833,2277.7617093177487,8.756226035019596e-11,222.6713724032382,101.23835117200451,0.45465364532208835,0.01588845010552488
46,6179.409706501691,True,0.006432011693208497,1,26.719864531465642,2192.7066915504406,9.165555933757159e-11,203.34881454575944,91.17238419564546,0.4483546383061358,0.014539700282514983
47,6085.497989377996,True,0.00643247100714291,1,26.065527624182497,2118.7917331146864,1.0261696659855426e-10,195.95310742546422,93.91171712369487,0.4792560748719772,0.01519752234989133
48,5999.543870946785,True,0.006433178085526197,1,25.421853366155503,2047.9233493263987,1.521097384040503e-10,180.5574929698517,85.9541184312111,0.476048470863312,0.01412441817929128
49,5911.685450815728,True,0.006433176385449229,1,24.937742056793628,1982.3612558684697,2.258656659612452e-10,174.59641474408735,87.85842013105776,0.5032086154795057,0.014644183294753182
50,5830.087867866815,True,0.006433174315009617,1,24.33050248000023,1919.7972246811626,1.4364264669171135e-10,162.08440580130662,81.59758294891253,0.5034264866229021,0.013802761264582039
51,5747.329895353999,True,0.006432106783078132,1,23.95002708935211,1860.289399044433,1.4295797098612202e-10,156.89425835662857,82.7579725128162,0.5274761063894585,0.014194978598683919
52,5669.545963592648,True,0.006430567936284583,1,23.367990424234875,1803.4634664938262,9.46602115547261e-11,146.47479865817175,77.78393176135069,0.5310396906083145,0.013533925001282652
53,5591.183980874482,True,0.006422986260524347,1,23.05025548640684,1749.3969456251352,9.829523237107705e-11,141.74922452176907,78.36198271816647,0.5528212445785343,0.0138215622946481
54,5516.794083904273,True,0.00641223749323565,1,22.502905832412978,1697.7630912148943,1.538725320321835e-10,132.99054988993123,74.38989697020861,0.5593622782353853,0.013304855863207305
55,5442.211675792151,True,0.006386612561737803,1,22.243423734769536,1649.5527234608508,2.055673801572559e-10,128.73568142243556,74.58240811212181,0.5793452699985,0.013519157499411204
56,5370.74614023464,True,0.006351782559708779,1,21.767405988953954,1603.8593106501837,1.0235039028628897e-10,121.53800306323299,71.46553555751143,0.5880097891712917,0.013131708175814225
57,5299.233282703994,True,0.006291398589289838,1,21.603305298790854,1562.662094638004,1.729236900744567e-10,118.02356251298272,71.51285753064622,0.6059201739718687,0.013315255583374479
58,5230.019467549,True,0.006214736396305685,1,21.264144887399027,1524.435417606911,9.186270983070833e-11,112.53227966471059,69.21381515499343,0.6150574338422333,0.013061099872862419
59,5160.639870651732,True,0.006106437609635573,1,21.267391425829565,1491.7346902689994,6.965294646780563e-11,110.1911584194158,69.37959689726813,0.629629435722888,0.013265647924974595
60,5092.758077700965,True,0.00598186499086354,1,21.142239950701068,1462.4329168083011,1.1171756005047949e-10,106.62840057874715,67.8817929507668,0.6366201929535159,0.01315375508700127
61,5024.42080993546,True,0.005834076389934323,1,21.38463773760096,1438.88232933229,1.378460884847849e-10,105.84656809347771,68.3372677655052,0.6456257297369679,0.013418518359378823
62,4956.954570226414,True,0.005685207875348581,1,21.511024721429546,1418.1324876934132,6.659213743380943e-11,104.24294753603667,67.46623970904602,0.6472019575782143,0.01342766505059369
63,4888.857332650227,True,0.005537393873005346,1,21.996219607988447,1401.2825979375846,6.947518640132742e-11,105.06816964294453,68.09723757618667,0.6481243349684592,0.013737716699121626
64,4821.493606266311,True,0.005411860384278876,1,22.306092538408613,1384.3167464274677,1.2903624150338926e-10,105.00801923103077,67.3637263839164,0.641510304424539,0.013779032972393742
65,4753.736906163898,True,0.00530955991481199,1,22.921287561621632,1366.7390248447828,1.3845707002452196e-10,107.00802840651342,67.75670010241265,0.6331926782634602,0.014053051945221261
66,4687.177439592938,True,0.0052396929893767695,1,23.25142823592381,1344.5413032818692,1.5779933810232406e-10,107.69387099653397,66.55946657096047,0.6180432178271559,0.014001504055610781
67,4620.722160233929,True,0.005194160445941916,1,23.83557759035635,1317.5722072103863,1.4980310356850046e-10,110.24509397254856,66.45527935900918,0.6027957976575066,0.0141781018993769
68,4556.1068074903,True,0.005170880981432889,1,24.059748705518796,1284.4578721745097,1.5984698449553484e-10,110.93962953582906,64.61535274362905,0.582437069728639,0.013983821251948598
69,4491.81522133839,True,0.005159076151339859,1,24.530234435516242,1247.2946880457814,9.775996900490081e-11,113.62214597666608,64.29158615190954,0.5658367530315149,0.014111079671401322
70,4429.752751019584,True,0.00515530970279515,1,24.633260520368943,1207.1573251944294,1.5459596925095006e-10,113.87152627476543,62.062470318805936,0.545021853567263,0.013816790598147909
71,4367.806615567763,True,0.005153951657788438,1,24.986112051615283,1166.4320960650164,7.570724751300654e-11,116.42870237572785,61.94613545182074,0.5320520987334716,0.013984106773806453
72,4308.276813893321,True,0.005153851685182031,1,24.993895417986923,1125.970809933029,9.649672274738162e-11,115.94432827503911,59.52980167444275,0.5134343573342218,0.01362922100586282
73,4248.480184338296,True,0.005153842378572899,1,25.23844200631505,1086.7275659470797,1.2776835944911842e-10,118.15444970569315,59.79662955502499,0.5060886805699688,0.013879477140882166
74,4191.248563498525,True,0.005153882021429429,1,25.164124164741136,1048.8379927011533,8.44219597180094e-11,116.76823309054154,57.231620839770585,0.4901300578505239,0.013471081035225414
75,4133.38453252324,True,0.005153944888021419,1,25.303868719324445,1012.3908816265089,1.7903775288624687e-10,118.45482823631235,57.86403097528546,0.48849026955532093,0.013805917281838592
76,4078.230994649185,True,0.005154588975784783,1,25.148864441608012,977.3006906476402,1.245760446746502e-10,116.11222007477643,55.153537874054564,0.47500200959499017,0.013343432588979541
77,4022.1642027333896,True,0.005154994373524433,1,25.185745106523388,943.4968568321464,1.203218195712166e-10,117.15295133543017,56.06679191579542,0.4785777163672643,0.013747821540603626
78,3968.9262180113897,True,0.005156418102788784,1,24.95023850918342,910.8571278626428,1.261163454965671e-10,113.89300066801394,53.237984721999965,0.4674385994727021,0.013236153980441773
79,3914.5992257072235,True,0.005157016666942239,1,24.889464975985096,879.3854227794179,8.43457304784131e-11,114.2260924574361,54.3269923041662,0.47560930375351834,0.013688083204375227
80,3863.1658378883612,True,0.005158522429522013,1,24.57778649462343,848.9290601042125,8.890835804338661e-11,110.17603057771211,51.43338781886223,0.46682919641567544,0.013138864249780287
81,3810.578324286355,True,0.0051589106172266535,1,24.429521230796627,819.5557064121793,7.535676688189844e-11,109.81111648886862,52.58751360200631,0.47889061948784595,0.013612543651698651
82,3760.8792049959143,True,0.0051597649542352055,1,24.050562671125522,791.0945917249223,9.543123743467995e-11,105.17385297027613,49.69911929044065,0.47254253682696634,0.013042408542999389
83,3710.0640689492297,True,0.0051598409767808755,1,23.827846693569775,763.6025188287127,7.393064849695623e-11,104.18438522506408,50.81513604668453,0.48774234197294775,0.013511504432044031
84,3662.0578323127065,True,0.005160012149039047,1,23.392728712781057,736.9341281494656,7.1327452700062e-11,99.19992562103438,48.00623663652323,0.48393419990976255,0.012939462970007316
85,3613.0576603930685,True,0.005160011990719696,1,23.107817012060753,711.0922510374714,7.238491541502895e-11,97.69450130797387,49.00017191963798,0.5015653006423461,0.013380501937265367
86,3566.7203158617685,True,0.005160011987178151,1,22.6278347446547,685.9847194225921,1.0473207343080245e-10,92.59301347861056,46.337344531300005,0.5004410461487373,0.012824966797307883
87,3519.5694632888944,True,0.005159685709180249,1,22.2907051369913,661.577419392397,6.889908533463907e-11,90.68872435559847,47.1508525728741,0.5199196802900375,0.013219666359368524
88,3474.882447806484,True,0.005159267742802334,1,21.778321167961952,637.819262173553,7.627350191938745e-11,85.6673268903437,44.687015482410516,0.5216342928455209,0.012696727809614622
89,3429.59087525476,True,0.005156102851528494,1,21.400223233427187,614.6755169883407,5.380585157184729e-11,83.48920924711564,45.29157255172413,0.5424841480731697,0.013033986971361978
90,3386.5201303605113,True,0.005151796707796771,1,20.874783679889465,592.0974965584078,8.121385076079316e-11,78.72755002488452,43.07074489424849,0.5470860566680218,0.012558566447389756
91,3343.042556854141,True,0.005138388504906976,1,20.47783644308414,570.0371639842272,9.681446396984312e-11,76.44051191557452,43.47757350637039,0.568776587398965,0.012838421693286079
92,3301.4928779919496,True,0.005120399061747622,1,19.97596517800584,548.42222687728,6.4501450903422e-11,72.14464422729678,41.549678862191286,0.5759218762142079,0.012428701745660764
93,3259.6644712086186,True,0.005082388532091888,1,19.606774936808364,527.0851080668159,6.216978771661119e-11,70.0013498666536,41.82840678333105,0.5975371455409142,0.012669543242744212
94,3219.4004669126793,True,0.005033970475536086,1,19.19313115982425,505.91662992510567,9.918267088775812e-11,66.44285869188607,40.26400429593923,0.6059944603325177,0.012352192887205394
95,3178.847751663016,True,0.004953848905677535,1,18.931298203292403,484.4308580885454,8.939497885169808e-11,64.80432914196763,40.55271524966338,0.6257717005421668,0.012596356267709798
96,3139.4207813246126,True,0.004860910353590316,1,18.695462518520433,478.9404693226594,6.699284873696313e-11,62.29986847424909,39.42697033840341,0.6328580028174551,0.012402912444541317
97,3099.5383583837956,True,0.004735228066730214,1,18.635632288976446,485.599523960585,7.28570938988659e-11,61.56117242087301,39.88242294081692,0.6478502824500194,0.012703751971721794
98,3060.3650273229396,True,0.004609183906336616,1,18.650697411191285,493.40270216092875,4.35562268222902e-11,60.33256822311591,39.17333106085607,0.6492899641863271,0.012638440480950322
99,3020.5504923260623,True,0.004469832120077836,1,18.83680115461652,503.69325907712243,4.788057201367125e-11,60.71476173369878,39.81453499687723,0.6557636703164198,0.01300973401584878
100,2981.3232478266536,True,0.004356835804300999,1,19.078240445446372,515.6584677062135,4.339642666398913e-11,60.65341257539538,39.2272444994087,0.6467442281280904,0.01298678654737555
