inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
1,1.0337576262156254,712449432.3886445,712449432.3886445,54512.72048134777,54512.72048134777,54401.06133948601,7.5803119834029635,7.5803119834029635,12.373995986908879,12.37399598690888,0.0,0.0,line_search,11,3,100,message_conditioned_information
2,1.0145275197388437,631674238.7106657,631674238.7106657,36931.941487374665,36931.941487374665,36820.282345512904,5.040026468858195,5.040026468858195,9.430387960610851,9.430387960610853,0.0,0.0,line_search,11,3,100,message_conditioned_information
3,1.0095548003638506,308675865.1238346,308675865.1238346,8922.856552601748,8922.856552601748,8811.19741073999,4.372052679556618,4.372052679556618,7.928399625717332,7.928399625717332,0.0,0.0,line_search,11,3,100,message_conditioned_information
1,0.9892376360889411,650544735.2944015,650544735.2944015,39147.53797178703,39147.53797178703,39024.541464437796,2.2635265375533558,2.2635265375533558,9.948081864131183,9.94808186413118,0.0,0.0,line_search,12,3,100,message_conditioned_information
2,0.7754246614804701,187658414.41531944,187658425.8830375,3358.7324896067953,3283.4740328941907,3160.477525544952,8.592769076208356,2.2088018270657455,9.294746628129802,9.294746628129802,9.294746628129802,1.0,line_search,12,3,100,message_conditioned_information
3,0.6569562863647654,104958934.77791637,104958934.77791637,750.780820462938,750.780820462938,627.7843131136997,21.867492511167974,21.867492511167974,13.128188287751302,13.128188287751302,0.0,0.0,line_search,12,3,100,message_conditioned_information
1,1.1230497985022865,992452463.2122247,992452463.2122247,90425.85402272563,90425.85402272563,90260.00920363498,3.731945294086886,3.731945294086886,16.327594743524816,16.327594743524816,0.0,0.0,line_search,13,3,100,message_conditioned_information
2,1.1041366920505515,165946802.0295718,165946802.0295718,2701.9143113150267,2701.9143113150267,2536.0694922243833,2.955007429146422,2.955007429146422,15.651147636036592,15.651147636036592,0.0,0.0,line_search,13,3,100,message_conditioned_information
3,1.0921053418899331,57418609.45294645,57418609.45294645,437.0255459859292,437.0255459859292,271.18072689528594,2.617153008215471,2.617153008215471,15.146336482695023,15.146336482695022,0.0,0.0,line_search,13,3,100,message_conditioned_information
1,1.3325463361395475,1295824993.861,1295823207.009851,218210.11317192938,152484.02747732386,152212.5504262656,19.494090664958012,8.244376008623366,22.290705690958482,22.290705690958486,22.290705690958486,1.0,line_search,14,3,100,message_conditioned_information
2,1.6627448771407385,70860708.47385447,70860688.97782691,528.6283041172699,482.88215421010455,211.40510315183008,33.66631827049599,51.44817650297202,35.606248834140935,35.60624883414094,17.80312441707047,0.5,line_search,14,3,100,message_conditioned_information
3,1.0277312561267742,76433577.70281619,76433577.70281619,644.5564334630437,644.5564334630437,373.07938240476926,7.384733920044985,7.384733920044985,8.959673995150972,8.959673995150974,0.0,0.0,line_search,14,3,100,message_conditioned_information
