inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,outer,inner_cycles,pre_sweeps,basis_source
3,0.821717497980778,68781702.9173503,68781709.60145517,574.0981580094666,578.1254066112587,-416.7244791872613,11.897401955583891,10.361264409209637,3.0941689839020095,3.0941689839020095,1.5470844919510047,0.5,17,3,100,message_conditioned_information
1,0.9602720451955269,546732766.989144,546732805.8911289,27862.348589961188,27988.51448512409,27461.229529262615,2.820997094935519,2.2124289010307234,4.048043282535685,4.048043282535685,2.0240216412678427,0.5,18,3,100,message_conditioned_information
2,0.8863984926727161,230934276.33034047,230934294.04384634,5105.970287016221,5121.856324590357,4594.571368728883,6.28479816549726,5.015655689942352,2.747936903562941,2.7479369035629406,1.3739684517814703,0.5,18,3,100,message_conditioned_information
3,0.8270352941906991,131986788.90208507,131986799.07952961,1777.9496884025946,1787.7504815184257,1260.4655256569508,9.44203768127057,8.141933985601725,2.6286251338909086,2.628625133890908,1.314312566945454,0.5,18,3,100,message_conditioned_information
1,1.0763563915920664,85499799.57297435,85499501.05443028,631.0635621575467,508.8207266967123,231.243107872088,5.049260361065851,6.041484953999979,5.77346133689985,5.77346133689985,2.886730668449925,0.5,19,3,100,message_conditioned_information
2,1.0502377402287646,293648671.8241081,293648694.01074964,8860.483046756473,8706.778504872542,8429.200886047918,3.8535941816335297,5.630755882576969,3.8599253671197338,3.8599253671197338,1.9299626835598669,0.5,19,3,100,message_conditioned_information
3,0.9675204636208723,254512440.8090218,254512460.28515568,6119.105537009583,6076.84022990067,5799.262611076046,1.9085222893284999,1.5266600139113826,2.6855381159057212,2.6855381159057212,1.3427690579528606,0.5,19,3,100,message_conditioned_information
1,1.0292658418893343,1622777430.4809651,1622777346.918195,274722.94741577946,278414.1214676671,277762.496945693,7.787784863797453,10.879127534439606,6.893349221405286,6.893349221405288,3.446674610702644,0.5,20,3,100,message_conditioned_information
2,0.9300876545685884,445340523.87757826,445340562.1654666,19336.475729442518,19638.45000293089,18986.825480956795,4.082990026296642,3.7432365870057005,2.811968375277377,2.811968375277377,1.4059841876386885,0.5,20,3,100,message_conditioned_information
3,0.8634876286532794,166192485.15545532,166192499.61016962,2954.6887132415245,3007.9568435846127,2356.332321610516,6.189899354108051,5.180656788630636,2.2819941411594145,2.281994141159415,1.1409970705797075,0.5,20,3,100,message_conditioned_information
