actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
20,109.57278813537108,2,200,400,0.1,108.2763179471808,-1.296470188190284,0.3572573731447761,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.05,108.78915470297022,-0.7836334324008618,0.8700941289341984,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.02,109.22695063677571,-0.3458374985953725,1.3078900627396877,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.01,109.39448131160812,-0.17830682376296636,1.4754207375720938,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.005,109.48228857509051,-0.09049956028057693,1.5632280010544832,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.002,109.53626534684558,-0.03652278852550239,1.6172047728095578,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.001,109.55447292320487,-0.01831521216621468,1.6354123491688455,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,300,600,1.0,109.64756343883562,0.0747753034645342,1.7285028647995944,False,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.7,108.1879846851382,-1.38480345023288,0.26892411110218006,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.5,107.9379156604909,-1.6348724748801828,0.018855086454877323,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.3,108.22255998054446,-1.350228154826624,0.3034994065084362,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.2,108.55399418838174,-1.0187939469893479,0.6349336143457123,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
