inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,outer,inner_cycles,pre_sweeps,basis_source
3,0.7510308254660167,35175177.817147054,35175177.360693105,210.60474687650677,202.16075542949162,-1977.5612321166852,21.34886511461109,16.89714406534952,6.352111772314378,6.352111772314377,5.081689417851502,0.8,7,3,100,message_conditioned_information
1,0.8841895084731566,1071043531.4595615,1071043395.094346,110137.08958998625,112779.03918621299,111771.36554000147,7.951533088825232,7.886845764535952,12.542761201018093,12.542761201018095,10.034208960814476,0.8,8,3,100,message_conditioned_information
2,0.7460486929740152,77830097.34226039,77830117.93125229,561.9421381196909,629.4684147221741,-378.2052314893441,16.535908045956685,20.561103916906596,7.200085636625601,7.200085636625599,5.76006850930048,0.8,8,3,100,message_conditioned_information
3,0.7131084320583433,221839963.28952485,221839986.54416928,4520.936622602873,4542.4227198581475,3534.7490736466293,18.496122738584504,13.311709816951266,9.387815602188653,9.387815602188654,7.510252481750924,0.8,8,3,100,message_conditioned_information
1,0.8989111571550314,306892704.6856702,306892770.44384146,9088.885206654571,9101.004856899475,8671.756625645941,4.80886749457664,2.3352047425504847,5.314110619132459,5.314110619132459,4.2512884953059675,0.8,9,3,100,message_conditioned_information
2,0.794790249020693,120621779.92164515,120621796.7474011,1463.7184697376952,1518.9959526810246,1089.7477214274907,9.577452425963584,10.488322567874473,3.4797786371087933,3.479778637108793,2.7838229096870344,0.8,9,3,100,message_conditioned_information
3,0.7221702440359664,38337706.94772229,38337710.12623282,335.0398894099639,334.3483714796865,-94.89985977384742,12.733501434713153,9.783648699424639,5.359917049301482,5.359917049301483,4.287933639441186,0.8,9,3,100,message_conditioned_information
1,0.6749626177673895,2336371527.561088,2336371590.6835036,533608.5839632638,536168.6853716073,536040.4365191652,11.29783755118237,10.46372464811904,17.333714422104112,17.333714422104116,13.866971537683293,0.8,10,3,100,message_conditioned_information
2,0.4838201420065699,37806314.108315356,37806316.34025341,186.99179072525916,249.7507721274035,121.50191968529214,17.95906900932328,29.029604702748067,15.734213806438511,15.734213806438515,12.58737104515081,0.8,10,3,100,message_conditioned_information
3,0.564301219998784,446990600.77340806,446990655.55874985,19015.613539080383,18783.914210844116,18655.665358402006,14.734526710128954,12.238319906633532,15.684500272480896,15.684500272480896,12.54760021798472,0.8,10,3,100,message_conditioned_information
1,0.7729657514494715,43059373.06830289,43059337.34656495,301.77800012026864,298.8899248483337,188.27929116081344,4.521071767890195,2.524253014065439,7.181830528176108,7.181830528176109,5.745464422540887,0.8,11,3,100,message_conditioned_information
2,0.6070927835902469,72610711.33691138,72610723.44604433,484.97901062530224,545.9353822577921,435.3247485702718,8.09374949540767,12.719767514792787,6.180092501585496,6.180092501585496,4.9440740012683975,0.8,11,3,100,message_conditioned_information
3,0.6297603013326254,99441918.61620693,99441933.46621324,960.068843242775,998.7731709697439,888.1625372822236,6.91552965454046,3.893684028195471,6.766055611863915,6.766055611863916,5.412844489491134,0.8,11,3,100,message_conditioned_information
1,0.6992358879803546,5738336213.533185,5738336605.967476,3080686.872025222,3075600.1717838286,3075492.218495848,8.889353913990947,10.53867969795148,8.693768123205665,8.693768123205666,6.955014498564533,0.8,12,3,100,message_conditioned_information
2,0.4007094105511912,293826381.71243083,293826400.57547003,8454.132464436221,8540.861840751284,8432.908552770723,8.750415545513038,14.021992554618803,7.489010663345712,7.489010663345713,5.9912085306765706,0.8,12,3,100,message_conditioned_information
3,0.515482991914405,331112555.86610013,331112590.2793106,10548.02339792775,10567.467089592672,10459.513801612111,5.816459622107962,5.064998570323158,5.199844210716884,5.1998442107168845,4.159875368573506,0.8,12,3,100,message_conditioned_information
1,0.6393358723541727,261325197.93473393,261325198.95301643,6549.393389579691,6462.215517961804,6351.410456890767,2.4376140155710067,2.140906854863414,3.8731501030955013,3.873150103095501,3.0985200824764014,0.8,13,3,100,message_conditioned_information
2,0.44104455442673796,45947662.65964675,45947673.33100138,289.83343734558383,305.8304337207837,195.02537264974683,3.7295225041480933,6.49406096892251,3.8785413295267643,3.878541329526765,3.1028330636214116,0.8,13,3,100,message_conditioned_information
3,0.5346053938211889,45819360.8361418,45819367.16404216,275.1454235141156,280.3509151209582,169.54585404992133,2.933918829748334,2.9142913000272133,3.989513558588332,3.9895135585883326,3.1916108468706663,0.8,13,3,100,message_conditioned_information
1,0.7452972393247328,500066250.13738877,500066312.2503426,23084.214669508994,23078.19274784633,22970.27173230877,4.358744472553636,4.031126625677262,3.544427283432852,3.544427283432852,2.8355418267462817,0.8,14,3,100,message_conditioned_information
2,0.5475245247336492,223888896.48374003,223888924.97403923,4663.400654621576,4699.7244538231935,4591.803438285633,4.904712068303685,7.096618740495848,3.072433521943732,3.072433521943733,2.457946817554986,0.8,14,3,100,message_conditioned_information
3,0.29293751885979663,5508717.970368168,5508716.270328224,111.83591012558378,111.68986140272162,3.7688458651615804,3.8851309944801486,2.8514970189374256,2.9181846899074007,2.9181846899074007,2.334547751925921,0.8,14,3,100,message_conditioned_information
1,23.48308075714577,757250744.3112954,757251225.3362528,55827.42912647071,54211.919525695346,54103.99898269988,22.903928505253994,27.383157816302113,7.120682642056012,7.120682642056011,5.69654611364481,0.8,15,3,100,message_conditioned_information
2,17.949327842211304,839725203.4756047,839725333.9750525,72162.05078979446,72875.60485231971,72767.68430932424,17.758053915868835,16.063358004169427,6.343100812007228,6.343100812007228,5.074480649605782,0.8,15,3,100,message_conditioned_information
3,17.712113400898378,462298824.9056294,462298888.6334329,21895.797589431724,21483.083003786593,21375.16246079112,17.450835054559043,21.760827962575924,6.693893068888347,6.693893068888348,5.3551144551106775,0.8,15,3,100,message_conditioned_information
1,0.7938798051848671,810995479.4583513,810995578.5289208,62594.42086563262,62187.95465892192,62051.6007642174,3.799084930486975,2.9287971318471433,4.847506750456114,4.847506750456114,3.878005400364892,0.8,16,3,100,message_conditioned_information
2,0.6490926128451147,94665364.80921476,94665377.93237184,826.9906956890864,864.5995085783752,728.2456138738567,6.2868711604865775,8.797123208851739,3.7259228068220542,3.7259228068220542,2.980738245457643,0.8,16,3,100,message_conditioned_information
3,0.6369834069462186,33878866.2794468,33878873.061963476,226.2470039405601,242.90116873866552,106.54727403414702,6.193048564218632,4.231204332322675,4.3565921030285075,4.3565921030285075,3.485273682422805,0.8,16,3,100,message_conditioned_information
1,1.1303420884723323,971971600.8770033,971971457.0820135,87187.07162226227,87939.69843159341,87831.74568377552,2.155119271459095,3.326824176248565,2.2086806593265385,2.2086806593265385,1.766944527461231,0.8,17,3,100,message_conditioned_information
2,1.0025778248977113,163697105.5447121,163697123.79509747,2566.007369796264,2576.5077793014634,2468.5550314835737,1.1246898239904402,2.3825431066295817,1.6661831392807502,1.66618313928075,1.3329465114246002,0.8,17,3,100,message_conditioned_information
3,0.8932886522246468,64998435.39410606,64998442.60086066,501.40650185835545,498.39404618984344,390.44129837195374,1.243077339631439,1.0462520734243368,1.764876545686022,1.7648765456860218,1.4119012365488177,0.8,17,3,100,message_conditioned_information
1,0.9713171846377731,439357039.19884133,439357047.57192826,18004.119976197966,18012.245936110456,17904.200702058046,0.779021439005788,0.8145372117890386,1.232368223681854,1.2323682236818543,0.9858945789454835,0.8,18,3,100,message_conditioned_information
2,0.8736570827393132,49210216.29308322,49210222.002913706,330.59760135337274,329.7555081605296,221.71027410812158,1.3780175272061042,1.9357686237779104,1.1327672379100426,1.1327672379100426,0.9062137903280342,0.8,18,3,100,message_conditioned_information
3,0.7922349941584875,33029577.85001422,33029580.60564803,207.7211837635131,207.58679820441745,99.54156415200944,1.9844825439914877,1.5127405574961312,1.253087710554028,1.2530877105540283,1.0024701684432225,0.8,18,3,100,message_conditioned_information
1,0.6668018698182235,528990708.3813459,528990707.635581,25940.560405548367,26469.657526812964,26361.722253580272,3.350766349603629,3.917699929374935,4.923040929713513,4.923040929713512,3.9384327437708104,0.8,19,3,100,message_conditioned_information
2,0.4242677747109566,68434195.21416716,68434205.32222462,535.1306381008895,543.1804603523717,435.2451871196797,4.613578013619872,7.816337209886631,4.635074094427701,4.635074094427701,3.7080592755421606,0.8,19,3,100,message_conditioned_information
3,0.5014702002876058,33025314.93559328,33025322.61224978,208.56916035042818,204.58292863402986,96.64765540133786,3.9167271767741103,3.8359360211388553,4.75473126402847,4.754731264028471,3.803785011222776,0.8,19,3,100,message_conditioned_information
1,1.0996177720612588,1927508339.5521166,1927508021.5052629,349109.1526674707,350074.93473898474,349966.9511931018,4.039513778911157,8.795913383686704,6.27707663379201,6.277076633792009,5.021661307033609,0.8,20,3,100,message_conditioned_information
2,1.1032651293669955,86912880.72268026,86912891.4943557,804.2023944047717,805.234099265723,697.2505533828111,0.9992153198143576,3.900273097626637,3.9121805701690766,3.9121805701690766,3.1297444561352616,0.8,20,3,100,message_conditioned_information
3,0.6739007449445622,79844085.81225841,79844097.5297701,692.6184454611425,690.2480048508066,582.2644589678947,1.805410362363474,3.8183537327838617,2.7419774045920375,2.7419774045920375,2.1935819236736305,0.8,20,3,100,message_conditioned_information
