base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta1_objective,beta1_x_rel_to_direct,beta1_objective_improvement,beta1_x_rel_improvement,best_objective_beta,best_objective,best_objective_x_rel_to_direct,best_x_rel_beta,best_x_rel_to_direct,best_x_rel_objective,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio,exact_step_norm,approx_step_norm
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,2,100,200,234.3967479601111,0.013939009250592459,-26.033647582049156,-0.0004967148015235217,0.5,109.11519687979167,0.013680095112084675,0.001,0.01344274821781492,207.94062702761778,36838618.472431816,1.0371485043549673,234.3967479601111,0.11019775614322311,0.1101977588382208,6.968680857890549,0.6123442499427022
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,2,200,400,154.3447802648475,0.012961417466977227,54.01832011321446,0.0004808769820917099,0.5,110.98207617805876,0.01319888924325343,1.0,0.012961417466977227,154.3447802648475,22399302.685539298,0.9643414039724441,154.3447802648475,0.18803241162015158,0.18803242676977916,6.968680857890549,0.3811717505059413
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,2,300,600,122.71899843420331,0.01247154676347448,85.64410194385863,0.0009707476855944572,0.8,109.25680238333078,0.01266490338435055,1.0,0.01247154676347448,122.71899843420331,12679199.72569949,0.92784248594243,122.71899843420331,0.2616317587232751,0.26163177463211823,6.968680857890549,0.5351773649629055
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,3,50,150,20986.17089271946,0.0143964946144075,-20777.8077923414,-0.0009542001653385628,0.05,119.0142660164758,0.013488918330421573,0.001,0.01344322572772032,205.41428382549748,468680598.0926752,1.071184010804396,20986.17089271946,3.583949539887784,3.5839501637170894,6.968680857890549,0.6415971234496973
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,3,100,300,873.0771208204426,0.012983954150849554,-664.7140204423806,0.000458340298219383,0.3,111.03801754492373,0.013302302667049381,1.0,0.012983954150849554,873.0771208204426,90831393.38137949,0.9661262845859955,873.0771208204426,2.4656563649476326,2.465656888011508,6.968680857890549,0.3749329637752174
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,3,200,600,119.09119224864303,0.011747763646580384,89.27190812941892,0.0016945308024885527,0.8,108.5232351526134,0.012085432238504237,1.0,0.011747763646580384,119.09119224864303,10742909.673865138,0.874111881940067,119.09119224864303,0.47960892581152,0.4796091121533271,6.968680857890549,0.905563348823383
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,4,100,400,782.3658830146842,0.010939153383519747,-574.0027826366222,0.0025031410655491897,0.001,208.67260026300892,0.013439769948574092,1.0,0.010939153383519747,782.3658830146842,84759333.52588773,0.8136170327298474,782.3658830146842,0.9331500097952,0.9331502068894109,6.968680857890549,1.3568567699112541
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,4,200,800,114.3143921414424,0.010301655129240464,94.04870823661955,0.0031406393198284734,1.0,114.3143921414424,0.010301655129240464,1.0,0.010301655129240464,114.3143921414424,7553432.176123032,0.766196976658581,114.3143921414424,0.7031083639999982,0.7031085995723001,6.968680857890549,1.645439359139877
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,5,100,500,2381.5277550339556,0.011025353624916114,-2173.1646546558936,0.0024169408241528235,0.2,112.11653922519007,0.012951725806515742,1.0,0.011025353624916114,2381.5277550339556,155885121.14396,0.8205477392372185,2381.5277550339556,1.8391495434141598,1.8391499161133515,6.968680857890549,1.3701119908152752
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer16,208.36310037806194,0.013442294449068937,108.02285344718634,5.3269868850718154e-06,5,200,1000,113.6206395677334,0.009589512495307009,94.74246081032854,0.0038527819537619284,0.8,108.25441850085377,0.010355708986988937,1.0,0.009589512495307009,113.6206395677334,6644925.241294521,0.7136428063252915,113.6206395677334,0.8797218722754321,0.8797226328846415,6.968680857890549,2.0334215156738913
