inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
1,12.331578432098373,6780220591.385612,6780221443.903766,4760142.312294664,4257936.916285391,4257828.513967201,26.092947114191247,24.699644128280596,29.197879414103603,29.1978794141036,29.1978794141036,1.0,fixed,25,3,100,message_conditioned_information
2,10.526505477722118,575580297.2384895,575580430.9841332,16351.730669267154,25710.352807740936,25601.950489551084,21.80583821658738,60.89699334524191,42.62063403429926,42.62063403429926,42.62063403429926,1.0,fixed,25,3,100,message_conditioned_information
3,8.65385940655136,1263052226.6403067,1263052421.5711963,172548.5270813434,152894.42895485443,152786.02663666458,17.435159931533533,48.92580712065515,57.413826633871494,57.41382663387148,57.41382663387148,1.0,fixed,25,3,100,message_conditioned_information
1,0.9968449210517987,169317848.28673813,169317798.69369206,2908.4113464494853,2903.7439947551666,2578.741953392177,2.284388477263822,1.5723878569724552,3.242898489677411,3.242898489677411,3.242898489677411,1.0,fixed,26,3,100,message_conditioned_information
2,0.9111344488508645,139295530.7073282,139295548.63661423,1796.7680163845748,1712.8386906167143,1387.8366492537248,3.646310777799022,6.568356751139374,4.294981813495817,4.294981813495817,4.294981813495817,1.0,fixed,26,3,100,message_conditioned_information
3,0.7734533719481833,149305687.84714448,149305707.24440345,2457.8020785705603,2464.5180653432444,2139.516023980255,4.983695642333809,5.929009256266114,4.2194449870948665,4.2194449870948665,4.2194449870948665,1.0,fixed,26,3,100,message_conditioned_information
1,1.165151271421625,206506931.0464125,206507135.39203092,4957.773667285432,4530.798165498517,4421.01684881153,3.3024251587167814,5.835020200225123,6.856845725757096,6.856845725757097,6.856845725757097,1.0,fixed,27,3,100,message_conditioned_information
2,1.0751554118824198,119090534.90544684,119090559.39854138,1274.7709927553415,1417.2863490155953,1307.5050323286084,1.8838739802197446,11.945111500037186,10.482759795244897,10.482759795244897,10.482759795244897,1.0,fixed,27,3,100,message_conditioned_information
3,0.9288882223588928,334596761.4884946,334596814.5407791,10686.847585814283,10470.913673748379,10361.132357061391,1.1622663830622675,14.003520925711335,13.052627621207918,13.052627621207916,13.052627621207916,1.0,fixed,27,3,100,message_conditioned_information
1,1.173313504439964,15093670.714273935,15093680.091664247,138.4483769816016,141.86088922500636,31.386262992588854,2.5688906115919634,2.608840359665891,3.906363453459502,3.9063634534595026,3.9063634534595026,1.0,fixed,28,3,100,message_conditioned_information
2,1.0815459627582031,49097111.407528125,49097122.75957581,301.04011866056425,336.78002418714794,226.30539795473044,1.7383430354392244,7.8480767128113165,6.393110314936383,6.393110314936382,6.393110314936382,1.0,fixed,28,3,100,message_conditioned_information
3,0.9569170810762672,167020692.76405853,167020727.83482876,2654.1389342336474,2696.275356998878,2585.8007307664607,0.6894913893260872,8.06128026853839,7.770669493124652,7.770669493124652,7.770669493124652,1.0,fixed,28,3,100,message_conditioned_information
1,1.0288938126587226,645256753.6757859,645256688.6047913,38830.687790789394,38742.13318816425,38633.58649322146,0.9786236011363363,1.6683391634452482,1.7891455502284506,1.7891455502284508,1.7891455502284508,1.0,fixed,29,3,100,message_conditioned_information
2,0.9345247328006634,118945534.74484886,118945551.52388991,1369.5504295313165,1410.0530194244059,1301.5063244816213,1.0211355156894075,3.1535607849323113,3.4522244918130838,3.4522244918130838,3.4522244918130838,1.0,fixed,29,3,100,message_conditioned_information
3,0.8610127645203122,29936825.206033904,29936832.743112195,187.5718132401386,195.25789847317625,86.71120353039171,1.8964049439775685,5.554735482784378,4.372987893500072,4.372987893500071,4.372987893500071,1.0,fixed,29,3,100,message_conditioned_information
