inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
3,0.435635444986349,165327920.92229903,165327948.59992626,2585.8636317115715,2377.1974328920887,2264.14332558058,11.798748093346337,9.171789818462631,11.485617708109249,11.48561770810925,11.48561770810925,1.0,fixed,7,3,100,message_conditioned_information
1,0.6891040121002752,558617648.5096997,558617805.9994318,29001.809332065026,29322.082356618263,29212.416982405204,3.209213343776851,5.851049319715898,6.8036977743722975,6.8036977743722975,6.8036977743722975,1.0,fixed,8,3,100,message_conditioned_information
2,0.4817250163950305,279470446.00391346,279470494.9719442,6587.942989909553,7153.2852553693665,7043.619881156309,4.806530128871148,11.866481430119677,8.015622426398675,8.015622426398673,8.015622426398673,1.0,fixed,8,3,100,message_conditioned_information
3,0.3583846434166277,241283506.30405203,241283553.83730832,5807.306847646405,5554.415771244476,5444.750397031418,5.8785323908793075,9.319472186191074,12.389677853970039,12.389677853970039,12.389677853970039,1.0,fixed,8,3,100,message_conditioned_information
1,1.6549821508303932,1074609865.2221706,1074610039.1193066,106572.94690880914,107764.68682100678,107656.60263196514,8.369324632716499,8.848826243606949,12.353276216405757,12.353276216405757,12.353276216405757,1.0,fixed,9,3,100,message_conditioned_information
2,1.201132890536443,285206091.4762925,285206121.93815756,7331.476186530305,7882.251606716452,7774.167417674822,7.106056699712715,24.348792027295985,18.447067763589512,18.44706776358951,18.44706776358951,1.0,fixed,9,3,100,message_conditioned_information
3,0.6344626127924166,719984688.9002126,719984794.7400529,49859.95440548984,48730.023715058116,48621.93952601648,5.060772133719144,21.393357034821825,24.030732381245226,24.030732381245226,24.030732381245226,1.0,fixed,9,3,100,message_conditioned_information
1,0.910809834657349,270361176.2539315,270361273.6552166,7173.181533158721,7099.032973342457,6990.890334638609,1.1421822823820622,4.659610142035073,4.940918840550473,4.940918840550473,4.940918840550473,1.0,fixed,10,3,100,message_conditioned_information
2,0.900930175084448,293026536.11588395,293026578.7663846,8495.649724568157,8021.781075599338,7913.63843689549,1.2956814645286912,7.245234078484012,6.2751284087446075,6.275128408744607,6.275128408744607,1.0,fixed,10,3,100,message_conditioned_information
3,0.3695225774934862,265603487.85054305,265603516.60547873,6763.924137648427,6698.266549459422,6590.123910755574,1.4075965853763626,7.911960671397991,7.784247784304886,7.784247784304884,7.784247784304884,1.0,fixed,10,3,100,message_conditioned_information
1,2.3571709080042336,655380194.8922276,655380183.8822868,40206.94496958134,40128.38954975887,40020.46886232614,1.3162129280906067,2.5528446460324803,2.527077602370559,2.527077602370559,2.527077602370559,1.0,fixed,11,3,100,message_conditioned_information
2,2.2357978927296545,146042570.42118496,146042583.44365853,2052.1627708480496,2059.01920149524,1951.0985140625107,1.3128744714310234,4.105413489219367,2.9337768525090366,2.9337768525090366,2.9337768525090366,1.0,fixed,11,3,100,message_conditioned_information
3,1.6375689599359218,125900555.3598084,125900567.35993281,1548.4705626803932,1566.6990604100288,1458.7783729772996,0.701846173440726,3.181643195837847,3.635864459164331,3.635864459164331,3.635864459164331,1.0,fixed,11,3,100,message_conditioned_information
1,1.6311941901953995,168948902.218973,168948934.29664585,2794.8843951617027,2776.8514525179357,2668.899315901263,0.9077819059142073,1.7572889291180687,2.2778855252154275,2.2778855252154275,2.2778855252154275,1.0,fixed,12,3,100,message_conditioned_information
2,1.2454612878315157,89142784.03336161,89142798.4729796,795.7640458880624,838.4424825937376,730.4903459770649,0.5355887314647297,4.050379522345915,3.601948547120279,3.601948547120279,3.601948547120279,1.0,fixed,12,3,100,message_conditioned_information
3,0.99828005045027,106708501.02479087,106708518.94920969,1160.7326906738926,1162.408811928408,1054.4566753117354,0.2859286811579917,4.910437068297715,5.0213588587825235,5.0213588587825235,5.0213588587825235,1.0,fixed,12,3,100,message_conditioned_information
1,1.3386736555117533,283108602.3089848,283108611.20930076,7628.1326665685565,7600.632963798419,7492.712047812151,0.6183800418475144,1.0620218759942412,0.9862080829486236,0.9862080829486236,0.9862080829486236,1.0,fixed,13,3,100,message_conditioned_information
2,1.0464672838514615,70659132.07937688,70659143.3213306,564.9372554049947,569.78961702068,461.8687010344119,0.32278688517078036,1.5539950769392163,1.3526280246579436,1.3526280246579432,1.3526280246579432,1.0,fixed,13,3,100,message_conditioned_information
3,0.7529548408781394,47352230.93352247,47352236.96918509,314.5190433431901,315.68331838871285,207.76240240244476,0.3100362038096535,1.8213342992152786,1.6512314297423725,1.6512314297423725,1.6512314297423725,1.0,fixed,13,3,100,message_conditioned_information
1,48.249836800248694,8568010458.483179,8568013658.179062,8686948.477321548,7959145.578718475,7959037.659536306,44.265105357132,76.56473531328479,38.32390740059019,38.323907400590194,38.323907400590194,1.0,fixed,14,3,100,message_conditioned_information
2,21.039698147825813,2006508716.1706307,2006509019.8414888,394292.4876075409,376918.2728511281,376810.35366895853,18.736594824287128,28.968786100412704,26.834810139172628,26.834810139172628,26.834810139172628,1.0,fixed,14,3,100,message_conditioned_information
3,17.468075811314783,1129120301.6783874,1129120451.2793212,91563.10702920322,108569.89318615638,108461.97400398682,15.433567649456746,45.20923427021617,32.58297416467604,32.58297416467603,32.58297416467603,1.0,fixed,14,3,100,message_conditioned_information
1,1.2824943409989455,6752829678.048595,6752830747.074542,4345280.742848129,4288449.390270647,4288016.928496952,7.1158925715291526,13.998352545576514,10.710063723085577,10.710063723085579,10.710063723085579,1.0,fixed,15,3,100,message_conditioned_information
2,1.0512180245229241,424792942.8430766,424793032.24337167,14363.916971430675,17184.146524392094,16751.684750697343,4.582380265129484,14.778155794877158,12.07368386041844,12.073683860418443,12.073683860418443,1.0,fixed,15,3,100,message_conditioned_information
3,0.9164922844250741,239654237.29189453,239654298.21335962,2137.7060071070814,4287.746883257168,3855.285109562416,3.7468567001708504,15.186419816125861,14.985462767977532,14.985462767977532,14.985462767977532,1.0,fixed,15,3,100,message_conditioned_information
1,0.49614229676929267,2987971719.7058454,2987971787.6151304,880264.6247612182,883949.7666490123,883702.407135041,8.348484491838324,10.414940217065368,3.662595190890736,3.6625951908907366,3.6625951908907366,1.0,fixed,16,3,100,message_conditioned_information
2,0.43091429650163393,66602806.29618332,66602815.56781644,939.5841059575966,913.1040767997011,665.7445628283776,8.520673481251725,7.130742016817574,3.555446288516096,3.555446288516096,3.555446288516096,1.0,fixed,16,3,100,message_conditioned_information
3,0.29239815446394457,175174996.07168785,175175017.31033167,2103.612703788825,2120.0576550751407,1872.6981411038173,10.601120553866355,12.239739391258562,3.389189676315368,3.389189676315368,3.389189676315368,1.0,fixed,16,3,100,message_conditioned_information
1,1.1725663052674469,42726080.29982831,42725663.8750577,915.9352238240746,988.1813544551597,880.2221416864022,9.19307610904734,8.193129302905266,8.536923031088826,8.536923031088824,8.536923031088824,1.0,fixed,17,3,100,message_conditioned_information
2,0.6983509178447259,126747950.12723987,126747945.56473686,2219.279956212176,1840.9456331659958,1732.9864203972384,7.263545162544988,19.21289079921772,14.041108812429684,14.041108812429684,14.041108812429684,1.0,fixed,17,3,100,message_conditioned_information
3,0.7826848790890242,147637364.58273175,147637414.49646908,1122.8697116908186,2253.332906826977,2145.3736940582194,7.795670931400339,17.76789586696402,21.553735878052493,21.55373587805249,21.55373587805249,1.0,fixed,17,3,100,message_conditioned_information
1,0.4968872019265825,1161998752.3115458,1161998898.2385898,125115.75740164774,125744.56243834467,125636.34247028688,3.085081124902102,4.186497296576811,3.587615054242572,3.587615054242572,3.587615054242572,1.0,fixed,18,3,100,message_conditioned_information
2,0.27351991504081574,190069990.12381408,190070017.65098405,3481.8791777500433,3445.893465381135,3337.6734973233474,2.748186141385622,6.6518106089384865,4.477792109106414,4.477792109106414,4.477792109106414,1.0,fixed,18,3,100,message_conditioned_information
3,0.10339236596846392,95288244.75435397,95288256.514394,1060.1698784605326,897.116257416811,788.8962893590235,3.241229559475487,5.386720227388878,6.696029990933881,6.696029990933881,6.696029990933881,1.0,fixed,18,3,100,message_conditioned_information
1,41.82853050431602,2258728072.103938,2258728051.382944,475826.0015655234,448767.66486961296,448659.73881270655,15.006667648054114,16.993272417219213,23.293914255248467,23.29391425524846,23.29391425524846,1.0,fixed,19,3,100,message_conditioned_information
2,28.87622590519635,270195428.47005343,270195481.33609957,7626.67618742014,7055.637586935908,6947.711530029505,10.396030426704115,43.93828917986141,35.338531495246094,35.338531495246094,35.338531495246094,1.0,fixed,19,3,100,message_conditioned_information
3,21.134451099353583,833658320.7361062,833658479.1011353,73025.00858614764,67794.43494609828,67686.50888919187,7.676942720554759,42.72107339119032,46.66968323637389,46.66968323637389,46.66968323637389,1.0,fixed,19,3,100,message_conditioned_information
1,1.2203425565146382,105281651.25510222,105281153.74198486,4944.717370188833,5006.73362747313,4873.655856286378,2.3007174739154936,3.1648549519970883,3.8663732200888616,3.8663732200888616,3.8663732200888616,1.0,fixed,20,3,100,message_conditioned_information
2,0.9526067961116697,85659146.34736724,85659169.63028042,668.3260637622202,788.2533706433205,655.175599456569,2.2050663077300174,7.24137106063984,6.892123999723038,6.8921239997230375,6.8921239997230375,1.0,fixed,20,3,100,message_conditioned_information
3,0.7528026628944953,136882772.96243602,136882800.83742437,1814.822704260585,1946.7012034680488,1813.6234322812973,2.2940869964322026,10.365605517324472,9.149145172823154,9.149145172823156,9.149145172823156,1.0,fixed,20,3,100,message_conditioned_information
