base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta,post_objective,objective_improvement,x_rel_to_direct,x_rel_improvement,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.5,70025441.16774371,-66675272.756918214,0.8543065102933516,0.3769643129978486,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.3,11685570.513222348,-8335402.102396851,0.9986645420632644,0.2326062812279358,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.2,4400798.824767427,-1050630.4139419296,1.0753062945485898,0.15596452874261035,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.1,2914639.230668818,435529.1801566789,1.1531655859242333,0.07810523736696684,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.05,3046375.3626177837,303793.0482077133,1.192239716313146,0.03903110697805423,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.02,3219466.159909762,130702.25091573503,1.2156695634201635,0.015601259871036666,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.01,3283893.1476315926,66275.26319390442,1.223472533752444,0.007798289538756276,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.005,3316840.211605555,33328.19921994209,1.227372307182051,0.0038985161091491527,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.002,3336795.7325036293,13372.678321867716,1.2297115732460038,0.0015592500451964142,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,100,200,0.001,3343475.4982385007,6692.912586996332,1.2304912247927111,0.0007795984984890758,4009056440.1911416,0.6107606220392588,981447090.0653876,0.09676196644501779,0.09676198687320509
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,1.0,1304719421.6268275,-1301369253.216002,0.7207038232409533,0.5105670000502469,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.8,542783803.652433,-539433635.2416075,0.7441508952155322,0.48711992807566795,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.5,85195840.45588079,-81845672.0450553,0.8791225848005843,0.35214823849061594,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.3,12728180.633344341,-9378012.222518845,1.0099738731870815,0.22129695010411865,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.2,4371065.735258437,-1020897.3244329398,1.0817643935122276,0.14950642977897255,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.1,2864707.024110318,485461.38671517884,1.1558930026988368,0.07537782059236342,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.05,3036080.2099012793,314088.2009242177,1.1934849468380122,0.03778587645318798,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.02,3218415.9840743975,131752.42675109953,1.2161400572021503,0.01513076608904984,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.01,3283699.36763028,66469.04319521692,1.2237032482933428,0.007567574997857429,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.005,3316802.650087702,33365.76073779492,1.227486537572844,0.003784285718356095,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.002,3336791.6010745247,13376.809750972316,1.2297569957401657,0.0015138275510344634,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,200,400,0.001,3343474.9551928774,6693.45563261956,1.2305138911616111,0.0007569321295890497,17587828.444175635,0.6774423817790433,1304719421.6268275,0.0021138464222134738,0.0021138039171299124
