iteration,graph_error,custom_objective,lambda,absolute_decrease,relative_decrease
0,1317356.2725119137,1317356.2725119141,1e-05,,
1,117219.37284744972,117219.37284744965,1.0000000000000002e-06,1200136.899664464,0.9110192320078017
2,3748.219106108197,3748.2191061082217,1.0000000000000002e-07,113471.15374134152,0.9680238938747253
3,71.14844490506057,71.14844490506032,1.0000000000000002e-08,3677.0706612031368,0.9810180667429194
4,68.95755872293908,68.9575587229394,1.0000000000000003e-09,2.1908861821214884,0.030793170322204154
5,68.95743913346789,68.95743913346763,1.0000000000000003e-10,0.00011958947119694585,1.7342474619415986e-06
6,68.95743912798416,68.95743912798433,1.0000000000000003e-11,5.483727250066295e-09,7.952335990106129e-11
