actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
13,30281.256154506722,1,50,50,1.0,7721828148152.031,7721828117870.775,7721828148044.112,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.7,4029219160047.0576,4029219129765.8013,4029219159939.1387,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.5,1673982030469.976,1673982000188.72,1673982030362.0571,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.3,1010040728914.3513,1010040698633.0952,1010040728806.4323,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.2,869927238544.7891,869927208263.533,869927238436.87,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.1,937440855274.3142,937440824993.0581,937440855166.3951,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.05,99266985280.70349,99266954999.44734,99266985172.78442,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.02,2774277220.773326,2774246939.5171714,2774277112.854265,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.01,672175450.5287895,672145169.272635,672175342.6097289,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.005,152536261.60587955,152505980.34972504,152536153.68681896,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.002,35288964.85427398,35258683.598119475,35288856.93521341,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,50,50,0.001,10381825.168138303,10351543.911983795,10381717.249077728,False,7721828148152.031,33815899870.327858,1052.5641805644646,130.37728824984515,16.07270065397081,59.24058374973612,59.23582743623349
13,30281.256154506722,1,100,100,1.0,6707296099389.21,6707296069107.954,6707296099281.291,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.7,2028988141420.3796,2028988111139.1235,2028988141312.4607,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.5,690881825135.983,690881794854.7269,690881825028.064,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.3,269980554838.03314,269980524556.77698,269980554730.11407,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.2,77391526875.63547,77391496594.37932,77391526767.7164,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.1,5324553480.6032095,5324523199.347055,5324553372.684149,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.05,469458316.4943394,469428035.2381849,469458208.5752788,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.02,37081446.28414452,37051165.02799001,37081338.36508395,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.01,8242836.575390953,8212555.319236446,8242728.656330379,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.005,2192205.68516371,2161924.429009203,2192097.766103136,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.002,473670.3532337681,443389.0970792614,473562.43417319405,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,100,100,0.001,184058.16191881557,153776.90576430885,183950.24285824155,False,6707296099389.21,820838096996.4001,826.8604570285908,130.37728824984515,16.07270065397081,1437.8744787232813,1437.8746108551697
13,30281.256154506722,1,200,200,1.0,286468992374.70984,286468962093.4537,286468992266.7908,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.7,73131606375.06352,73131576093.80737,73131606267.14445,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.5,104816205381.47147,104816175100.21532,104816205273.5524,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.3,69006088148.42834,69006057867.1722,69006088040.50928,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.2,33252327547.4097,33252297266.153545,33252327439.49064,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.1,5342596658.215256,5342566376.959102,5342596550.296195,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.05,866509043.8736702,866478762.6175157,866508935.9546096,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.02,105999812.98630637,105969531.73015186,105999705.0672458,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.01,24889219.643123724,24858938.386969216,24889111.72406315,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.005,6356590.835169814,6326309.579015307,6356482.91610924,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.002,1206507.6717362266,1176226.41558172,1206399.7526756525,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,1,200,200,0.001,401563.40622326115,371282.15006875445,401455.4871626871,False,286468992374.70984,1504518127921.0571,730.9671389408844,130.37728824984515,16.07270065397081,2635.4870446506056,2635.487345951641
13,30281.256154506722,2,50,100,1.0,2997378486434.5527,2997378456153.2964,2997378486326.634,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.7,1084696119527.9304,1084696089246.6743,1084696119420.0114,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.5,391183735633.40393,391183705352.14777,391183735525.48486,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.3,74046058849.74886,74046028568.4927,74046058741.82979,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.2,19227638725.59373,19227608444.337578,19227638617.67467,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.1,2271650151.4513936,2271619870.195239,2271650043.532333,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.05,386654097.68011165,386623816.42395717,386653989.76105106,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.02,53256326.57941508,53226045.323260576,53256218.66035451,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
13,30281.256154506722,2,50,100,0.01,13405236.085665053,13374954.829510545,13405128.166604478,False,2997378486434.5527,1124404601013.826,365.87113663026685,130.37728824984515,16.07270065397081,33.25076436703994,33.25076680867651
