outer,trial,accepted,damping,nonlinear_objective_before,nonlinear_objective_after,actual_reduction,predicted_reduction,rho,step_norm,gradient_inf_norm,linear_residual_norm
37,1,True,0.0247809596643231,47800.36185300715,46667.22209053112,1133.1397624760284,1949.3494166526293,0.5812912517355794,45.582893802209476,23092.531614168052,1.2916478162193991e-09
38,1,True,0.02467446213301799,46667.22209053112,45506.35756202721,1160.8645285039092,1728.773778000897,0.6714959142001209,43.12098149237543,22568.041972313506,1.0722719433377524e-09
39,1,True,0.02367882974811358,45506.35756202721,44422.96380473792,1083.39375728929,1538.8739788758235,0.7040172048920664,39.98283028835867,22162.033533892387,2.0943108519277207e-09
40,1,True,0.022070220349676647,44422.96380473792,43302.780022130806,1120.1837826071132,1456.8615596116342,0.768902010775635,39.502257912518466,21994.746714038247,1.9117807818471708e-09
41,1,True,0.01863718080921715,43302.780022130806,42077.442037183544,1225.3379849472622,1520.127858075034,0.8060756063630925,40.342380828269484,22241.48981071124,2.9606879594965754e-09
42,1,True,0.014361981550344207,42077.442037183544,40578.00551728953,1499.436519894014,1773.732281005995,0.8453567293952554,47.320081123169565,23732.522075834535,2.7175975654302878e-09
43,1,True,0.009629290879213777,40578.00551728953,38534.14455387263,2043.860963416897,2374.053845439295,0.8609160096950964,60.11734153634946,27935.552205931694,3.2046441653008725e-09
44,1,True,0.006007672092204719,38534.14455387263,35595.76581528989,2938.3787385827454,3399.8966452826735,0.8642553127783222,85.86552756023588,40304.49075735497,4.537709570038947e-09
45,1,True,0.003684860998134772,35595.76581528989,31622.468121578167,3973.29769371172,4794.828502685115,0.8286631506187685,120.53165152871671,72397.24453698003,9.873521139682497e-09
46,1,True,0.0026383009800017743,31622.468121578167,27341.55558568982,4280.912535888347,5828.558437649735,0.7344719250365018,157.8085997120385,140801.01393444353,1.491916122724403e-08
47,1,True,0.002366227085681825,27341.55558568982,24373.32672766198,2968.22885802784,6123.368011289095,0.48473795018616994,184.48478757471264,206555.4444374914,7.363726106300486e-09
48,1,True,0.002366294381024426,24373.32672766198,20752.478190828413,3620.848536833568,6620.825715279968,0.5468877587998036,180.80978450973004,201743.2489725083,8.724704167022212e-09
49,1,True,0.0023643430219952256,20752.478190828413,18004.45266777921,2748.025523049204,5693.387715265325,0.4826696618045342,167.1207236613655,161550.05563041428,3.18662327125352e-09
50,1,True,0.002364441473324772,18004.45266777921,15404.669695646098,2599.782972133111,5232.771447045666,0.49682715907665037,172.71613325028002,138461.51465661015,6.59349307693466e-09
51,1,True,0.002364442077500746,15404.669695646098,13132.60862973664,2272.061065909458,4373.222593846389,0.5195393138932606,155.6264721350318,109418.60934121051,3.366163674600961e-09
52,1,True,0.002364300971138529,13132.60862973664,11477.961618402773,1654.6470113338673,3640.195843059695,0.4545488986502128,162.50725864115523,94556.70964637952,2.165144549321008e-09
53,1,True,0.002366076901702349,11477.961618402773,9921.398879990624,1556.562738412149,3137.8732214221304,0.4960566054057123,144.8917050217242,72845.08822226406,3.0438169006778172e-09
54,1,True,0.002366078062427923,9921.398879990624,8846.161240547604,1075.2376394430194,2599.1808499656227,0.41368327234991775,149.76810482246472,61730.8607764926,2.7000675389058816e-09
55,1,True,0.0023782512400314262,8846.161240547604,7880.537066905837,965.6241736417678,2300.734605979018,0.41970254680064306,134.98453459186265,46313.34775599658,1.891391217029059e-09
56,1,True,0.0023881016210975893,7880.537066905837,7335.635269870532,544.9017970353043,2097.973494879424,0.2597276840557136,149.68466110358645,37564.70601392231,7.215508376575087e-10
57,1,True,0.0026531065758215334,7335.635269870532,7117.693271573806,217.94199829672652,2268.525630861018,0.09607208987716252,151.3893164781788,28318.02370159921,6.454394298943338e-10
58,1,True,0.0040519086599442216,7117.693271573806,7035.777975823909,81.91529574989636,2620.555516599342,0.03125875228783426,152.2185237214291,18027.841041202795,3.827277081906241e-10
59,1,True,0.007390391504339602,7035.777975823909,6285.480135055683,750.2978407682267,2530.0972476732095,0.2965490126746054,108.07126507099068,8199.153662080098,4.4747124422345263e-10
60,1,True,0.007888285441576583,6285.480135055683,5948.089734192651,337.3904008630316,1642.2471545635576,0.20544435100738304,85.4959260552408,2849.436065741264,1.6387145017856117e-10
61,1,True,0.009501063746007855,5948.089734192651,5690.838898091878,257.2508361007731,1350.0035223030454,0.19055567770809567,70.6694009618697,2513.2766911577164,1.8405164184793363e-10
62,1,True,0.01175327837383802,5690.838898091878,5461.754240292786,229.08465779909238,1066.6246953518857,0.21477531768896088,60.20885252873445,1797.2111630642707,9.347497060039523e-11
63,1,True,0.013935055200527399,5461.754240292786,5237.761738105182,223.99250218760335,820.8095406964319,0.27289217666445803,47.55925553680099,1488.8832522290181,9.367100095600592e-11
64,1,True,0.015240910227188167,5237.761738105182,5062.050596410677,175.7111416945054,574.0652314728303,0.30608218728679715,40.9438460610251,1229.366366820279,7.939841773729764e-11
65,1,True,0.01613001717440483,5062.050596410677,4916.249130372167,145.80146603850972,410.74454737288005,0.3549687195388353,32.20671273619708,1143.2848445405748,9.845339649737928e-11
66,1,True,0.016523666816337147,4916.249130372167,4799.7222469846465,116.52688338752068,289.4907708097309,0.40252365580285976,29.10752652449441,1062.3489422797106,5.337243865710241e-11
67,1,True,0.016646098582547248,4799.7222469846465,4693.762356052115,105.95989093253138,214.31117145229132,0.4944207537782021,22.59632419514894,1025.9693349494362,9.66814889640598e-11
68,1,True,0.01664612171006555,4693.762356052115,4599.0812197687665,94.68113628334868,162.603892450736,0.5822808719787207,21.353685249925288,984.6258074905938,5.592259854453635e-11
69,1,True,0.016571939510009445,4599.0812197687665,4509.285744809441,89.79547495932547,126.38378865504949,0.7104983630805075,16.390413473336174,963.5905135531702,4.276261047773459e-11
70,1,True,0.01533539573578918,4509.285744809441,4421.483427233016,87.80231757642468,109.68650306003481,0.8004842448880677,16.529044919711627,930.3456547729238,4.984781088246144e-11
71,1,True,0.012006884003504456,4421.483427233016,4322.38903306181,99.09439417120666,110.00241282111807,0.9008383691760504,15.614227078365541,937.4902030100394,7.900901180118786e-11
72,1,True,0.005820624107291987,4322.38903306181,4167.190732364654,155.1983006971559,183.47737177612225,0.8458716145472572,27.426783459137038,989.6583036295913,1.3554720511320625e-10
73,1,False,0.003893967552566545,4167.190732364654,5041.036268873261,-873.8455365086074,278.66377216784684,-3.1358419133947066,37.4304213250083,1937.7970912849983,1.7492434576708976e-10
73,2,True,0.00778793510513309,4167.190732364654,4135.026761008227,32.16397135642637,174.78987326176338,0.18401507339191192,22.984361000411663,1937.7970912849983,7.769065847845222e-11
74,1,False,0.009753608723804673,4135.026761008227,20103.608286245922,-15968.581525237696,309.1247827583616,-51.65739667569813,22.53586545418018,6146.589310905514,1.5624430083708392e-10
74,2,False,0.019507217447609346,4135.026761008227,5933.9686657085485,-1798.9419047003212,241.64197976669885,-7.44465802853117,13.73731468886225,6146.589310905514,5.106854416567782e-11
74,3,True,0.07802886979043738,4135.026761008227,3987.2518968535514,147.77486415467592,166.21732470269018,0.889046099249871,5.01701128794928,6146.589310905514,9.395740038839763e-12
75,1,True,0.04127115538366146,3987.2518968535514,3927.9682771919383,59.2836196616131,56.97598833713591,1.0405018217643294,4.446098163661295,2259.701066892394,2.1859355629792967e-11
76,1,True,0.01375705179455382,3927.9682771919383,3823.1782054204255,104.79007177151288,99.38975103658349,1.054334784810374,11.203480155104959,655.6158535794277,3.439577849415577e-11
77,1,True,0.004585683931517939,3823.1782054204255,3625.8299202444173,197.34828517600818,218.37115865975125,0.9037287084394727,28.853493684768026,735.7201299683754,9.62227598269803e-11
78,1,False,0.002171540874327144,3625.8299202444173,7958.461191544191,-4332.631271299773,412.68212661615877,-10.498713154421665,56.83841952652446,3194.9072898497698,2.0836418923210037e-10
78,2,False,0.004343081748654288,3625.8299202444173,4362.344666800694,-736.5147465562764,263.3105741066995,-2.797133191688016,31.309688835736978,3194.9072898497698,1.4460057753446896e-10
78,3,True,0.017372326994617153,3625.8299202444173,3522.4893946153948,103.34052562902252,110.0964447659517,0.9386363551403387,9.229813599143165,3194.9072898497698,2.3740861907193738e-11
79,1,False,0.005790775664872384,3522.4893946153948,5869.699754992286,-2347.2103603768915,220.07652575987834,-10.665428092671236,27.00430088632669,2133.782049380417,8.534372980901518e-11
79,2,False,0.011581551329744769,3522.4893946153948,3788.1957219867627,-265.70632737136793,136.8257978929467,-1.94193150314576,14.442772437546255,2133.782049380417,3.1527239331456734e-11
79,3,True,0.046326205318979075,3522.4893946153948,3467.331753635885,55.15764097950978,55.197024936458284,0.9992864840633378,4.0233082502881725,2133.782049380417,7.310466399501185e-12
80,1,False,0.01544206843965969,3467.331753635885,3992.7909838431974,-525.4592302073124,113.0301547108326,-4.648841112812821,12.47024231846241,1160.189341123108,4.201152102256791e-11
80,2,False,0.03088413687931938,3467.331753635885,3472.733950499439,-5.402196863553854,69.1426290021225,-0.07813120417200249,6.459955629043356,1160.189341123108,2.452987921315185e-11
80,3,True,0.12353654751727752,3467.331753635885,3440.1809919906896,27.150761645195416,26.135317338077208,1.038853337573169,1.827688207457817,1160.189341123108,5.8144028404041725e-12
81,1,False,0.04117884917242584,3440.1809919906896,3453.084161637879,-12.903169647189316,56.911306118270474,-0.22672418763987842,5.369980496234662,572.8850203690564,1.1037258455321158e-11
81,2,True,0.08235769834485168,3440.1809919906896,3410.906955088176,29.27403690251367,34.02135552177035,0.8604606269665281,2.807123284972058,572.8850203690564,8.862029060720533e-12
82,1,False,0.05149970442540745,3410.906955088176,3453.2934804117513,-42.38652532357537,56.720601177029906,-0.7472862495107088,5.016693356387684,1547.6679345662924,1.7546873386692876e-11
82,2,True,0.1029994088508149,3410.906955088176,3384.0276895534544,26.879265534721526,38.53638884723442,0.6975034853752398,2.6121434904430094,1547.6679345662924,3.689428323957116e-12
83,1,True,0.09665123208235812,3384.0276895534544,3347.8874173311306,36.1402722223238,37.59210199783317,0.9613793935866355,2.8057038880311387,2134.293002573186,5.256173632997709e-12
84,1,True,0.03221707736078604,3347.8874173311306,3304.9749401470203,42.91247718411023,51.64115936066575,0.8309743180707128,7.245873682370744,1151.667324223458,9.025544891770057e-12
85,1,True,0.022872513958534457,3304.9749401470203,3227.408086445221,77.56685370179912,69.72417863770383,1.112481426347765,8.967593015458734,2181.6898987381815,1.6786857984015274e-11
86,1,True,0.007624171319511486,3227.408086445221,3094.6001928136116,132.80789363160966,121.50335238599052,1.093038924635651,20.332332243778644,543.3222939102274,8.39977396143419e-11
87,1,True,0.0025413904398371616,3094.6001928136116,2890.6722953806056,203.9278974330059,264.56572554279165,0.7708024046373384,46.360415984447386,1025.4630442154646,1.340966697320415e-10
88,1,True,0.002137634496614703,2890.6722953806056,2551.9934021964827,338.6788931841229,344.2743124750283,0.9837472065496863,49.93723106227968,5894.918420416188,1.0188391522621759e-10
89,1,False,0.000712544832204901,2551.9934021964827,3930.6754748132216,-1378.6820726167389,465.34608364911526,-2.9627026444608613,117.35665484016614,8514.392932151373,2.2272161644594608e-10
89,2,True,0.001425089664409802,2551.9934021964827,2390.8844749875075,161.10892720897527,308.54168083473786,0.5221626030334261,66.06183080642613,8514.392932151373,1.6365001580855733e-10
90,1,False,0.0014249655579234486,2390.8844749875075,3030.465082457758,-639.5806074702505,381.79354831900963,-1.6752001449114209,60.04351794353051,21949.54181206738,1.3197257495124937e-10
90,2,True,0.002849931115846897,2390.8844749875075,2258.2174907039284,132.66698428357904,296.3620568278925,0.4476517193313423,32.9316104322557,21949.54181206738,3.627028180832532e-11
91,1,False,0.002853201747358706,2258.2174907039284,3178.815068250992,-920.5975775470638,292.38112739255484,-3.1486217518788657,32.07863860116232,14853.73329764321,4.021301194402491e-11
91,2,False,0.005706403494717412,2258.2174907039284,2307.227701198388,-49.01021049445944,244.35824196915274,-0.20056704492352007,17.831947142168463,14853.73329764321,3.5429154880475546e-11
91,3,True,0.022825613978869647,2258.2174907039284,2072.946008749705,185.27148195422342,194.48556484033188,0.9526233070630563,5.414893534101987,14853.73329764321,5.012950876957511e-12
92,1,False,0.007608537992956549,2072.946008749705,2220.957652232313,-148.01164348260818,79.39719411313993,-1.8641923702202068,14.103550828761927,2802.3068462464907,1.1981513302550563e-11
92,2,False,0.015217075985913098,2072.946008749705,2073.2106592837063,-0.26465053400124816,50.55910652915956,-0.005234478062791974,7.839246864237733,2802.3068462464907,5.337833497666446e-12
92,3,True,0.06086830394365239,2072.946008749705,2051.939606906809,21.00640184289614,22.502292608446382,0.933522739590154,2.3792346172284313,2802.3068462464907,1.1266708966774223e-12
93,1,True,0.021193313116702278,2051.939606906809,2030.298944155751,21.64066275105779,38.95390540905703,0.5555453945838816,5.728387306125363,1039.9234639546464,6.892474123392687e-12
94,1,True,0.02116425730513563,2030.298944155751,1973.011742436091,57.28720171966006,57.72693056474398,0.9923826047776655,5.15225338232582,2385.0845028811614,4.049503698245496e-12
95,1,False,0.00705475243504521,1973.011742436091,1999.5921142691736,-26.58037183308261,60.15188612993081,-0.44188758729307004,13.486179936628346,576.5386578382146,7.939001027338884e-12
95,2,True,0.01410950487009042,1973.011742436091,1945.5912355806418,27.420506855449275,38.965660922868366,0.7037095279797138,7.190057076609326,576.5386578382146,2.9342529717327356e-12
96,1,False,0.01315531283257289,1945.5912355806418,2122.744468263723,-177.15323268308111,42.78499447314295,-4.14054588213828,7.71075171877042,1976.1302072037884,7.325917120243236e-12
96,2,False,0.02631062566514578,1945.5912355806418,1987.2234945490138,-41.63225896837207,31.757722706798837,-1.3109333862739234,4.27833130082916,1976.1302072037884,2.9050061928667076e-12
96,3,True,0.10524250266058312,1945.5912355806418,1930.8300413967231,14.761194183918633,19.679555356362176,0.7500776270916358,1.492497420841221,1976.1302072037884,4.105730866373768e-13
97,1,True,0.09207493151839331,1930.8300413967231,1913.7231649816345,17.106876415088664,17.43370399055399,0.9812531189216928,1.2538740464945695,1269.88144522088,6.775110647817988e-13
98,1,True,0.030691643839464437,1913.7231649816345,1898.922456379235,14.800708602399482,14.48357878530981,1.0218958188297582,3.562517603887031,379.3920215372205,1.2790504800275795e-12
99,1,True,0.010230547946488144,1898.922456379235,1879.4946651620387,19.427791217196273,19.216632453456054,1.0109883333748335,9.340521319476002,98.19566339550487,2.242233247359937e-12
100,1,True,0.003410182648829381,1879.4946651620387,1877.8591657745594,1.6354993874792854,42.3942821607395,0.03857830122652457,24.0854369430969,470.5888582045989,8.34568457042977e-12
