actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
3,2153368.7429367234,2,100,200,0.2,1260869.459449457,-892499.2834872664,1260761.5403888829,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.1,1732359.4069471818,-421009.3359895416,1732251.4878866076,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.05,1956875.9342921902,-196492.80864453316,1956768.015231616,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.02,2078573.4982777832,-74795.24465894024,2078465.579217209,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.01,2116619.129389833,-36749.61354689021,2116511.2103292593,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.005,2135156.256266616,-18212.48667010758,2135048.337206042,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.002,2146122.6934654824,-7246.049471240956,2146014.7744049085,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
3,2153368.7429367234,2,100,200,0.001,2149752.205924196,-3616.537012527231,2149644.2868636223,True,59043161.06879821,1907028520.9183476,0.4481965249447672,882120142.4337198,574.1900248165331,0.15342824955240042,0.1534282887676703
4,960463.4784003712,2,100,200,1.0,60678551.31202594,59718087.83362557,60678443.39296537,False,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.7,11772097.60188106,10811634.123480689,11771989.682820486,False,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.5,2500942.327023304,1540478.848622933,2500834.40796273,False,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.3,618701.3098693792,-341762.168530992,618593.3908088051,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.2,630395.6843595527,-330067.79404081847,630287.7652989787,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.1,775009.3123159987,-185454.16608437244,774901.3932554247,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.05,859650.0779089255,-100813.40049144567,859542.1588483514,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.02,917020.1707372211,-43443.307663150015,916912.2516766471,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.01,938091.1876798574,-22372.29072051379,937983.2686192833,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.005,949100.8600036463,-11362.618396724807,948992.9409430723,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.002,955874.2309470862,-4589.2474532849155,955766.3118865122,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
4,960463.4784003712,2,100,200,0.001,958161.3308470399,-2302.1475533312187,958053.4117864659,True,60678551.31202594,6502320267.501772,0.5929464194826208,420518756.6141089,442.43199047031965,0.3635129820484274,0.36351304628371356
5,618701.3098693792,2,100,200,1.0,64720453.70965528,64101752.3997859,64720345.790594704,False,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.7,16679176.580406303,16060475.270536924,16679068.661345728,False,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.5,4946995.677774042,4328294.367904663,4946887.758713468,False,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.3,1152855.5949264239,534154.2850570447,1152747.6758658497,False,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.2,656014.9728914506,37313.66302207147,655907.0538308766,False,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.1,546950.5390216641,-71750.77084771509,546842.61996109,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.05,566476.8618221876,-52224.4480471916,566368.9427616135,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.02,594051.6528906595,-24649.656978719635,593943.7338300855,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.01,605736.3904867275,-12964.919382651686,605628.4714261534,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.005,612056.2829160449,-6645.026953334222,611948.3638554709,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.002,616003.8911445398,-2697.4187248393428,615895.9720839658,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
5,618701.3098693792,2,100,200,0.001,617345.9971061196,-1355.3127632595133,617238.0780455456,True,64720453.70965528,606285334.914606,0.08838039002809946,124179549.45054734,351.2005706464245,0.029852472581857886,0.029852469784578523
6,546950.5390216641,2,100,200,1.0,57775718.52988369,57228767.99086203,57775610.61082312,False,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.7,14859651.208093625,14312700.669071961,14859543.28903305,False,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.5,4523844.9737588735,3976894.434737209,4523737.0546983,False,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.3,1118999.8684810149,572049.3294593508,1118891.9494204407,False,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.2,636415.7451604281,89465.20613876404,636307.8260998541,False,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.1,504395.0929788237,-42555.44604284037,504287.17391824967,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.05,509497.5256254908,-37453.01339617325,509389.6065649168,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.02,528316.270083164,-18634.268938500085,528208.35102259,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.01,537023.0566426078,-9927.48237905628,536915.1375820338,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.005,541833.104464318,-5117.434557346045,541725.185403744,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.002,544866.4877463926,-2084.0512752714567,544758.5686858186,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
6,546950.5390216641,2,100,200,0.001,545902.3158282094,-1048.2231934546726,545794.3967676354,True,57775718.52988369,172714210.9513148,0.41603216853260205,82288543.66221483,314.2734749357152,0.27420844079719686,0.2742082279202653
7,504395.0929788237,2,100,200,1.0,34943494.93224266,34439099.83926384,34943387.01318209,False,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.7,8859415.908475386,8355020.815496562,8859307.989414811,False,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.5,2733491.0386489034,2229095.9456700794,2733383.1195883295,False,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.3,764859.9471477672,260464.85416894348,764752.0280871931,False,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.2,496947.1377831319,-7447.955195691786,496839.2187225579,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.1,439232.2839376608,-65162.809041162895,439124.3648770868,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.05,458383.1754432253,-46011.91753559839,458275.2563826513,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.02,482689.35984615807,-21705.733132665628,482581.44078558404,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.01,492972.0877673914,-11423.00521143229,492864.1687068174,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.005,498538.55004726985,-5856.5429315538495,498430.6309866958,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.002,502017.3130146771,-2377.7799641466117,501909.39395410306,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
7,504395.0929788237,2,100,200,0.001,503200.31175633526,-1194.78122248844,503092.3926957612,True,34943494.93224266,761091914.8151627,0.5526353534693307,49822679.37211289,288.89516734947614,0.032018562363109154,0.03201856998902387
8,439232.2839376608,2,100,200,1.0,19996300.774008907,19557068.49007125,19996192.854948334,False,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.7,4917860.617218732,4478628.333281071,4917752.698158158,False,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.5,1512786.5719211556,1073554.2879834948,1512678.6528605814,False,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.3,479029.79065738106,39797.50671972026,478921.87159680703,False,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.2,358111.20879157056,-81121.07514609024,358003.28973099653,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.1,356397.2418535364,-82835.0420841244,356289.32279296237,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.05,387102.5781584639,-52129.70577919693,386994.65909788985,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.02,415578.28124019894,-23654.002697461867,415470.3621796249,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.01,426910.12936097436,-12322.154576686444,426802.21030040033,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.005,432944.36524829495,-6287.918689365848,432836.4461877209,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.002,436686.2624483265,-2546.0214893342927,436578.3433877525,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
8,439232.2839376608,2,100,200,0.001,437954.0956353445,-1278.1883023162954,437846.1765747705,True,19996300.774008907,1618721359.4563708,0.49288087352173965,28340139.479575876,268.827255519483,0.49734395663596415,0.4973440446651344
9,356397.2418535364,2,100,200,1.0,6180855.651911904,5824458.410058368,6180747.73285133,False,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.7,1252158.85969515,895761.6178416137,1252050.940634576,False,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.5,349041.2565070816,-7355.985346454778,348933.3374465076,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.3,173695.06897408966,-182702.17287944673,173587.14991351563,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.2,189897.24693787552,-166499.99491566088,189789.3278773015,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.1,245457.5698509605,-110939.67200257588,245349.65079038648,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.05,291786.96662240225,-64610.27523113415,291679.0475618282,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.02,327962.5103309762,-28434.731522560178,327854.5912704022,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.01,341710.296059575,-14686.945793961408,341602.37699900096,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.005,348932.6068212024,-7464.635032334016,348824.68776062835,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.002,353381.8153310474,-3015.426522488997,353273.8962704734,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
9,356397.2418535364,2,100,200,0.001,354884.558232456,-1512.6836210804177,354776.63917188195,True,6180855.651911904,3571294739.0140533,0.3498602192921833,15491291.487685943,249.300166689911,0.09014859114472669,0.09014860406049001
10,173695.06897408966,2,100,200,1.0,7775146312.391309,7774972617.322334,7775146204.472248,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.7,4791456757.148461,4791283062.079487,4791456649.229401,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.5,3241561612.681927,3241387917.612953,3241561504.7628665,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.3,3408470053.542616,3408296358.473642,3408469945.623555,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.2,2493344733.8802495,2493171038.8112755,2493344625.961189,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.1,572656603.2074885,572482908.1385144,572656495.288428,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.05,104655209.16592927,104481514.09695518,104655101.2468687,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.02,13259074.285554456,13085379.216580367,13258966.36649388,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.01,3447656.3333734875,3273961.2643993977,3447548.4143129135,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.005,1132745.0081828993,959049.9392088096,1132637.0891223252,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.002,411877.20101053955,238182.13203644988,411769.2819499655,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,2,100,200,0.001,269955.48449190456,96260.4155178149,269847.5654313305,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,3,50,150,1.0,16853651450.569666,16853477755.500692,16853651342.650606,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.7,27567434271.704777,27567260576.635803,27567434163.785717,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.5,6132974070.004175,6132800374.935201,6132973962.0851145,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.3,14286940177.29386,14286766482.224886,14286940069.3748,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.2,17389418852.512352,17389245157.44338,17389418744.593292,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.1,3555621440.3462453,3555447745.2772713,3555621332.4271846,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.05,419160493.3675098,418986798.2985357,419160385.4484492,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,3,50,150,0.02,28600515.637530956,28426820.568556868,28600407.718470383,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
