outer,carry_message_eta,carry_message_lam,carry_coarse_state,settle_sweeps,coarse_settle_sweeps,freeze_basis_from_outer0,carry_basis_prev_outer,blend_current_basis_weight,nonlinear_objective,mean_pose_log_error,rms_translation_error,rms_angle_error,xy_rel_to_direct,inner_cycles,pre_sweeps,e_hat_norm,e_star_norm,e_rel_to_exact,linear_residual_exact,linear_residual_approx,next_pose_gap_to_exact,next_objective_gap_to_exact,num_groups,coarse_dim
0,False,False,False,0,0,False,False,None,812.7548653692855,28.864061942407687,35.21772553446426,0.4957170624640948,0.13766188466282853,,,,,,,,,,,
1,False,False,False,0,0,False,False,None,78.30141351618857,22.376619816900117,25.26469452395577,0.19372752250013225,0.01926439232400925,5,10,140.77797751887744,160.9546229766807,0.17060660303152236,1.520187911534838e-12,85.86535666925542,2.955467830667876,-7.39709118662654,3,12
2,False,False,False,0,0,False,False,None,27.617112788276117,22.476599329778225,25.312250896673874,0.17277541955173498,0.00872033552150963,5,10,16.126902689876857,21.884613984096607,0.446813509714531,2.7505028179343745e-13,24.923332929016418,0.9953899702185041,0.8209243445098728,3,12
3,False,False,False,0,0,False,False,None,27.68039017588543,22.69683801121847,25.597738946820524,0.17718321923766664,0.010852204425873115,5,10,2.566866334874685,10.10305297298086,1.2437733870296457,6.667235071856527e-14,25.842335653976996,1.2522842105665644,0.9102322971795154,3,12
4,False,False,False,0,0,False,False,None,27.663144008793125,22.733276079212988,25.64427689287009,0.1777899966984572,0.011217429160064239,5,10,0.42782074005501103,12.572526858033953,1.0335891194816562,1.6483565574910447e-13,25.732115295889464,1.2926385718542206,0.8929165544458755,3,12
5,False,False,False,0,0,False,False,None,27.65785543694052,22.73819649315066,25.650548739170855,0.1778694302899394,0.01126565565881438,5,10,0.05695274257050895,12.996203989041021,1.0042897924377736,1.5697580658247802e-13,25.677049219151858,1.2979539328353744,0.8876200784926702,3,12
