base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta1_objective,beta1_x_rel_to_direct,beta1_objective_improvement,beta1_x_rel_improvement,best_objective_beta,best_objective,best_objective_x_rel_to_direct,best_x_rel_beta,best_x_rel_to_direct,best_x_rel_objective,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio,exact_step_norm,approx_step_norm
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,2,100,200,183305019.8454076,0.4212403261868515,-183304805.22376248,-0.4079621737984695,0.001,116.9990354257015,0.013631090807489506,0.001,0.013631090807489506,116.9990354257015,28181877425.383766,32.16947980776173,183305019.8454076,0.6026579533044572,0.6026580530401536,6.883275763970184,215.58293525784765
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,2,200,400,36747640.27221201,0.5380693266088791,-36747425.65056689,-0.524791174220497,0.002,122.40985949539977,0.014328830011392317,0.001,0.013803176653852493,155.37338080361693,11878965548.548965,41.164581632992885,36747640.27221201,0.2715110706264416,0.271511110215394,6.883275763970184,276.57472126661116
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,2,300,600,17366944.105915777,0.5653615634737887,-17366729.48427066,-0.5520834110854067,0.005,116.18966916816619,0.016076419819673525,0.001,0.0138376913783193,182.53765743881922,5751031063.631274,43.209814428694116,17366944.105915777,0.20011654782641014,0.20011657213851267,6.883275763970184,290.55220489747194
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,3,50,150,111078938.96033637,0.23349380097184577,-111078724.33869125,-0.2202156485834638,0.001,112.18103242744924,0.013358511890007833,0.001,0.013358511890007833,112.18103242744924,32627569546.015583,17.534180143339768,111078938.96033637,0.7754861793659769,0.7754862621493965,6.883275763970184,118.1660660297496
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,3,100,300,18272366.051349774,0.367570846863976,-18272151.429704655,-0.354292694475594,0.002,118.37398787046345,0.013965794606269455,0.001,0.013621622854815607,149.91907779591142,13350593988.429298,27.8545089393635,18272366.051349774,0.47372969195756637,0.47372975855768407,6.883275763970184,185.11188241517394
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,3,200,600,48745.78676663038,0.4685227147569969,-48531.1651215101,-0.45524456236861494,0.02,115.23990821766483,0.02245873769776736,0.001,0.013736552832709687,205.2536637977691,1547310224.3117876,35.64412642189038,48745.78676663038,0.13025628847365195,0.1302563104495908,6.883275763970184,238.48959036205207
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,4,100,400,531844.9375978302,0.32447716366277274,-531630.3159527099,-0.31119901127439076,0.05,133.03875142835972,0.028846253320893765,0.001,0.013587515710272325,209.6727877071303,787526287.4770416,24.57936253532615,531844.9375978302,0.05898811280217836,0.058988108556036936,6.883275763970184,162.3846697628837
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,4,200,800,3054872.7974122087,0.45239473403197583,-3054658.1757670883,-0.43911658164359385,0.02,119.57095725710015,0.022138971815116416,0.001,0.01372114359756641,207.52671570052362,1148938651.1826246,34.385363266468914,3054872.7974122087,0.7425392728467702,0.7425393002192882,6.883275763970184,229.80298789969365
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,5,100,500,2451732.163757912,0.2960734439790196,-2451517.5421127914,-0.2827952915906376,0.005,118.73068446436724,0.014694726842748017,0.001,0.013561424652067083,185.09070041894606,5255816934.161517,22.37135229052975,2451732.163757912,6.673829399191943,6.673830471106322,6.883275763970184,147.11823837712373
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer15,214.62164512027536,0.013278152388381982,107.94098045471608,4.88230979842029e-06,5,200,1000,1410967.368595334,0.3713544555090964,-1410752.7469502138,-0.3580763031207144,0.001,220.17514247865077,0.013637923064300806,0.001,0.013637923064300806,220.17514247865077,932777570.7904302,28.131623290463907,1410967.368595334,0.8118601951460509,0.81186020666143,6.883275763970184,186.76353156626158
