cycle,sweep,cycle_start_residual,current_residual,residual_ratio,outer_sample,ratio_target
1,1,1540574.2553971887,1710532388.969895,1110.321286349737,0,1.0
1,2,1540574.2553971887,865211589.6083419,561.6162846920184,0,1.0
1,3,1540574.2553971887,6531190659.069865,4239.452033025181,0,1.0
1,4,1540574.2553971887,5760354431.096101,3739.095607313634,0,1.0
1,5,1540574.2553971887,11417780358.850624,7411.379437797309,0,1.0
