base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta1_objective,beta1_x_rel_to_direct,beta1_objective_improvement,beta1_x_rel_improvement,best_objective_beta,best_objective,best_objective_x_rel_to_direct,best_x_rel_beta,best_x_rel_to_direct,best_x_rel_objective,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio,exact_step_norm,approx_step_norm
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,3,100,300,647710944.5931504,0.5788646017460165,-644360776.1823249,0.6524062215451837,0.1,2813145.4866915443,1.1503124927051227,1.0,0.5788646017460165,647710944.5931504,1104186218.7827952,0.5440413036940608,647710944.5931504,0.27542293996994427,0.27542296678920053,699.3488142897845,493.3682533726228
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,3,200,600,897863481.1948777,0.6210814662043356,-894513312.7840523,0.6101893570868646,0.1,2833947.3040263792,1.152190284495892,1.0,0.6210814662043356,897863481.1948777,538032105.6876527,0.5849665694600595,897863481.1948777,30.59116549196598,30.59116180234444,699.3488142897845,486.2809457871724
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,4,20,80,39844843634.2938,1.201296044457825,-39841493465.88297,0.029974778833375293,0.001,3396814.471414884,1.230888797771427,0.5,1.110010337591594,11178167596.331928,728693956407.3141,0.942571884830928,39844843634.2938,1.0242474481692936,1.0242471384143679,699.3488142897845,563.6393032958497
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,4,50,200,199143926.40162906,0.45013612403817704,-195793757.99080357,0.7811346992530231,0.1,2913595.2920249365,1.1436522794890371,1.0,0.45013612403817704,199143926.40162906,10338113991.902628,0.4223585188349018,199143926.40162906,1.6119061525924323,1.6119061136474764,699.3488142897845,525.459942544951
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,4,100,400,298907189.0846412,0.5262176314729017,-295557020.6738157,0.7050531918182985,0.2,2681555.040995784,1.0610307994457682,1.0,0.5262176314729017,298907189.0846412,311768877.90381795,0.49323971691088997,298907189.0846412,0.2823517145296448,0.2823517198462211,699.3488142897845,507.3491166229067
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,4,200,800,486972107.2141962,0.5864373553531438,-483621938.8033707,0.6448334679380564,0.1,2765891.922362017,1.1492524442257757,1.0,0.5864373553531438,486972107.2141962,1033003135.4365761,0.5491852205465013,486972107.2141962,1.9199656361485715,1.9199656015254083,699.3488142897845,496.96178672978374
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,5,20,100,16843161692.336924,0.9275785510249398,-16839811523.926098,0.3036922722662604,0.001,3348826.415885096,1.2307358731566609,1.0,0.9275785510249398,16843161692.336924,229279706002.49863,0.7850038185056178,16843161692.336924,0.31464495597903375,0.3146447201688323,699.3488142897845,438.3068896401937
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,5,50,250,38832389.48202884,0.4284144370601343,-35482221.07120334,0.8028563862310658,0.5,1947643.2389167135,0.7775890062376897,1.0,0.4284144370601343,38832389.48202884,16297649311.802877,0.3977789389977822,38832389.48202884,1.5764626177207812,1.5764625273592534,699.3488142897845,529.4606737957105
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,5,100,500,287627922.0721931,0.4790049761791584,-284277753.6613676,0.7522658471120418,0.2,2731766.262014787,1.0592985775522141,1.0,0.4790049761791584,287627922.0721931,624410886.1494727,0.4470639035214543,287627922.0721931,2.00280043975383,2.0028005692797413,699.3488142897845,514.4890813992318
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,5,200,1000,431627967.9668263,0.5044745385644133,-428277799.5560008,0.7267962847267869,0.1,2802607.08287409,1.147598841590908,1.0,0.5044745385644133,431627967.9668263,2252778704.760224,0.4730016786358581,431627967.9668263,2.1808053098495903,2.180805292336442,699.3488142897845,505.96554384857774
