outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
4,150,5,122974368.89498442,4081537.7409371464,4081536.654779669,0.03319014992809297,0.03319014109570386,2314.0867532301313,1810.7603339968946,621.1064287138203,511.6690292019345,-1802.4177240281967,403.7499686278985,14.244740521750948,14.244740521750948,46.69681471115222,0.5758697991263529
4,200,1,154263170.3888043,61659006.87169915,61659016.05789662,0.3997001145269738,0.3997001740758438,2314.0867532301313,2314.0867532301313,416.33740784180327,354.81486332721175,-1959.2718899029196,246.89580275317573,7.259198954240492,7.259198954240493,8.419166493946298,0.9245436065237288
4,200,2,61659016.05789662,123153616.38876499,123153641.54529376,1.9973334682007597,1.997333876195087,2314.0867532301313,354.81486332721175,1488.1147780815688,1527.3041683348536,-786.7825848952778,1419.3851077608176,3.196527340911464,3.1965273409114636,19.982148152531884,0.8185246099419884
4,200,3,123153641.54529376,52114847.380022556,52114857.67091262,0.4231693576097433,0.42316944117113814,2314.0867532301313,1527.3041683348536,582.4882579785896,568.962773154561,-1745.1239800755702,461.0437125805249,8.743427148896991,8.743427148896993,30.17402749024295,0.7259712006667661
4,200,4,52114857.67091262,109251682.62993994,109251706.45789756,2.0963634462906278,2.0963639035106736,2314.0867532301313,568.962773154561,1285.828102318245,1414.4171539240726,-899.6695993060587,1306.4980933500367,6.093995588904274,6.093995588904275,39.23005725585049,0.6436487616968901
4,200,5,109251706.45789756,17726321.56335445,17726322.57236123,0.16225212528085922,0.16225213451647497,2314.0867532301313,1414.4171539240726,835.761806237159,728.1244101784582,-1585.962343051673,620.2053496044222,13.66841924616861,13.668419246168611,47.3902556883318,0.5695640857877954
5,50,1,26721426.11786208,85639575800.8261,85639572327.77438,3204.9028904029888,3204.9027604304456,177.48700096648895,177.48700096648895,680925253.1551087,680231263.1568738,680231085.6698729,680231155.2378132,9.600578952011924,9.600578952011924,13.348206970559437,1.048947864025754
5,50,2,85639572327.77438,2222788361.24983,2222788703.0756297,0.02595515485227314,0.025955158843719975,177.48700096648895,680231263.1568738,409484.7657476389,446409.03821867873,446231.55121771223,446301.1191581047,11.266459253527954,11.266459253527955,6.357673898717677,0.9589850290016789
5,50,3,2222788703.0756297,157636888.78026244,157636939.68666622,0.07091852165801604,0.07091854456005964,177.48700096648895,446409.03821867873,2662.0828786460734,2684.6168836080583,2507.1298826415696,2576.6978230340223,11.298163855698114,11.298163855698114,9.62828952237276,0.8833312637115782
5,50,4,157636939.68666622,644444905.3365455,644445020.5932934,4.088159200613155,4.088159931766324,177.48700096648895,2684.6168836080583,42755.467260531375,42090.57350796668,41913.08650700019,41982.65444739264,22.91232564147174,22.91232564147174,19.105811103133142,0.7647441693154763
5,50,5,644445020.5932934,1266350750.4865036,1266350964.207227,1.9650252698370871,1.965025601472396,177.48700096648895,42090.57350796668,141350.97393590838,159842.29476383157,159664.80776286506,159734.37570325754,31.17924905038723,31.179249050387234,23.80013149228978,0.7071088740432716
5,100,1,26721426.11786208,1561279127.6386068,1561279343.232479,58.427986618384914,58.42799468658724,177.48700096648895,177.48700096648895,167657.1917685524,178419.74555348416,178242.25855251765,178311.82649291013,4.733008847451495,4.733008847451495,6.005458764770571,1.0470505511944124
5,100,2,1561279343.232479,65207703.03012167,65207692.27441925,0.041765558042365036,0.041765551153333635,177.48700096648895,178419.74555348416,380.10914598285024,659.5771985219743,482.09019755548536,551.6581379479383,11.716162182627425,11.716162182627427,5.514750855671732,0.9351181464388377
5,100,3,65207692.27441925,226968785.45600632,226968835.19059387,3.48070568884471,3.480706451555148,177.48700096648895,659.5771985219743,4295.393548929174,4615.7227920368005,4438.235791070311,4507.8037314627645,11.153614080245436,11.153614080245438,13.697456799074613,0.8312964157273365
5,100,4,226968835.19059387,162605581.68745318,162605614.01522627,0.7164225059837287,0.7164226484163807,177.48700096648895,4615.7227920368005,2322.532396874738,2055.7104259283874,1878.2234249618984,1947.7913653543515,21.93186114264288,21.93186114264288,22.373171536033233,0.7245454829219777
5,100,5,162605614.01522627,376287672.79695773,376287757.50632334,2.314112431331691,2.3141129522815125,177.48700096648895,2055.7104259283874,9452.00768857857,12487.97736809054,12310.490367124052,12380.058307516503,27.972015570691006,27.972015570690996,28.32381442851272,0.6511766265023528
5,150,1,26721426.11786208,896663011.7672426,896663068.4978795,33.55595647523705,33.55595859827632,177.48700096648895,177.48700096648895,59864.50271174511,63677.45891621058,63499.97191524409,63569.53985563654,3.7622517461747482,3.7622517461747487,3.931955372191793,1.0295412080865665
