inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,outer,inner_cycles,pre_sweeps,basis_source
3,1.1223888427157593,478844045.0749089,478844151.8042307,18804.45209691183,23665.642306161586,20502.85498753221,5.918430222966499,33.227326011525165,35.409662032174005,35.409662032174005,35.409662032174005,1.0,8,3,100,message_conditioned_information
1,2.586058967211673,34295725689.84038,34295696740.578194,126325725.08616365,114622943.40647794,114622251.78238523,119.25063389662087,323.9334675181338,227.04364338230545,227.04364338230545,227.04364338230545,1.0,9,3,100,message_conditioned_information
2,0.9358243093379207,14286654109.800457,14286656086.539444,8858697.12164787,18043205.396254506,18042513.7721618,57.59326184053576,255.35696101220213,214.9238915748317,214.92389157483174,214.92389157483174,1.0,9,3,100,message_conditioned_information
3,0.7932578183276155,4287696317.5117865,4287696933.0578876,8382247.104131923,1702037.2063375807,1701345.582244875,38.120772468010195,285.039110842449,283.2705490592754,283.2705490592754,283.2705490592754,1.0,9,3,100,message_conditioned_information
1,1.7522710924748837,14389732110.26856,14389722655.960577,37413996.892355986,19505016.906317454,19491369.26935995,57.030643870268975,59.33538092304997,89.4446932312205,89.44469323122051,89.44469323122051,1.0,10,3,100,message_conditioned_information
2,0.6178055611595692,1029185318.690135,1029185249.1374185,3506908.2586428914,81293.91748359003,67646.28052608656,31.48104836485271,171.25398884574787,164.0288805895668,164.02888058956677,164.02888058956677,1.0,10,3,100,message_conditioned_information
3,1.1246366263323553,549290331.9140807,549290175.4552964,6431992.906079102,10767.869762732706,-2879.767194770766,32.00952609480117,238.21279014591497,244.14673185206172,244.14673185206172,244.14673185206172,1.0,10,3,100,message_conditioned_information
1,0.6226921458757082,1324025950.86146,1324025634.805942,134260.43434542848,120505.07550743839,68874.09025265936,18.416305609359522,14.333668925188205,19.71357778238171,19.713577782381705,19.713577782381705,1.0,11,3,100,message_conditioned_information
2,0.5492983131098291,209022388.79843515,209022435.7779416,30224.006091075826,31814.631222725868,-19816.35403205317,20.734850025875872,43.76646237981157,29.147740540410176,29.147740540410172,29.147740540410172,1.0,11,3,100,message_conditioned_information
3,0.4511467422609444,546291251.2329314,546291356.1231657,4508.765431447639,783.8981776540719,-50847.08707712496,24.95860429123795,37.9383192412829,45.561280028382114,45.561280028382114,45.561280028382114,1.0,11,3,100,message_conditioned_information
1,1.0975378796385336,824606171.0825167,824604277.112978,80935.956170198,80566.33374244292,80366.24513620295,6.9468153259629215,24.948221065734614,19.964592470836276,19.964592470836273,19.964592470836273,1.0,12,3,100,message_conditioned_information
2,0.7533260895009176,567927477.7884759,567927559.04693,26491.21436433479,28559.412939153677,28359.324332913704,6.315006852202165,25.083818555853266,19.483857082063043,19.483857082063047,19.483857082063047,1.0,12,3,100,message_conditioned_information
3,0.794109314114144,560852211.4074062,560852304.1689374,30919.553388101795,30281.256154506722,30081.16754826675,4.45780787813373,23.01430108439931,25.041997525038763,25.041997525038763,25.041997525038763,1.0,12,3,100,message_conditioned_information
1,826.8604577332285,820838021566.396,820838096996.4146,6709065427006.32,6707296106941.6045,6707296106811.228,13287.496281998216,19813.935180555876,7722.7665315449185,7722.766531544919,7722.766531544919,1.0,13,3,100,message_conditioned_information
2,292.41610379247516,897780270816.8278,897780409408.6385,509682269249.57477,55078637829.348076,55078637698.97079,4692.547769320424,7363.842191923093,5208.721248484007,5208.721248484008,5208.721248484008,1.0,13,3,100,message_conditioned_information
3,208.04553474916662,479731353667.3477,479731422059.03406,54828172890.25461,6250466919.573179,6250466789.195891,3330.0884840314766,8369.202183626321,5740.238783795073,5740.238783795073,5740.238783795073,1.0,13,3,100,message_conditioned_information
1,0.9578369814765719,42630168447.497406,42630166200.4532,2178975246.5423794,1200810435.8349478,-3606170586.352006,609.8727772610953,783.4425847418423,434.9742981013204,434.97429810132047,434.97429810132047,1.0,14,3,100,message_conditioned_information
2,0.8084115906670274,3334506808.9047265,3334507126.5779557,4939933174.059794,762597705.995202,-4044383316.1917515,755.7897545241102,957.2228649051196,442.1258223786259,442.12582237862597,442.12582237862597,1.0,14,3,100,message_conditioned_information
3,0.749847485003323,2136722037.621297,2136722812.3322403,3966917889.6777215,439594404.10838485,-4367386618.078568,913.1445988488694,896.7180150821214,686.955192991067,686.955192991067,686.955192991067,1.0,14,3,100,message_conditioned_information
1,0.6130242153466083,9863765681.6852,9863756798.289913,28577508.564615358,1275677463.7294242,314707147.0593786,807.5076171787659,245.0328290932442,860.2714803473897,860.2714803473897,860.2714803473897,1.0,15,3,100,message_conditioned_information
2,0.037188655134470505,5306614982.780382,5306614993.634539,1106559584.8831131,935547586.9231768,-25422729.74686885,1950.9833688263227,2006.8954148349903,302.04333046260217,302.04333046260217,302.04333046260217,1.0,15,3,100,message_conditioned_information
3,0.0268859767435764,4507770605.203893,4507771287.844783,947895548.0825506,1042243355.4937445,81273038.82369888,1964.1664586287154,1933.1998295736053,396.3622364843267,396.3622364843268,396.3622364843268,1.0,15,3,100,message_conditioned_information
1,0.522716208682622,26304747634.309914,26304751480.680466,57715405.50676189,31924410.335117035,21299841.25033164,410.5319382996744,370.386454565865,192.15366982752047,192.15366982752047,192.15366982752047,1.0,16,3,100,message_conditioned_information
2,0.11606371895994161,5885706795.503495,5885707394.540509,20713301.943707,11008999.45378669,384430.3690012954,526.5254517867425,597.8329087873468,172.58038673111255,172.58038673111253,172.58038673111253,1.0,16,3,100,message_conditioned_information
3,0.061503519643274954,3928447367.3589807,3928447963.531545,71326367.89344862,16419236.249523206,5794667.164737811,514.3656356598103,514.567690623255,188.29913112316,188.29913112316,188.29913112316,1.0,16,3,100,message_conditioned_information
1,0.5832984969667552,2833084147.371014,2833084503.9750338,778660.7164353608,792144.358412197,788510.3500085493,35.73570904815824,32.98173495801642,6.038296888664661,6.038296888664661,6.038296888664661,1.0,17,3,100,message_conditioned_information
2,0.3467319145612795,986889172.7858781,986889308.1903582,125130.40608378962,131825.88988306755,128191.88147941987,37.31332928419201,41.54429410823039,13.705887375341241,13.705887375341243,13.705887375341243,1.0,17,3,100,message_conditioned_information
3,0.21043588418879497,749485369.095899,749485458.5078119,101343.06744806204,83506.36891222626,79872.36050857858,38.25243739399749,40.03902853378592,15.864345863167745,15.864345863167747,15.864345863167747,1.0,17,3,100,message_conditioned_information
1,0.9384244137538258,882534041.0724915,882534081.3207841,72119.03285784484,72294.35075907204,72134.22500585824,1.8102051607749798,3.673685931704517,2.9724254762075013,2.9724254762075013,2.9724254762075013,1.0,18,3,100,message_conditioned_information
2,0.8046885219023578,197859795.85756186,197859823.40279415,3739.8751023807163,3716.9894302576567,3556.8636770438557,2.303853897535747,4.518549391030792,3.049177701630789,3.0491777016307884,3.0491777016307884,1.0,18,3,100,message_conditioned_information
3,0.7015297872709408,14220584.228516748,14220587.36900218,138.1268572573606,137.41497805632824,-22.710775157472995,3.0933135717179083,4.292890083201677,4.937558020972239,4.937558020972238,4.937558020972238,1.0,18,3,100,message_conditioned_information
1,0.7527872120553747,405373232.7039668,405373276.1132141,15389.127443509211,15374.221914731133,15266.219696693115,1.8639757615375667,1.2971863167167528,1.8421863333310218,1.842186333331022,1.842186333331022,1.0,19,3,100,message_conditioned_information
2,0.6277243571123189,91803035.26349287,91803048.85810855,852.6076527330781,874.0577216803924,766.055503642374,2.3463834456456616,4.214572844350081,2.393060492034852,2.3930604920348526,2.3930604920348526,1.0,19,3,100,message_conditioned_information
3,0.5228586279413894,3903028.5650986456,3903025.781047458,110.06100115725036,109.57278813537108,1.5705700973526717,2.957649681852277,3.0382612685723607,3.7018342178813737,3.7018342178813737,3.7018342178813737,1.0,19,3,100,message_conditioned_information
1,0.7970837754762797,744554252.6977886,744554228.2002829,51446.72809024311,51554.31291729782,51446.37040902425,1.405163741191561,2.988367931656513,2.8170303214452397,2.8170303214452397,2.8170303214452397,1.0,20,3,100,message_conditioned_information
2,0.7185913721278668,59358512.81008702,59358518.352792256,473.35384828486775,444.78418544577477,336.84167717220595,1.1363956226371201,4.5099490042620225,3.6903402626271777,3.6903402626271786,3.6903402626271786,1.0,20,3,100,message_conditioned_information
3,0.5797173644586013,72034671.15969463,72034684.89329013,592.1072261907806,587.6207939734431,479.6782856998743,1.3928057758023302,4.887797003986054,5.427989995755592,5.427989995755594,5.427989995755594,1.0,20,3,100,message_conditioned_information
