actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
12,783.8981776540719,1,50,50,1.0,508224027.8872632,508223243.9890855,508223919.9682026,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.7,249299214.55099055,249298430.6528129,249299106.63192996,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.5,127353617.69268571,127352833.79450805,127353509.77362514,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.3,45973036.47929384,45972252.581116185,45972928.560233265,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.2,20500629.22368794,20499845.325510286,20500521.304627366,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.1,5176039.59350893,5175255.695331275,5175931.674448356,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.05,1319663.0076550243,1318879.1094773703,1319555.0885944501,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.02,223826.53249865407,223042.634321,223718.61343808004,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.01,61552.98720398405,60769.08902632997,61445.06814341001,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.005,18480.31986510263,17696.421687448557,18372.400804528592,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.002,4817.309072043305,4033.410894389233,4709.390011469269,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,50,50,0.001,2293.0766412625294,1509.1784636084576,2185.1575806884935,False,508224027.8872632,68032045990.45095,1.5240403918760084,200.088606239972,20.255652107504293,851.0047558767327,851.0043125417228
12,783.8981776540719,1,100,100,1.0,80566.33379402124,79782.43561636716,80458.4147334472,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.7,42204.70536111314,41420.80718345907,42096.786300539105,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.5,23495.472599632074,22711.574421978003,23387.553539058037,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.3,10283.330495863294,9499.432318209223,10175.411435289257,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.2,5740.27440283781,4956.376225183738,5632.355342263774,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.1,2573.5310685763916,1789.6328909223198,2465.6120080023557,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.05,1506.523755993485,722.6255783394132,1398.6046954194492,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.02,1031.6157337731775,247.71755611910555,923.6966731991414,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.01,900.8675957077498,116.96941805367794,792.9485351337138,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.005,840.6604918395093,56.76231418543739,732.7414312654732,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.002,806.1897215424683,22.291543888396404,698.2706609684323,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
12,783.8981776540719,1,100,100,0.001,794.9750520234186,11.076874369346683,687.0559914493825,False,80566.33379402124,824604277.11334,1.0975378655139831,200.088606239972,20.255652107504293,10.314894951685517,10.314871260263134
