outer,nonlinear_objective,mean_pose_log_error,rms_translation_error,rms_angle_error,inner_cycles,pre_sweeps,e_hat_norm,e_star_norm,e_rel_to_exact,linear_residual_exact,linear_residual_approx,next_pose_gap_to_exact,next_objective_gap_to_exact,num_groups,coarse_dim
0,812.7548653692855,28.864061942407687,35.21772553446426,0.4957170624640948,,,,,,,,,,,
1,85.74057757131212,19.77695418227315,22.030002079848646,0.1587682176836808,5,50,161.09244184470353,160.95462297537537,0.0020423646824148742,1.4925137066687773e-12,0.6083189622623038,0.03481994117535424,0.04207286941034738,3,12
2,26.77650809943217,21.67983998048917,24.29409902119533,0.1587168324334807,5,50,22.853839490214792,22.897021355981167,0.00314628334212576,1.405352769545248e-13,0.12082371018992574,0.00789812075257122,0.00012085022855856664,3,12
3,26.77004061642496,21.692007006164523,24.310548937500585,0.1589944524195037,5,50,0.22241490582129506,0.2281859467721145,0.10095336632731235,3.0829280929851094e-15,0.05499052304723408,0.0024930993999437356,6.169976003889133e-06,3,12
4,26.77003552335424,21.692263233779023,24.31089720700998,0.15900477989296893,5,50,0.005361459746308658,0.02496765366504384,0.9231407010862328,2.3868303657054836e-16,0.055067521361639706,0.0024936117473280148,5.493586119342808e-06,3,12
5,26.770035474090257,21.692267757885254,24.310908025058136,0.15900522594051017,5,50,0.00031420380110662287,0.023135457136674833,0.9962004843240684,2.4789010885886793e-16,0.05506761398312604,0.0024934689209738523,5.450300786691287e-06,3,12
6,26.770035472805294,21.692260003763558,24.310903106946544,0.15900540835601001,5,50,0.00028670210314932844,0.02314356641730088,0.9958459307223658,2.3158667370557593e-16,0.05506769772620867,0.002493452271768946,5.449075349162058e-06,3,12
7,26.77003547300996,21.69226063028932,24.310902034060213,0.1590053097821268,5,50,0.00014339375581658498,0.022985605275749554,1.002717031922348,3.598577300404059e-16,0.05506782989873797,0.002493528661840664,5.44928258605637e-06,3,12
8,26.77003547300813,21.692268985814504,24.310905805378447,0.15900502804895172,5,50,0.0004156004908942514,0.02290444213711936,1.0062923453135257,2.382587307325153e-16,0.055068064815590366,0.002493589295247465,5.4492792820326486e-06,3,12
9,26.770035472633385,21.69226446951408,24.310909225220016,0.15900550353602744,5,50,0.0006453967222650893,0.02332173771751837,0.9882187066395357,2.979821215877161e-16,0.05506757852027576,0.0024933980849224076,5.448904421001544e-06,3,12
10,26.77003547285337,21.69226079767327,24.310904728270835,0.15900545884929357,5,50,4.988250337057738e-05,0.023016757825795597,1.001352154435233,2.6239700081513385e-16,0.05506780237324717,0.0024935070967053163,5.4491239112053336e-06,3,12
11,26.770035472542684,21.69226189220347,24.31090681462863,0.15900551273986227,5,50,8.103377024695688e-05,0.02309051972377489,0.9981494760323899,2.55434027927628e-16,0.055067827246577675,0.002493495960576234,5.448813638508909e-06,3,12
12,26.77003547328356,21.692270125728818,24.31090080273868,0.1590046605180887,5,50,0.0011651034511041402,0.02259083544064291,1.020306681759769,2.4124961753548187e-16,0.05506839796890781,0.002493711460311583,5.449547057168047e-06,3,12
13,26.770035472518078,21.69226386394638,24.310910945588898,0.1590056432554002,5,50,0.0013009894403162958,0.023623837695035798,0.975543137019151,2.3718159199706903e-16,0.0550672593201507,0.0024932894023756685,5.4487882614751015e-06,3,12
14,26.77003547290629,21.69225374583916,24.310896682573045,0.15900540450423034,5,50,0.00025455175102189403,0.022906738668973498,1.0061684583706285,4.2771428573036723e-16,0.05506781504965632,0.0024935262854908283,5.4491779444276744e-06,3,12
15,26.77003547297324,21.69226258201357,24.31090528944987,0.15900538593327088,5,50,0.00012073895090939462,0.023039758256781822,1.0003619202717688,2.116612985848423e-16,0.05506785762697454,0.002493533311935215,5.449245247035606e-06,3,12
16,26.77003547305787,21.69225189826645,24.31089427439313,0.15900537448165952,5,50,0.00010993106008047518,0.023032046257551616,1.0006761261278434,3.350466695849962e-16,0.055067639984316935,0.0024934760933492898,5.4493296417490455e-06,3,12
17,26.770035473030116,21.692258616884033,24.310896825743676,0.15900511829861197,5,50,0.00036664263995496503,0.02291879847216818,1.005656820363294,3.035962729295026e-16,0.05506800572958842,0.002493575084956251,5.4493020016366245e-06,3,12
18,26.7700354726005,21.692262450564826,24.310910808937294,0.15900572110752748,5,50,0.0007459626559181906,0.023398121260887316,0.984990607465709,3.1103904404736506e-16,0.05506754089135225,0.0024933924839088562,5.44886853148796e-06,3,12
19,26.77003547318998,21.692262019844648,24.310898864469678,0.15900503619112277,5,50,0.0008799340064610418,0.022673170863845585,1.016578054995378,2.4354678080102447e-16,0.055068146376372654,0.0024936478359273437,5.449460559248109e-06,3,12
20,26.770035472736684,21.69226274516627,24.310905557535015,0.15900538932688074,5,50,0.0004544591397473385,0.02325462953519363,0.9910842356821435,2.3858818239219385e-16,0.05506767539362612,0.002493436569918613,5.449008675384448e-06,3,12
