inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,outer,inner_cycles,pre_sweeps,basis_source
1,0.6818752984682191,41432138697.646614,41432142618.612366,6884077287.544553,2888435818.2979717,1986282496.2441,463.9033438582492,435.81115241351586,132.46942095957817,132.4694209595782,132.4694209595782,1.0,1,1,100,message_conditioned_information
1,0.8944216584223043,11029993038.576595,11029994946.18736,81649896.22384886,34155368.21987339,-1028956422.6786727,166.5682203065721,154.1678645330283,37.14096145279627,37.14096145279627,37.14096145279627,1.0,2,1,100,message_conditioned_information
1,0.9834507256850998,162700437.34012064,162699693.72921535,42186.67259820515,60268.23130509938,-10501218.551185772,34.541225909259765,36.38766250672331,14.656805538129563,14.65680553812956,14.65680553812956,1.0,3,1,100,message_conditioned_information
1,0.96432658781988,2015909548.548109,2015909839.2883866,369880.8364571537,393957.54846696585,-137142.98239459685,14.234645016946203,10.077758963632899,12.327223320994735,12.327223320994735,12.327223320994735,1.0,4,1,100,message_conditioned_information
1,1.2537922717288836,2375238022.3521523,2375237357.045896,10511228.91394427,11502814.051867967,11425643.12950996,83.9138710462256,70.37166080447602,79.12157091123444,79.12157091123444,79.12157091123444,1.0,5,1,100,message_conditioned_information
1,1.00891704235807,8268915486.060595,8268914316.538883,10597480.831361875,11020033.83346828,-104250478.401669,22.76263664861022,22.478776367461233,17.27015689861384,17.27015689861384,17.27015689861384,1.0,6,1,100,message_conditioned_information
1,0.9705364345125093,324114484.1886897,324113779.32865065,56189.786346443936,71258.59434183428,-10305681.201305747,16.358004368246046,13.594528529322615,14.350706153232151,14.35070615323215,14.35070615323215,1.0,7,1,100,message_conditioned_information
1,0.9680122164279981,48820798.27469208,48820428.614338174,5927.164519810685,15876.325880113054,-18865509.336825173,13.521889859427638,6.527856043544951,11.918728579973958,11.91872857997396,11.91872857997396,1.0,8,1,100,message_conditioned_information
1,0.97687754551755,1261817400.8293386,1261817590.0502317,150448.22129713654,157262.18725564273,-2109919.728098202,8.322184676452272,4.718226083138631,9.875493216709309,9.875493216709309,9.875493216709309,1.0,9,1,100,message_conditioned_information
1,0.9685336241344478,251812452.6772566,251812510.0227981,6471.076909246336,6792.147471121196,-1174884.3984126672,10.687453907414719,2.456904615288399,10.206807638120372,10.206807638120374,10.206807638120374,1.0,10,1,100,message_conditioned_information
1,0.9748345391537491,5138702802.75191,5138702321.835286,2488378.3362805573,2429866.588517221,1601967.4564713072,8.86349265367559,7.961626805048195,11.371783165782645,11.371783165782647,11.371783165782647,1.0,11,1,100,message_conditioned_information
1,0.9709155359763934,145189133.2769659,145189183.53697863,3620.4207742569884,4625.195516866373,-3082767.4307521945,9.697139479153465,3.0797767874751085,9.981467337386846,9.98146733738685,9.98146733738685,1.0,12,1,100,message_conditioned_information
1,0.9729912351179556,870505997.526086,870505757.3674072,71176.20689259405,71284.3146529132,-965831.8317037973,8.433065770458064,4.536769601275684,10.18331954027019,10.183319540270189,10.183319540270189,1.0,13,1,100,message_conditioned_information
1,0.9682969495314314,1137130596.3933918,1137130632.2655702,126566.04482109033,124686.48562354263,-886130.3067733776,9.68810749925923,3.1358728667260283,9.930605188697776,9.930605188697776,9.930605188697776,1.0,14,1,100,message_conditioned_information
1,0.8760619133075928,43790172375.92531,43790158442.203995,197433136.21598125,181693100.37846103,181062637.43130746,38.29911916070236,35.28204043122364,44.86557496842949,44.8655749684295,44.8655749684295,1.0,15,1,100,message_conditioned_information
1,0.9538737619363485,3937013044.925749,3937013242.7677746,1198057.433472687,1458857.9188612483,1167305.0981555632,15.301230069953688,8.51449525862719,11.962664013691723,11.962664013691723,11.962664013691723,1.0,16,1,100,message_conditioned_information
1,0.9655946211476256,536858317.2503682,536858370.5263202,26435.31854545873,21133.92727866913,-1149388.2935868793,8.959507455700168,4.319580199745648,9.074126448682561,9.07412644868256,9.07412644868256,1.0,17,1,100,message_conditioned_information
1,0.9681728936823579,269478773.4649226,269478837.55995643,7067.012548325179,7356.329461726754,-219008.44542069413,7.65651715473423,2.004088746840513,7.396958769935221,7.396958769935221,7.396958769935221,1.0,18,1,100,message_conditioned_information
1,0.9593574457436862,239595374.13327688,239595349.19530597,5500.067172710446,5622.079936300305,-141742.69128211902,9.13627440525705,2.8015458125622574,9.789656518440845,9.789656518440845,9.789656518440845,1.0,19,1,100,message_conditioned_information
1,0.9599012919696914,442753304.026864,442753385.5300496,18424.460868874583,18730.305112568833,-128936.82932071446,8.68945221060896,2.102363834916186,8.844012400505822,8.844012400505818,8.844012400505818,1.0,20,1,100,message_conditioned_information
