base_label,c,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,cycle_start_objective,pre_objective,post_objective,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,2,100,1,17609542.35000161,632026097.6747102,632025986.9604162,35.89111432385705,35.89110803668094,148.2410176631039,37349.410638218775,37348.47096031019,2.2406053099111207,2.240605309911121,3.4042947079130075,1.3802060032735943
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,2,100,2,632025986.9604162,63876172.32459725,63876174.273697115,0.10106573723620926,0.10106574032010124,37348.47096031019,523.2296415329149,498.74859041662944,3.5470116747600406,3.547011674760041,1.8573040666919787,1.235577402259882
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,2,200,1,17609542.35000161,222665900.6640434,222665926.33339837,12.644615983675637,12.644617441371382,148.2410176631039,4730.209035392449,4738.691967413129,1.982459025295372,1.982459025295372,2.6813309215581063,1.3217229881424946
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,2,200,2,222665926.33339837,48100521.72011854,48100525.99081433,0.21602102536378862,0.2160210445436239,4738.691967413129,331.88021966627804,324.71133746271784,3.135774506933359,3.135774506933359,1.1514027905573545,1.1556569260800478
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,2,300,1,17609542.35000161,173656116.27856082,173656137.4488695,9.86147810244171,9.861479304648347,148.2410176631039,2898.9126769424524,2902.0339129172116,1.9431968498650316,1.9431968498650316,2.342024352634786,1.297107265101986
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,2,300,2,173656137.4488695,23628839.431175727,23628841.401048265,0.13606682596019903,0.13606683730372288,2902.0339129172116,162.24810428480183,160.32952150665508,2.925945507665735,2.9259455076657344,0.9087927236782298,1.126919336031798
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,50,1,17609542.35000161,5794668901.950301,5794667309.258888,329.06413958848685,329.06404914369386,148.2410176631039,7124143.075060531,7140137.551614375,2.95442007759897,2.95442007759897,4.788222267987678,1.504615056901187
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,50,2,5794667309.258888,9339625.940119125,9339607.382052612,0.0016117622361504686,0.0016117590335392533,7140137.551614375,536.7707459484662,493.05350149697006,4.312547849906184,4.312547849906184,3.435868904349153,1.4043879774647845
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,50,3,9339607.382052612,593160298.3983169,593160360.1229184,63.51019632133135,63.51020293023887,493.05350149697006,33443.09147415896,33188.33624365445,4.509498193598786,4.509498193598787,1.4676380020362705,1.16382764686344
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,100,1,17609542.35000161,632026097.6747102,632025986.9604162,35.89111432385705,35.89110803668094,148.2410176631039,37349.410638218775,37348.47096031019,2.2406053099111207,2.240605309911121,3.4042947079130075,1.3802060032735943
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,100,2,632025986.9604162,63876172.32459725,63876174.273697115,0.10106573723620926,0.10106574032010124,37348.47096031019,523.2296415329149,498.74859041662944,3.5470116747600406,3.547011674760041,1.8573040666919787,1.235577402259882
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,100,3,63876174.273697115,139126640.07599875,139126663.77869728,2.1780678266651954,2.1780681977378027,498.74859041662944,1919.9716981893405,1902.0369782195435,4.144195747335708,4.144195747335708,0.6683059649989365,1.078776503768808
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,200,1,17609542.35000161,222665900.6640434,222665926.33339837,12.644615983675637,12.644617441371382,148.2410176631039,4730.209035392449,4738.691967413129,1.982459025295372,1.982459025295372,2.6813309215581063,1.3217229881424946
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,200,2,222665926.33339837,48100521.72011854,48100525.99081433,0.21602102536378862,0.2160210445436239,4738.691967413129,331.88021966627804,324.71133746271784,3.135774506933359,3.135774506933359,1.1514027905573545,1.1556569260800478
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,3,200,3,48100525.99081433,27459002.786933467,27459010.26865464,0.5708669961774901,0.570867151720928,324.71133746271784,178.95293211232112,177.52630296764931,3.809933447044991,3.809933447044991,0.3086821814802318,1.0275621787063334
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,100,1,17609542.35000161,632026097.6747102,632025986.9604162,35.89111432385705,35.89110803668094,148.2410176631039,37349.410638218775,37348.47096031019,2.2406053099111207,2.240605309911121,3.4042947079130075,1.3802060032735943
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,100,2,632025986.9604162,63876172.32459725,63876174.273697115,0.10106573723620926,0.10106574032010124,37348.47096031019,523.2296415329149,498.74859041662944,3.5470116747600406,3.547011674760041,1.8573040666919787,1.235577402259882
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,100,3,63876174.273697115,139126640.07599875,139126663.77869728,2.1780678266651954,2.1780681977378027,498.74859041662944,1919.9716981893405,1902.0369782195435,4.144195747335708,4.144195747335708,0.6683059649989365,1.078776503768808
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,100,4,139126663.77869728,70932281.05691004,70932297.97855148,0.509839588834955,0.5098397104625494,1902.0369782195435,547.6643640032731,573.9113790123416,6.412288589846371,6.412288589846372,0.4517909936152667,0.9728808940142768
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,200,1,17609542.35000161,222665900.6640434,222665926.33339837,12.644615983675637,12.644617441371382,148.2410176631039,4730.209035392449,4738.691967413129,1.982459025295372,1.982459025295372,2.6813309215581063,1.3217229881424946
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,200,2,222665926.33339837,48100521.72011854,48100525.99081433,0.21602102536378862,0.2160210445436239,4738.691967413129,331.88021966627804,324.71133746271784,3.135774506933359,3.135774506933359,1.1514027905573545,1.1556569260800478
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,200,3,48100525.99081433,27459002.786933467,27459010.26865464,0.5708669961774901,0.570867151720928,324.71133746271784,178.95293211232112,177.52630296764931,3.809933447044991,3.809933447044991,0.3086821814802318,1.0275621787063334
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,4,200,4,27459010.26865464,687741.6701986331,687746.1036276637,0.025046120143074228,0.025046281599331654,177.52630296764931,108.100179067839,108.12743558084655,5.893466184009681,5.893466184009681,0.6311744939990614,0.9171737550248369
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,5,100,1,17609542.35000161,632026097.6747102,632025986.9604162,35.89111432385705,35.89110803668094,148.2410176631039,37349.410638218775,37348.47096031019,2.2406053099111207,2.240605309911121,3.4042947079130075,1.3802060032735943
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,5,100,2,632025986.9604162,63876172.32459725,63876174.273697115,0.10106573723620926,0.10106574032010124,37348.47096031019,523.2296415329149,498.74859041662944,3.5470116747600406,3.547011674760041,1.8573040666919787,1.235577402259882
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,5,100,3,63876174.273697115,139126640.07599875,139126663.77869728,2.1780678266651954,2.1780681977378027,498.74859041662944,1919.9716981893405,1902.0369782195435,4.144195747335708,4.144195747335708,0.6683059649989365,1.078776503768808
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,5,100,4,139126663.77869728,70932281.05691004,70932297.97855148,0.509839588834955,0.5098397104625494,1902.0369782195435,547.6643640032731,573.9113790123416,6.412288589846371,6.412288589846372,0.4517909936152667,0.9728808940142768
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer17,5,100,5,70932297.97855148,140091889.6324488,140091919.53575912,1.9750084746275922,1.9750088962029702,573.9113790123416,2018.1125453558677,1929.369382313684,8.775255559861613,8.775255559861613,0.947633181522821,0.8809613668596665
