base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta,post_objective,objective_improvement,x_rel_to_direct,x_rel_improvement,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,1.0,1691.9651939326066,-1472.651907342503,0.034839738559498575,-0.021468196935932715,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.8,978.2716580911163,-758.9583715010126,0.03024465081017718,-0.01687310918661132,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.5,318.2599577613188,-98.94667117121512,0.023504191138256653,-0.010132649514690794,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.3,135.28064577310582,84.03264081699785,0.019195345435238133,-0.0058238038116722735,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.2,116.79801476035581,102.51527182974786,0.017138594773353593,-0.0037670531497877337,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.1,145.23439832654475,74.07888826355892,0.015182567489813146,-0.0018110258662472865,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.05,176.64713286199807,42.6661537281056,0.01425537202008354,-0.0008838303965176802,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.02,200.90636750808673,18.40691908201694,0.013719324372998212,-0.0003477827494323526,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.01,209.88724232624406,9.426044263859609,0.013544425010527467,-0.00017288338696160727,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.005,214.54469540558338,4.7685911845202895,0.013457726442894814,-8.618481932895494e-05,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.002,217.39252339896845,1.9207631911352223,0.013405953266026173,-3.441164246031393e-05,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,219.31328659010367,0.01337154162356586,108.05681760777675,4.8505921136378805e-06,2,100,200,0.001,218.35068469600483,0.9626018940988388,0.013388737010490327,-1.7195386924467523e-05,115882068.0146939,2.6068363703511013,1691.9651939326066,0.04330882559793203,0.04330879996712803
