sweep,mu_norm,mu_max_abs,message_eta_norm,message_eta_max_abs
7517,6.070874855727055,0.2642072585461855,757.4650364099537,68.51337915221869
7518,6.070356722049227,0.2641787740567713,757.4422734050407,68.5084964440192
7519,6.069838488320777,0.26415030525789374,757.4195128120932,68.50361421460028
7520,6.069320377163632,0.26412183430741115,757.3967579267651,68.49873259683577
7521,6.068802328780308,0.26409338707932023,757.3740080193271,68.49385156283209
7522,6.068284503682015,0.26406489852215587,757.3512636486313,68.4889710878146
7523,6.067766491105348,0.2640364489917131,757.3285244667641,68.48409111773367
7524,6.06724878260733,0.2640079612549126,757.3057906409639,68.47921167813462
7525,6.066731012196976,0.26397956376877446,757.2830615282817,68.47433285815411
7526,6.06621345487547,0.26395108080886925,757.2603369892868,68.46945461387854
7527,6.065695700737895,0.26392263095803986,757.2376178596533,68.46457695250298
7528,6.065177956505564,0.26389416473473676,757.2149051451815,68.45969976537963
7529,6.0646602305018735,0.2638657482453129,757.1921968292753,68.45482316031624
7530,6.064143017170843,0.2638372905979849,757.1694943042704,68.44994708486936
7531,6.063625813307874,0.26380887446866297,757.1467960657793,68.4450716163845
7532,6.063108448810297,0.2637804012325207,757.1241004438548,68.44019669095657
7533,6.062591200899884,0.2637519905978954,757.1014096713841,68.43532232571059
7534,6.062073902912889,0.26372355917311946,757.0787266188639,68.4304485012201
7535,6.061556883689849,0.26369514192522014,757.0560492250353,68.42557526567957
7536,6.061039760593624,0.2636667039284745,757.033375569737,68.42070255736074
7537,6.060522806198505,0.26363829510272657,757.0107070512613,68.41583042622578
7538,6.060005837467184,0.2636098756979426,756.9880426884345,68.41095883569372
7539,6.059489047080217,0.2635814852493578,756.9653836479442,68.40608784237997
7540,6.058972149523181,0.26355306438868026,756.9427317470287,68.40121738819555
7541,6.058455546222023,0.2635246332690719,756.9200837371922,68.39634745872009
7542,6.057938835437637,0.26349624547379885,756.8974397282382,68.39147807011445
7543,6.057422356171415,0.26346785828653757,756.8748006440126,68.38660929062128
7544,6.056905929992279,0.26343946435279986,756.85216744628,68.3817410772033
7545,6.056389448434362,0.26341104852973,756.829539477645,68.3768733831418
7546,6.05587279542442,0.26338266905980917,756.8069159481124,68.37200624290489
7547,6.055356581132923,0.2633542609141117,756.7842993380394,68.36713966573026
7548,6.054840400600721,0.26332591739312566,756.7616863581729,68.36227368494663
7549,6.054324164001699,0.26329749494074883,756.7390787083017,68.35740824102825
7550,6.053807939869829,0.2632691412848736,756.7164747188476,68.35254333061256
7551,6.053291866290491,0.26324074767804895,756.693877643943,68.34767896026176
7552,6.052776046028399,0.2632124038444622,756.6712850180239,68.34281517296402
7553,6.052260342112535,0.26318399772103745,756.6486976496501,68.33795192262819
