outer,nonlinear_objective,accepted,damping,attempts,step_norm,gradient_inf_norm,linear_residual_norm,predicted_reduction,actual_reduction,rho,relative_objective_improvement
0,3548660355.5203156,True,0.0,0,,,,,,,
1,3548404596.454934,True,53549.46526955965,1,0.01765612978829709,2760818730.705343,1.3689181975371912e-07,255602.23398871315,255759.06538152695,1.0006135759862753,7.207200457594278e-05
2,3547636482.265838,True,17849.821756519883,1,0.05295053367098197,2760091752.669132,9.59322068066784e-07,766750.5187307243,768114.189095974,1.001778505957201,0.00021646747664101366
3,3545325728.8268056,True,5949.940585506627,1,0.15869469499396602,2757912952.821017,1.3785234262406225e-07,2299615.9306642883,2310753.4390325546,1.0048432036931703,0.0006513501173481846
4,3538356460.221755,True,1983.313528502209,1,0.47474715589527805,2751395703.8282723,6.086556535262526e-07,6890756.787918034,6969268.605050564,1.0113937872934637,0.001965762566859205
5,3517344555.9756584,True,661.1045095007363,1,1.4133009078056027,2732013788.4189477,2.3475617627371594e-07,20573625.14685402,21011904.24609661,1.0213029593041656,0.00593832319674761
6,3454605057.929497,True,220.36816983357875,1,4.15412478559888,2675332076.5496573,1.871793676119018e-07,60709977.21755761,62739498.04616165,1.0334297741758516,0.0178371771794642
7,3273835833.3196983,True,73.4560566111929,1,11.858201090690805,2516965656.5330577,2.0949676211678572e-07,173006422.26368377,180769224.60979843,1.0448700241560003,0.05232703060943867
8,2813177007.585214,True,24.48535220373097,1,31.726463832616812,2119626705.7510161,5.497771828236304e-07,444404000.786894,460658825.7344842,1.0365766845456121,0.14070920143462787
9,1876665492.7570221,True,8.161784067910322,1,70.6590695068789,1319621139.6494205,3.213673184806289e-07,908479955.0571089,936511514.828192,1.0308554521374342,0.3329017378938691
10,616945338.5040729,True,2.7205946893034403,1,130.94350053711088,688083052.5413824,1.7248363171023039e-07,1236039073.591547,1259720154.2529492,1.01915884470593,0.6712544985320137
11,41786976.895380884,True,0.9068648964344801,1,136.1170705584917,535663469.20131004,1.0116047295436272e-07,550937921.0326629,575158361.608692,1.0439621954695568,0.9322679428996042
12,3857801.3062830353,True,0.3131566696451478,1,155.99377129602095,195482390.54741332,4.937259762470044e-08,40602569.69689693,37929175.58909785,0.9341570218890999,0.9076793395238536
