outer,direct_outer_objective,base_objective,exact_next_objective,projection_next_objective,ideal_coarse_next_objective,projection_next_gap_to_exact,ideal_coarse_next_gap_to_exact,e_star_norm,projection_rel_error,ideal_coarse_rel_error,projection_a_rel_error,ideal_coarse_a_rel_error,projection_linear_residual,ideal_coarse_linear_residual,exact_linear_residual,coarse_residual_norm,coarse_dim,num_groups,full_dim,compression_ratio
0,3350168.410825497,3350168.410825497,902153322.0538718,6301670981.197669,8606864319.126348,5399517659.143797,7704710997.072476,699.3488142897845,0.5359198000308685,0.7810422238986313,1.0010404279890794,0.9744963878695521,1533029.3607988742,1532992.5071209748,0.001431575703154367,1257.9184768295397,366,61,3684,0.0993485342019544
1,902153322.0538718,902153322.0538718,4712688.29331331,903266135.4787326,905548148.4856721,898553447.1854193,900835460.1923589,34.980999709860846,0.6558505647981278,0.9454992323070976,0.9999999852835579,0.9999995281199819,98509367917.76636,98509367918.0778,0.00022406731799749422,100.94198837315241,366,61,3684,0.0993485342019544
2,4712688.29331331,4712688.29331331,109.13274693353951,4712686.110052,4712694.576127022,4712576.977305066,4712585.443380088,1.4030420782813426,0.6197139276273629,0.962401687507245,1.000000124576345,0.9999999582879637,7122136070.224374,7122136070.228444,1.732033833613413e-06,2.0687602803414493,366,61,3684,0.0993485342019544
3,109.13274693353951,109.13274693353951,107.91906069978756,109.13300373624766,109.13269944649525,1.213943036460094,1.2136387467076872,0.020180951686789912,0.47623937612838174,0.8746535579614394,1.0001029312399232,0.9999803887806308,3456491.3820948815,3456491.3820651765,1.6908898794281618e-08,0.0182139578703845,366,61,3684,0.0993485342019544
4,107.91906069978756,107.91906069978756,107.91906057435813,107.91906076357236,107.91906067915598,1.8921423361462075e-07,1.0479784862127417e-07,0.000341844482073432,0.4910776520377916,0.8400822162257457,1.2298930720643058,0.9133308978205715,4.932129343310941,4.932125932562838,5.965024478422204e-10,0.00037802353528747034,366,61,3684,0.0993485342019544
5,107.91906057435813,107.91906057435813,107.9190605740833,107.91906057453647,107.91906057424599,4.531699460130767e-10,1.6268586477963254e-10,2.1687027192468303e-05,0.4459840069432043,0.7858668948080647,1.2585085935813332,0.5699781380229547,0.005067637442036206,0.00506160576598512,9.834437491229019e-11,2.7819413363129884e-05,366,61,3684,0.0993485342019544
6,107.9190605740833,107.9190605740833,107.91906057406523,107.91906057434677,107.91906057411403,2.815454536175821e-10,4.880007509200368e-11,1.2346972288624102e-05,0.6069713747601131,0.9999023636363344,17.975657176019716,0.9288017368887449,0.0001857217434888582,3.691900992951825e-05,5.230404705640949e-11,6.052166894815578e-07,366,61,3684,0.0993485342019544
7,107.91906057406523,107.91906057406523,107.91906057418903,107.91906057420617,107.91906057418558,1.7138290786533616e-11,-3.453237695794087e-12,8.935146632710782e-06,0.6026235313347187,1.0001313838770338,80.24062578181936,0.9966051729356287,0.00013874087288108874,3.588081778762918e-05,1.1985791712167889e-11,7.63835967672856e-08,366,61,3684,0.0993485342019544
