inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
1,584850.5417817885,3230324514.077066,3230323865.734215,930817.3453805603,985827.5638846076,985719.6448240335,10.65662211323674,14.729520413022001,16.931361510486987,16.931361510486983,16.931361510486983,1.0,fixed,1,3,100,message_conditioned_information
2,419054.96037548763,303914708.56523377,303914764.97346985,6023.378696705501,8670.188952386963,8562.269891812866,7.635637959627213,31.721919152621805,25.60729279612415,25.60729279612415,25.60729279612415,1.0,fixed,1,3,100,message_conditioned_information
3,306744.51999724156,916237688.8351877,916237829.7266077,94602.16311049595,77756.96004023709,77649.04097966298,5.5892164998038005,32.61221547402097,35.654547064665444,35.654547064665444,35.654547064665444,1.0,fixed,1,3,100,message_conditioned_information
1,1.2264146411714945,578331249.4213493,578331228.679598,31253.35258259116,31172.714071639173,31064.265324377524,1.8627130491146693,2.0244835808672064,2.8462022941681555,2.8462022941681546,2.8462022941681546,1.0,fixed,2,3,100,message_conditioned_information
2,0.9811524709046037,83364894.82430193,83364914.22134282,725.1715241479301,714.7523590227966,606.3036117611475,1.660071312613319,5.506838382250874,4.377899221245746,4.377899221245746,4.377899221245746,1.0,fixed,2,3,100,message_conditioned_information
3,0.671379822760327,126701306.24127838,126701330.40888847,1624.3528296895593,1611.936320434922,1503.487573173273,2.016663245831837,5.485030260558079,4.905583668273218,4.905583668273218,4.905583668273218,1.0,fixed,2,3,100,message_conditioned_information
1,0.9757651431244612,731701935.5173037,731702123.1656448,50929.314103239536,49959.340752450335,49851.38697322942,0.8765868544501877,2.8160032659276815,2.4855791060714476,2.485579106071447,2.485579106071447,1.0,fixed,3,3,100,message_conditioned_information
2,0.6648705354100022,130052204.01698577,130052209.48839794,1687.6045547145136,1693.552050341685,1585.5982711207678,1.3200318420940456,3.1520169197577896,3.1406440328871517,3.1406440328871517,3.1406440328871517,1.0,fixed,3,3,100,message_conditioned_information
3,0.6461733383547968,167563150.2151048,167563163.4229302,2892.6603621341305,2709.2145333620188,2601.2607541411016,1.4111748188852558,4.569431901329315,4.1448080247552985,4.1448080247552985,4.1448080247552985,1.0,fixed,3,3,100,message_conditioned_information
1,23.5757381355082,4860838047.349431,4860839590.097371,4419649.378690394,4383976.084325221,4383868.1439556135,54.85852700457155,78.81927953038279,41.3042828762127,41.3042828762127,41.3042828762127,1.0,fixed,4,3,100,message_conditioned_information
2,14.743368882943534,1935319226.9186692,1935319390.4720044,176247.8523028136,234941.0208822759,234833.08051266824,33.36829946097762,65.7751894314876,39.30962068091854,39.30962068091855,39.30962068091855,1.0,fixed,4,3,100,message_conditioned_information
3,12.96318177687407,679081387.0442705,679081347.2414092,13884.776439994112,12995.60188020817,12887.661510600516,29.06620637315445,45.63777248033435,42.75924208215869,42.75924208215869,42.75924208215869,1.0,fixed,4,3,100,message_conditioned_information
1,0.9230741664429304,166162616.16338658,166162482.37915608,3084.6194639761366,2499.519640728406,-8260.159128682828,5.177088154577161,1.5614573000259515,5.285165008669782,5.285165008669783,5.285165008669783,1.0,fixed,5,3,100,message_conditioned_information
2,0.6829715543581001,157436753.96670702,157436761.02552533,4884.178396905941,6837.787726220069,-3921.8910431911645,11.566617195713741,12.828677316579977,7.08555872378631,7.08555872378631,7.08555872378631,1.0,fixed,5,3,100,message_conditioned_information
3,0.5450595018009596,134926677.12369972,134926689.6371123,161.79885128306478,141.4577757101743,-10618.22099370106,14.676955578140225,16.14865841666595,7.101437996885714,7.101437996885714,7.101437996885714,1.0,fixed,5,3,100,message_conditioned_information
1,0.9992506083135037,304769011.9139191,304769070.78215533,9174.653697112071,9458.938957786633,9279.168107372758,1.1681669888229052,3.861110262213449,3.238802350697554,3.238802350697554,3.238802350697554,1.0,fixed,6,3,100,message_conditioned_information
2,0.7410284741372998,194780846.6794165,194780868.91686708,3934.1941759521706,4047.3393214298167,3867.568471015941,4.585274600353395,4.1936232816153485,5.679152091095985,5.679152091095984,5.679152091095984,1.0,fixed,6,3,100,message_conditioned_information
3,0.5639600017836767,179449033.36551106,179449059.08474937,2899.0409216475573,2834.7213390401066,2654.950488626231,7.5170699510752925,11.881231910640453,5.938657645368847,5.9386576453688456,5.9386576453688456,1.0,fixed,6,3,100,message_conditioned_information
1,1.1195706627159452,803917497.4445544,803917350.0246301,60380.58759766798,60232.27298577268,60121.36772227668,1.249023612066894,2.2858309919484103,2.558476622790919,2.5584766227909186,2.5584766227909186,1.0,fixed,7,3,100,message_conditioned_information
2,0.8390475028213609,68052535.19753622,68052546.86858854,472.1932935782017,551.6965485565411,440.7912850605351,1.6502088492620572,4.484404069585618,5.222562761657962,5.222562761657962,5.222562761657962,1.0,fixed,7,3,100,message_conditioned_information
3,0.6648473324510729,129519476.7670431,129519497.54924825,1647.32816281716,1652.1979033880675,1541.2926398920615,3.2635616295193786,8.703602574157545,6.470046873959691,6.47004687395969,6.47004687395969,1.0,fixed,7,3,100,message_conditioned_information
1,1.319187976903998,1015160563.132792,1015160642.4727428,73349.76908883237,86635.31002963918,86526.64580065713,3.573410010893327,8.109994424970504,8.750746891523344,8.750746891523344,8.750746891523344,1.0,fixed,8,3,100,message_conditioned_information
2,0.768569751731211,52571069.115007244,52571107.56024728,223.58689414079453,403.59341333704316,294.9291843550044,1.913964426197418,13.99323896946117,15.2944525877821,15.2944525877821,15.2944525877821,1.0,fixed,8,3,100,message_conditioned_information
3,0.790359449356836,92116552.55850822,92116591.1449431,864.0050369156384,897.5430285322549,788.8787995502162,1.6276653085756088,23.795346454716913,23.158220114183806,23.158220114183806,23.158220114183806,1.0,fixed,8,3,100,message_conditioned_information
1,0.5156588258983777,19919468.55987213,19919417.603001382,1711.5047013874391,1669.0272270659398,1561.0387665042156,3.106723128465488,3.1267995512005733,2.810693098839484,2.810693098839484,2.810693098839484,1.0,fixed,9,3,100,message_conditioned_information
